"corp_name","report_period","营业总收入"
"浙江众成包装材料股份有限公司",2014-12-31 00:00:00,541628106.93
"浙江众成包装材料股份有限公司",2015-03-31 00:00:00,112988724.9
"浙江众成包装材料股份有限公司",2015-06-30 00:00:00,228762754.59
"浙江众成包装材料股份有限公司",2015-09-30 00:00:00,362119046.31
"浙江众成包装材料股份有限公司",2015-12-31 00:00:00,483762770.35
"浙江众成包装材料股份有限公司",2016-03-31 00:00:00,119035812.4
"浙江众成包装材料股份有限公司",2016-06-30 00:00:00,253058019.13
"浙江众成包装材料股份有限公司",2016-09-30 00:00:00,379789515.48
"浙江众成包装材料股份有限公司",2016-12-31 00:00:00,538793260.45
"浙江众成包装材料股份有限公司",2017-03-31 00:00:00,147149547.54
"湖州天外绿色包装印刷有限公司",2010-12-31 00:00:00,339956184.22
"湖州天外绿色包装印刷有限公司",2011-12-31 00:00:00,349710338.77
"湖州天外绿色包装印刷有限公司",2014-06-30 00:00:00,80333469.19
"黄山永新股份有限公司",2010-03-31 00:00:00,324074925.12
"黄山永新股份有限公司",2010-06-30 00:00:00,612477232.63
"黄山永新股份有限公司",2010-09-30 00:00:00,932449842.95
"黄山永新股份有限公司",2010-12-31 00:00:00,1276392235.13
"黄山永新股份有限公司",2011-03-31 00:00:00,377901924.01
"黄山永新股份有限公司",2011-06-30 00:00:00,740225250.01
"黄山永新股份有限公司",2011-09-30 00:00:00,1129801027.38
"黄山永新股份有限公司",2011-12-31 00:00:00,1513086127.13
"黄山永新股份有限公司",2012-03-31 00:00:00,353390632.13
"黄山永新股份有限公司",2012-06-30 00:00:00,700656619.26
"黄山永新股份有限公司",2012-09-30 00:00:00,1088339120.55
"黄山永新股份有限公司",2012-12-31 00:00:00,1521013203.61
"黄山永新股份有限公司",2013-03-31 00:00:00,391862411.11
"黄山永新股份有限公司",2013-06-30 00:00:00,736127014.06
"黄山永新股份有限公司",2013-09-30 00:00:00,1143330296.99
"黄山永新股份有限公司",2013-12-31 00:00:00,1618458051.15
"黄山永新股份有限公司",2014-03-31 00:00:00,363324645.13
"黄山永新股份有限公司",2014-06-30 00:00:00,738463343.89
"黄山永新股份有限公司",2014-09-30 00:00:00,1190996647.67
"黄山永新股份有限公司",2014-12-31 00:00:00,1668452272.54
"黄山永新股份有限公司",2015-03-31 00:00:00,406917319.44
"黄山永新股份有限公司",2015-06-30 00:00:00,836206967.11
"黄山永新股份有限公司",2015-09-30 00:00:00,1283130414.24
"黄山永新股份有限公司",2015-12-31 00:00:00,1783867801.24
"黄山永新股份有限公司",2016-03-31 00:00:00,402827166.67
"黄山永新股份有限公司",2016-06-30 00:00:00,842587598.72
"黄山永新股份有限公司",2016-09-30 00:00:00,1351998630.3
"黄山永新股份有限公司",2016-12-31 00:00:00,1904193777.06
"黄山永新股份有限公司",2017-03-31 00:00:00,424814960.43
"昇兴集团股份有限公司",2010-12-31 00:00:00,1072862305.35
"昇兴集团股份有限公司",2011-12-31 00:00:00,1310132779.18
"昇兴集团股份有限公司",2012-12-31 00:00:00,1313625411.47
"昇兴集团股份有限公司",2013-12-31 00:00:00,1735889693.39
"昇兴集团股份有限公司",2014-12-31 00:00:00,1870470220.76
"昇兴集团股份有限公司",2015-03-31 00:00:00,525077778.73
"昇兴集团股份有限公司",2015-06-30 00:00:00,968784374.82
"昇兴集团股份有限公司",2015-09-30 00:00:00,1543499389.98
"昇兴集团股份有限公司",2015-12-31 00:00:00,2040259315.78
"昇兴集团股份有限公司",2016-03-31 00:00:00,565410475.49
"昇兴集团股份有限公司",2016-06-30 00:00:00,952704248.75
"昇兴集团股份有限公司",2016-09-30 00:00:00,1509838064.1
"昇兴集团股份有限公司",2016-12-31 00:00:00,2159076932.28
"昇兴集团股份有限公司",2017-03-31 00:00:00,500193729.81
"鸿博股份有限公司",2010-03-31 00:00:00,44125196.87
"鸿博股份有限公司",2010-06-30 00:00:00,118454926.35
"鸿博股份有限公司",2010-09-30 00:00:00,188892641.46
"鸿博股份有限公司",2010-12-31 00:00:00,282121814.17
"鸿博股份有限公司",2011-03-31 00:00:00,83258313.98
"鸿博股份有限公司",2011-06-30 00:00:00,157322985.71
"鸿博股份有限公司",2011-09-30 00:00:00,254933528.13
"鸿博股份有限公司",2011-12-31 00:00:00,404147840.9
"鸿博股份有限公司",2012-03-31 00:00:00,142619841.67
"鸿博股份有限公司",2012-06-30 00:00:00,309838885.23
"鸿博股份有限公司",2012-09-30 00:00:00,475946193.75
"鸿博股份有限公司",2012-12-31 00:00:00,682237748.78
"鸿博股份有限公司",2013-03-31 00:00:00,163400674.37
"鸿博股份有限公司",2013-06-30 00:00:00,389405670.61
"鸿博股份有限公司",2013-09-30 00:00:00,530593225.87
"鸿博股份有限公司",2013-12-31 00:00:00,711050034.74
"鸿博股份有限公司",2014-03-31 00:00:00,160686044.37
"鸿博股份有限公司",2014-06-30 00:00:00,355882682.89
"鸿博股份有限公司",2014-09-30 00:00:00,593293402.13
"鸿博股份有限公司",2014-12-31 00:00:00,863512984.42
"鸿博股份有限公司",2015-03-31 00:00:00,181859301.71
"鸿博股份有限公司",2015-06-30 00:00:00,317331652.51
"鸿博股份有限公司",2015-09-30 00:00:00,459129571.25
"鸿博股份有限公司",2015-12-31 00:00:00,660716146.75
"鸿博股份有限公司",2016-03-31 00:00:00,189019539.26
"鸿博股份有限公司",2016-06-30 00:00:00,389634107.65
"鸿博股份有限公司",2016-09-30 00:00:00,588443415.39
"鸿博股份有限公司",2016-12-31 00:00:00,846376612.63
"鸿博股份有限公司",2017-03-31 00:00:00,137562895.24
"厦门合兴包装印刷股份有限公司",2010-03-31 00:00:00,291320322.22
"厦门合兴包装印刷股份有限公司",2010-06-30 00:00:00,654923104.8
"厦门合兴包装印刷股份有限公司",2010-09-30 00:00:00,1054606979.21
"厦门合兴包装印刷股份有限公司",2010-12-31 00:00:00,1520984184.56
"厦门合兴包装印刷股份有限公司",2011-03-31 00:00:00,403351114.04
"厦门合兴包装印刷股份有限公司",2011-06-30 00:00:00,923504313.29
"厦门合兴包装印刷股份有限公司",2011-09-30 00:00:00,1427137868.53
"厦门合兴包装印刷股份有限公司",2011-12-31 00:00:00,1918418901.95
"厦门合兴包装印刷股份有限公司",2012-03-31 00:00:00,424012397.27
"厦门合兴包装印刷股份有限公司",2012-06-30 00:00:00,979299254.07
"厦门合兴包装印刷股份有限公司",2012-09-30 00:00:00,1547896185.72
"厦门合兴包装印刷股份有限公司",2012-12-31 00:00:00,2114889587.46
"厦门合兴包装印刷股份有限公司",2013-03-31 00:00:00,546743231.57
"厦门合兴包装印刷股份有限公司",2013-06-30 00:00:00,1190130245.29
"厦门合兴包装印刷股份有限公司",2013-09-30 00:00:00,1821820421.87
"厦门合兴包装印刷股份有限公司",2013-12-31 00:00:00,2442081565.65
"厦门合兴包装印刷股份有限公司",2014-03-31 00:00:00,604816310.11
"厦门合兴包装印刷股份有限公司",2014-06-30 00:00:00,1361268005.09
"厦门合兴包装印刷股份有限公司",2014-09-30 00:00:00,2045480713.26
"厦门合兴包装印刷股份有限公司",2014-12-31 00:00:00,2716474436.86
"厦门合兴包装印刷股份有限公司",2015-03-31 00:00:00,590038931.34
"厦门合兴包装印刷股份有限公司",2015-06-30 00:00:00,1387540211.85
"厦门合兴包装印刷股份有限公司",2015-09-30 00:00:00,2102710522.77
"厦门合兴包装印刷股份有限公司",2015-12-31 00:00:00,2852474015.33
