"","corp_name","report_period","营业总收入"
"17169","太原钢铁(集团)有限公司",2012-06-30 00:00:00,69051664379.42
"17170","太原钢铁(集团)有限公司",2012-09-30 00:00:00,105571991081.68
"17171","太原钢铁(集团)有限公司",2012-12-31 00:00:00,140566819101.77
"17172","太原钢铁(集团)有限公司",2013-03-31 00:00:00,36331833178.77
"17173","太原钢铁(集团)有限公司",2013-06-30 00:00:00,77644559706.72
"17174","太原钢铁(集团)有限公司",2013-09-30 00:00:00,117376553321.57
"17175","太原钢铁(集团)有限公司",2013-12-31 00:00:00,146040339319.83
"17176","太原钢铁(集团)有限公司",2014-03-31 00:00:00,36430356727.77
"17177","太原钢铁(集团)有限公司",2014-06-30 00:00:00,81620854516.41
"17178","太原钢铁(集团)有限公司",2014-09-30 00:00:00,119346666839.92
"17179","太原钢铁(集团)有限公司",2014-12-31 00:00:00,140134212526.65
"17180","太原钢铁(集团)有限公司",2015-03-31 00:00:00,24310047715.29
"17181","太原钢铁(集团)有限公司",2015-06-30 00:00:00,50112532224.27
"17182","太原钢铁(集团)有限公司",2015-09-30 00:00:00,71618381002.05
"17183","太原钢铁(集团)有限公司",2015-12-31 00:00:00,90835287315.08
"17184","太原钢铁(集团)有限公司",2016-03-31 00:00:00,16731532135
"17185","太原钢铁(集团)有限公司",2016-06-30 00:00:00,35017524670.17
"17186","太原钢铁(集团)有限公司",2016-09-30 00:00:00,52465673165.08
"17187","太原钢铁(集团)有限公司",2016-12-31 00:00:00,70607674139.5
"17188","太原钢铁(集团)有限公司",2017-03-31 00:00:00,19107051019.94
"17828","山西太钢不锈钢股份有限公司",2010-03-31 00:00:00,20576358852.58
"17829","山西太钢不锈钢股份有限公司",2010-06-30 00:00:00,43419215638.57
"17830","山西太钢不锈钢股份有限公司",2010-09-30 00:00:00,66604103766.19
"17831","山西太钢不锈钢股份有限公司",2010-12-31 00:00:00,87197799966.95
"17832","山西太钢不锈钢股份有限公司",2011-03-31 00:00:00,21548122703.79
"17833","山西太钢不锈钢股份有限公司",2011-06-30 00:00:00,45836521145.15
"17834","山西太钢不锈钢股份有限公司",2011-09-30 00:00:00,70796341247.76
"17835","山西太钢不锈钢股份有限公司",2011-12-31 00:00:00,96220259550.81
"17836","山西太钢不锈钢股份有限公司",2012-03-31 00:00:00,22641537901.65
"17837","山西太钢不锈钢股份有限公司",2012-06-30 00:00:00,50142020025.42
"17838","山西太钢不锈钢股份有限公司",2012-09-30 00:00:00,77437929870.98
"17839","山西太钢不锈钢股份有限公司",2012-12-31 00:00:00,103515284412.85
"17840","山西太钢不锈钢股份有限公司",2013-03-31 00:00:00,25124289856.38
"17841","山西太钢不锈钢股份有限公司",2013-06-30 00:00:00,54378665375.71
"17842","山西太钢不锈钢股份有限公司",2013-09-30 00:00:00,83000536630.18
"17843","山西太钢不锈钢股份有限公司",2013-12-31 00:00:00,105020324753.53
"17844","山西太钢不锈钢股份有限公司",2014-03-31 00:00:00,20138189807.88
"17845","山西太钢不锈钢股份有限公司",2014-06-30 00:00:00,46715998985.85
"17846","山西太钢不锈钢股份有限公司",2014-09-30 00:00:00,68467780674.05
"17847","山西太钢不锈钢股份有限公司",2014-12-31 00:00:00,86766441502.45
"17848","山西太钢不锈钢股份有限公司",2015-03-31 00:00:00,17063717178.1
"17849","山西太钢不锈钢股份有限公司",2015-06-30 00:00:00,35441269956.38
"17850","山西太钢不锈钢股份有限公司",2015-09-30 00:00:00,52001987285.74
"17851","山西太钢不锈钢股份有限公司",2015-12-31 00:00:00,67912712565.88
"17852","山西太钢不锈钢股份有限公司",2016-03-31 00:00:00,11378611465.02
"17853","山西太钢不锈钢股份有限公司",2016-06-30 00:00:00,25118870053.36
"17854","山西太钢不锈钢股份有限公司",2016-09-30 00:00:00,39985668402.32
"17855","山西太钢不锈钢股份有限公司",2016-12-31 00:00:00,56738189966.1
"17856","山西太钢不锈钢股份有限公司",2017-03-31 00:00:00,16829799330.21
"18938","包头钢铁(集团)有限责任公司",2010-06-30 00:00:00,22353542687.64
"18939","包头钢铁(集团)有限责任公司",2010-09-30 00:00:00,34724873349.9
"18940","包头钢铁(集团)有限责任公司",2010-12-31 00:00:00,47976426235.03
"18941","包头钢铁(集团)有限责任公司",2011-03-31 00:00:00,10382198848.53
"18942","包头钢铁(集团)有限责任公司",2011-06-30 00:00:00,29398902856.83
"18943","包头钢铁(集团)有限责任公司",2011-09-30 00:00:00,46107779300
"18944","包头钢铁(集团)有限责任公司",2011-12-31 00:00:00,58808847254.28
"18945","包头钢铁(集团)有限责任公司",2012-03-31 00:00:00,12745222571.58
"18946","包头钢铁(集团)有限责任公司",2012-06-30 00:00:00,27159659705.79
"18947","包头钢铁(集团)有限责任公司",2012-09-30 00:00:00,39094110072.59
"18948","包头钢铁(集团)有限责任公司",2012-12-31 00:00:00,50517195851.7
"18949","包头钢铁(集团)有限责任公司",2013-03-31 00:00:00,11400330871.6
"18950","包头钢铁(集团)有限责任公司",2013-06-30 00:00:00,25644930483.21
"18951","包头钢铁(集团)有限责任公司",2013-09-30 00:00:00,38228548071.25
"18952","包头钢铁(集团)有限责任公司",2013-12-31 00:00:00,50757334220.44
"18953","包头钢铁(集团)有限责任公司",2014-03-31 00:00:00,7793521780.04
"18954","包头钢铁(集团)有限责任公司",2014-06-30 00:00:00,19181145058.35
"18955","包头钢铁(集团)有限责任公司",2014-09-30 00:00:00,29358535187.14
"18956","包头钢铁(集团)有限责任公司",2014-12-31 00:00:00,39380816997.99
"18957","包头钢铁(集团)有限责任公司",2015-03-31 00:00:00,7736007419.68
