时间,产量:平板玻璃:当月值,HS:出口金额:当月值:70章 玻璃及其制品,HS:进口金额:当月值:70章 玻璃及其制品,现货平均价(平方米):浮法玻璃:5mm:上海,现货平均价(平方米):浮法玻璃:5mm:武汉,现货平均价(平方米):浮法玻璃:5mm:济南,期货结算价(活跃合约):燃料油,现货价:天然气(俄罗斯产):德国港口,期货收盘价(连续):NYMEX天然气,期货结算价(活跃合约):IPE英国天然气,市场价(低端价):轻质纯碱:华中地区,市场价(低端价):轻质纯碱:华南地区,市场价(低端价):轻质纯碱:华东地区,市场价(低端价):轻质纯碱:华北地区,出厂价(含税):高纯石英砂:国内主流厂商平均,泰国:PPI:按生产过程:白云石,申万行业指数:环保设备,房屋竣工面积:累计值,商品房销售额:累计值,商品房销售面积:现房:累计值,产量:汽车:当月值,日本:产量:丰田:汽车:当月值,韩国:产量:汽车:当月值,浮法玻璃:生产线总数,浮法玻璃:生产线条数:冷修,浮法玻璃:产销率:累计值,浮法玻璃:库存:期末值,浮法玻璃:日熔量:点火
2016-06-15,,,,16.15 ,14.44 ,15.12 ,2581.00 ,,2.59 ,33.75 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,16959.84 ,,,,,,,,,,,
2016-06-16,,,,16.10 ,14.44 ,15.12 ,2576.00 ,,2.58 ,33.86 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,16883.76 ,,,,,,,,,,,
2016-06-17,,,,16.10 ,14.34 ,15.12 ,2594.00 ,,2.65 ,34.23 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,16931.74 ,,,,,,,352.00 ,39.00 ,,,3100.00 
2016-06-20,,,,16.10 ,14.34 ,15.12 ,2614.00 ,,2.74 ,34.96 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17044.31 ,,,,,,,,,,,
2016-06-21,,,,16.10 ,14.34 ,15.16 ,2614.00 ,,2.76 ,34.09 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,16981.07 ,,,,,,,,,,,
2016-06-22,,,,16.10 ,14.34 ,15.16 ,2598.00 ,,2.67 ,34.07 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17166.32 ,,,,,,,,,,,
2016-06-23,,,,16.10 ,14.34 ,15.16 ,2526.00 ,,2.70 ,33.26 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17179.30 ,,,,,,,,,,,
2016-06-24,,,,16.10 ,14.34 ,15.16 ,2624.00 ,,2.67 ,34.59 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,16824.83 ,,,,,,,,,,,
2016-06-27,,,,16.05 ,14.34 ,15.16 ,2602.00 ,,2.73 ,34.20 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17152.27 ,,,,,,,,,,,
2016-06-28,,,,16.05 ,14.34 ,15.16 ,2555.00 ,,2.91 ,33.52 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17357.65 ,,,,,,,,,,,
2016-06-29,,,,16.05 ,14.34 ,15.16 ,2612.00 ,,2.86 ,35.02 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17351.76 ,,,,,,,,,,,
2016-06-30,6527.50 ,1338519.60 ,578027.96 ,16.05 ,14.34 ,15.20 ,2624.00 ,4.04 ,2.93 ,34.71 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,100.00 ,17422.03 ,39545.96 ,48682.35 ,15575.40 ,211.30 ,,394424.00 ,,,97.60 ,4820.00 ,
2016-07-01,,,,16.05 ,14.34 ,15.20 ,2596.00 ,,2.99 ,34.69 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17474.42 ,,,,,,,352.00 ,39.00 ,,,
2016-07-04,,,,16.05 ,14.34 ,15.16 ,2651.00 ,,,35.45 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17740.76 ,,,,,,,,,,,
2016-07-05,,,,16.05 ,14.34 ,15.16 ,2613.00 ,,2.77 ,35.02 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17802.41 ,,,,,,,,,,,
2016-07-06,,,,16.05 ,14.34 ,15.16 ,2623.00 ,,2.80 ,34.97 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17855.05 ,,,,,,,,,,,
2016-07-07,,,,16.05 ,14.34 ,15.16 ,2656.00 ,,2.76 ,35.55 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18000.34 ,,,,,,,,,,,
2016-07-08,,,,16.05 ,14.34 ,15.16 ,2619.00 ,,2.82 ,34.87 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17936.52 ,,,,,,,352.00 ,39.00 ,,,
2016-07-11,,,,16.05 ,14.34 ,15.16 ,2626.00 ,,2.71 ,34.66 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17918.39 ,,,,,,,,,,,
2016-07-12,,,,16.05 ,14.34 ,15.16 ,2556.00 ,,2.74 ,34.60 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18099.50 ,,,,,,,,,,,
2016-07-13,,,,16.18 ,14.42 ,15.16 ,2624.00 ,,2.75 ,34.50 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18135.85 ,,,,,,,,,,,
2016-07-14,,,,16.18 ,14.42 ,15.16 ,2624.00 ,,2.73 ,34.33 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18286.72 ,,,,,,,,,,,
2016-07-15,,,,16.23 ,14.44 ,15.16 ,2624.00 ,,2.76 ,33.35 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18179.97 ,,,,,,,352.00 ,39.00 ,,,
2016-07-18,,,,16.23 ,14.44 ,15.16 ,2571.00 ,,2.73 ,33.61 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18201.84 ,,,,,,,,,,,
2016-07-19,,,,16.30 ,14.46 ,15.16 ,2625.00 ,,2.72 ,34.52 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18217.61 ,,,,,,,,,,,
2016-07-20,,,,16.30 ,14.50 ,15.16 ,2497.00 ,,2.65 ,35.14 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18091.19 ,,,,,,,,,,,
2016-07-21,,,,16.38 ,14.72 ,15.16 ,2527.00 ,,2.69 ,35.99 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18051.59 ,,,,,,,,,,,
2016-07-22,,,,16.38 ,14.72 ,15.20 ,2517.00 ,,2.78 ,36.12 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17868.46 ,,,,,,,352.00 ,39.00 ,,,
2016-07-25,,,,16.38 ,14.78 ,15.36 ,2578.00 ,,2.73 ,37.81 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18077.36 ,,,,,,,,,,,
2016-07-26,,,,16.38 ,14.82 ,15.36 ,2634.00 ,,2.70 ,37.64 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,18372.56 ,,,,,,,,,,,
2016-07-27,,,,16.38 ,14.82 ,15.36 ,2634.00 ,,2.68 ,37.44 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17613.17 ,,,,,,,,,,,
2016-07-28,,,,16.43 ,15.00 ,15.38 ,2637.00 ,,2.86 ,37.27 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17487.23 ,,,,,,,,,,,
2016-07-29,,,,16.48 ,15.00 ,15.38 ,2637.00 ,,2.86 ,36.62 ,1100.00 ,1300.00 ,1200.00 ,1250.00 ,41760.00 ,,17195.73 ,,,,,,,352.00 ,38.00 ,,,
2016-07-31,6377.10 ,1335995.76 ,571475.82 ,,,,,4.30 ,,,,,,,,100.00 ,,45903.78 ,57569.05 ,18307.19 ,197.80 ,,360127.00 ,,,98.87 ,4591.00 ,
2016-08-01,,,,16.53 ,15.14 ,15.52 ,2630.00 ,,2.77 ,35.98 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,16902.36 ,,,,,,,,,,,
2016-08-02,,,,16.53 ,15.20 ,15.54 ,2630.00 ,,2.74 ,35.35 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,16993.88 ,,,,,,,,,,,
2016-08-03,,,,16.53 ,15.24 ,15.54 ,2599.00 ,,2.85 ,34.78 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17032.64 ,,,,,,,,,,,
2016-08-04,,,,16.60 ,15.38 ,15.66 ,2601.00 ,,2.83 ,35.05 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17083.29 ,,,,,,,,,,,
2016-08-05,,,,16.60 ,15.40 ,15.70 ,2632.00 ,,2.76 ,34.11 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,16973.94 ,,,,,,,352.00 ,37.00 ,,,
2016-08-08,,,,16.70 ,15.40 ,15.94 ,2627.00 ,,2.74 ,33.31 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17141.27 ,,,,,,,,,,,
2016-08-09,,,,16.70 ,15.66 ,15.94 ,2627.00 ,,2.62 ,33.03 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17365.89 ,,,,,,,,,,,
2016-08-10,,,,16.78 ,16.00 ,16.10 ,2626.00 ,,2.57 ,33.26 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17281.06 ,,,,,,,,,,,
2016-08-11,,,,16.78 ,16.14 ,16.14 ,2630.00 ,,2.54 ,33.09 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,16956.92 ,,,,,,,,,,,
2016-08-12,,,,16.90 ,16.26 ,16.18 ,2632.00 ,,2.60 ,31.78 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17093.82 ,,,,,,,352.00 ,37.00 ,,,
2016-08-15,,,,17.33 ,16.48 ,16.52 ,2632.00 ,,2.59 ,30.51 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17483.53 ,,,,,,,,,,,
2016-08-16,,,,17.45 ,16.84 ,16.78 ,2632.00 ,,2.63 ,30.88 ,1100.00 ,1350.00 ,1200.00 ,1250.00 ,41760.00 ,,17575.53 ,,,,,,,,,,,
2016-08-17,,,,17.45 ,16.84 ,16.78 ,2634.00 ,,2.61 ,31.41 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,17517.88 ,,,,,,,,,,,
2016-08-18,,,,17.83 ,17.32 ,16.84 ,2634.00 ,,2.66 ,30.30 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,17494.30 ,,,,,,,,,,,
2016-08-19,,,,18.00 ,17.42 ,16.86 ,2634.00 ,,2.57 ,28.16 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,17637.36 ,,,,,,,352.00 ,36.00 ,,,1400.00 
2016-08-22,,,,18.18 ,17.42 ,17.04 ,2634.00 ,,2.67 ,33.88 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,17452.72 ,,,,,,,,,,,
2016-08-23,,,,18.25 ,17.42 ,17.08 ,2568.00 ,,2.76 ,33.58 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,17685.47 ,,,,,,,,,,,
2016-08-24,,,,18.25 ,17.52 ,17.46 ,2623.00 ,,2.79 ,32.60 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,17987.64 ,,,,,,,,,,,
2016-08-25,,,,18.30 ,17.56 ,17.58 ,2542.00 ,,2.84 ,32.83 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,17992.67 ,,,,,,,,,,,
2016-08-26,,,,18.38 ,17.60 ,17.74 ,2610.00 ,,2.86 ,33.31 ,,,,,41760.00 ,,18228.39 ,,,,,,,352.00 ,35.00 ,,,2200.00 
2016-08-29,,,,18.55 ,18.18 ,17.86 ,2526.00 ,,2.88 ,33.31 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,18499.26 ,,,,,,,,,,,
2016-08-30,,,,18.55 ,18.28 ,17.86 ,2521.00 ,,2.83 ,32.68 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,,18151.24 ,,,,,,,,,,,
2016-08-31,6200.90 ,1462339.42 ,583414.05 ,18.55 ,18.28 ,17.86 ,2506.00 ,4.25 ,2.88 ,32.05 ,1100.00 ,1350.00 ,1220.00 ,1250.00 ,41760.00 ,100.00 ,18156.29 ,50592.30 ,66622.98 ,20940.69 ,204.00 ,,217097.00 ,,,101.35 ,4034.00 ,
2016-09-01,,,,18.60 ,18.28 ,17.86 ,2624.00 ,,2.81 ,31.81 ,1180.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,17877.73 ,,,,,,,,,,,
2016-09-02,,,,18.78 ,18.28 ,17.90 ,2625.00 ,,2.79 ,32.51 ,1180.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,17860.37 ,,,,,,,352.00 ,35.00 ,,,2200.00 
2016-09-05,,,,18.78 ,18.36 ,17.90 ,2627.00 ,,,31.91 ,1180.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,18167.19 ,,,,,,,,,,,
2016-09-06,,,,18.78 ,18.36 ,17.90 ,2627.00 ,,2.72 ,31.51 ,1230.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,19260.72 ,,,,,,,,,,,
2016-09-07,,,,18.93 ,18.36 ,17.90 ,2631.00 ,,2.69 ,30.40 ,1230.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,19446.41 ,,,,,,,,,,,
2016-09-08,,,,18.93 ,18.36 ,17.90 ,2661.00 ,,2.80 ,30.32 ,1230.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,19761.86 ,,,,,,,,,,,
2016-09-09,,,,18.93 ,18.36 ,17.92 ,2566.00 ,,2.80 ,30.30 ,1230.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,19271.16 ,,,,,,,352.00 ,35.00 ,,,2200.00 
2016-09-12,,,,19.05 ,18.44 ,17.94 ,2637.00 ,,2.90 ,29.99 ,1230.00 ,1400.00 ,1270.00 ,1300.00 ,41760.00 ,,18609.36 ,,,,,,,,,,,
2016-09-13,,,,19.40 ,18.44 ,17.94 ,2640.00 ,,2.90 ,30.96 ,1230.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18710.07 ,,,,,,,,,,,
2016-09-14,,,,19.40 ,18.44 ,17.94 ,2556.00 ,,2.90 ,30.80 ,1230.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18648.63 ,,,,,,,,,,,
2016-09-15,,,,,,,,,2.91 ,32.59 ,,,,,,,,,,,,,,,,,,
2016-09-16,,,,,,,,,2.96 ,33.47 ,,,,,,,,,,,,,,352.00 ,35.00 ,,,1400.00 
2016-09-18,,,,,,,,,,,1250.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,,,,,,,,,,,,
2016-09-19,,,,19.40 ,18.44 ,17.94 ,2680.00 ,,2.94 ,34.98 ,1250.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18696.98 ,,,,,,,,,,,
2016-09-20,,,,19.28 ,17.88 ,17.94 ,2680.00 ,,3.07 ,34.03 ,1250.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18539.40 ,,,,,,,,,,,
2016-09-21,,,,19.28 ,17.88 ,17.94 ,2680.00 ,,3.07 ,34.74 ,1250.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18492.97 ,,,,,,,,,,,
2016-09-22,,,,19.28 ,17.88 ,17.92 ,2680.00 ,,2.99 ,35.77 ,1250.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18795.03 ,,,,,,,,,,,
2016-09-23,,,,19.20 ,17.88 ,17.92 ,2586.00 ,,2.98 ,41.55 ,1250.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18740.18 ,,,,,,,353.00 ,35.00 ,,,2300.00 
2016-09-26,,,,19.08 ,17.88 ,17.84 ,2664.00 ,,3.01 ,41.37 ,1280.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18062.62 ,,,,,,,,,,,
2016-09-27,,,,19.08 ,17.40 ,17.84 ,2666.00 ,,2.99 ,39.71 ,1280.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18194.99 ,,,,,,,,,,,
2016-09-28,,,,19.08 ,17.40 ,17.76 ,2661.00 ,,2.95 ,41.17 ,1280.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18037.45 ,,,,,,,,,,,
2016-09-29,,,,19.08 ,17.40 ,17.66 ,2675.00 ,,2.96 ,42.22 ,1280.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,18149.45 ,,,,,,,,,,,
2016-09-30,6297.00 ,1311387.21 ,602116.03 ,19.08 ,17.30 ,17.66 ,2675.00 ,3.96 ,2.90 ,41.00 ,1280.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,100.00 ,18175.04 ,57111.81 ,80208.16 ,25183.52 ,257.60 ,,258016.00 ,353.00 ,35.00 ,98.80 ,4741.00 ,900.00 
2016-10-03,,,,,,,,,2.91 ,42.04 ,,,,,,,,,,,,,,,,,,
2016-10-04,,,,,,,,,2.97 ,43.39 ,,,,,,,,,,,,,,,,,,
2016-10-05,,,,,,,,,3.03 ,43.98 ,,,,,,,,,,,,,,,,,,
2016-10-06,,,,,,,,,3.04 ,45.23 ,,,,,,,,,,,,,,,,,,
2016-10-07,,,,,,,,,3.17 ,44.81 ,,,,,,,,,,,,,,,,,,
2016-10-08,,,,,,,,,,,1280.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,,,,,,,,,,,,
2016-10-09,,,,,,,,,,,1280.00 ,1430.00 ,1300.00 ,1300.00 ,41760.00 ,,,,,,,,,,,,,
2016-10-10,,,,19.08 ,17.30 ,17.66 ,2675.00 ,,3.28 ,44.26 ,1280.00 ,1430.00 ,1350.00 ,1300.00 ,41760.00 ,,18712.86 ,,,,,,,,,,,
2016-10-11,,,,19.08 ,17.30 ,17.66 ,2675.00 ,,3.23 ,43.31 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,18925.64 ,,,,,,,,,,,
2016-10-12,,,,19.00 ,17.30 ,17.60 ,2675.00 ,,3.21 ,43.20 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,18822.57 ,,,,,,,,,,,
2016-10-13,,,,19.00 ,17.30 ,17.60 ,2675.00 ,,3.34 ,44.17 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19209.66 ,,,,,,,,,,,
2016-10-14,,,,19.00 ,17.30 ,17.54 ,2675.00 ,,3.28 ,45.26 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19233.36 ,,,,,,,353.00 ,34.00 ,,,1400.00 
2016-10-17,,,,19.00 ,17.26 ,17.54 ,2675.00 ,,3.25 ,46.00 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,18807.73 ,,,,,,,,,,,
2016-10-18,,,,18.83 ,17.26 ,17.50 ,2675.00 ,,3.26 ,46.93 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19086.09 ,,,,,,,,,,,
2016-10-19,,,,18.83 ,17.26 ,17.50 ,2675.00 ,,3.17 ,46.85 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19073.13 ,,,,,,,,,,,
2016-10-20,,,,18.83 ,17.26 ,17.50 ,2675.00 ,,3.12 ,47.57 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19359.55 ,,,,,,,,,,,
2016-10-21,,,,18.83 ,17.26 ,17.50 ,2675.00 ,,2.96 ,46.91 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19197.91 ,,,,,,,353.00 ,33.00 ,,,1900.00 
2016-10-24,,,,18.83 ,17.26 ,17.50 ,2718.00 ,,2.85 ,49.13 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19539.18 ,,,,,,,,,,,
2016-10-25,,,,18.75 ,17.26 ,17.50 ,2667.00 ,,2.76 ,50.13 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19548.88 ,,,,,,,,,,,
2016-10-26,,,,18.75 ,17.26 ,17.50 ,2667.00 ,,2.75 ,49.35 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19548.58 ,,,,,,,,,,,
2016-10-27,,,,18.75 ,17.26 ,17.50 ,2667.00 ,,2.78 ,50.51 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,41760.00 ,,19639.66 ,,,,,,,,,,,
2016-10-28,,,,18.75 ,17.26 ,17.50 ,2667.00 ,,3.11 ,50.19 ,1280.00 ,1430.00 ,1350.00 ,1350.00 ,,,19182.10 ,,,,,,,353.00 ,33.00 ,,,1000.00 
2016-10-31,6449.50 ,1230292.56 ,560659.46 ,18.75 ,17.26 ,17.50 ,2667.00 ,4.01 ,2.98 ,50.92 ,1450.00 ,1500.00 ,1450.00 ,1450.00 ,41760.00 ,100.00 ,19406.79 ,65211.16 ,91482.12 ,28698.17 ,240.90 ,,347470.00 ,,,98.53 ,4882.00 ,
2016-11-01,,,,18.75 ,17.26 ,17.40 ,2778.00 ,,2.85 ,52.97 ,1450.00 ,1500.00 ,1450.00 ,1450.00 ,41760.00 ,,19664.41 ,,,,,,,,,,,
2016-11-02,,,,18.75 ,17.26 ,17.20 ,2795.00 ,,2.78 ,54.60 ,1450.00 ,1500.00 ,1450.00 ,1450.00 ,41760.00 ,,19431.74 ,,,,,,,,,,,
2016-11-03,,,,18.65 ,17.26 ,17.20 ,2810.00 ,,2.82 ,54.69 ,1450.00 ,1500.00 ,1450.00 ,1450.00 ,41760.00 ,,19642.83 ,,,,,,,,,,,
2016-11-04,,,,18.65 ,17.26 ,17.20 ,2818.00 ,,2.78 ,51.94 ,1450.00 ,1600.00 ,1450.00 ,1450.00 ,41760.00 ,,19711.52 ,,,,,,,353.00 ,31.00 ,,,1000.00 
2016-11-07,,,,18.65 ,17.38 ,17.20 ,2792.00 ,,2.83 ,51.12 ,1450.00 ,1600.00 ,1450.00 ,1450.00 ,41760.00 ,,19758.58 ,,,,,,,,,,,
2016-11-08,,,,18.65 ,17.46 ,17.20 ,2726.00 ,,2.62 ,,1450.00 ,1600.00 ,1550.00 ,1450.00 ,41760.00 ,,19892.32 ,,,,,,,,,,,
2016-11-09,,,,18.65 ,17.46 ,17.20 ,2747.00 ,,2.70 ,,1450.00 ,1600.00 ,1550.00 ,1450.00 ,41760.00 ,,19625.39 ,,,,,,,,,,,
2016-11-10,,,,18.70 ,17.46 ,17.20 ,2826.00 ,,2.66 ,50.98 ,1450.00 ,1600.00 ,1550.00 ,1450.00 ,41760.00 ,,20019.77 ,,,,,,,,,,,
2016-11-11,,,,18.75 ,17.46 ,17.24 ,2897.00 ,,2.63 ,50.22 ,1450.00 ,1600.00 ,1550.00 ,1450.00 ,41760.00 ,,20026.00 ,,,,,,,353.00 ,31.00 ,,,1000.00 
2016-11-14,,,,18.75 ,17.72 ,17.30 ,2879.00 ,,2.75 ,48.73 ,1450.00 ,1600.00 ,1550.00 ,1450.00 ,41760.00 ,,19876.94 ,,,,,,,,,,,
2016-11-15,,,,18.78 ,17.72 ,17.40 ,2937.00 ,,2.71 ,49.53 ,1450.00 ,1600.00 ,1550.00 ,1450.00 ,41760.00 ,,20028.67 ,,,,,,,,,,,
2016-11-16,,,,18.83 ,17.72 ,17.40 ,3006.00 ,,2.77 ,48.21 ,1450.00 ,1600.00 ,1650.00 ,1450.00 ,41760.00 ,,19952.26 ,,,,,,,,,,,
2016-11-17,,,,18.83 ,17.72 ,17.50 ,3019.00 ,,2.69 ,48.15 ,1450.00 ,1600.00 ,1650.00 ,1450.00 ,41760.00 ,,19846.97 ,,,,,,,,,,,
2016-11-18,,,,18.83 ,17.72 ,17.50 ,3000.00 ,,2.85 ,48.85 ,1450.00 ,1600.00 ,1650.00 ,1450.00 ,41760.00 ,,19790.84 ,,,,,,,355.00 ,31.00 ,,,2300.00 
2016-11-21,,,,18.98 ,17.84 ,17.56 ,3000.00 ,,2.97 ,46.90 ,1650.00 ,1700.00 ,1650.00 ,1550.00 ,41760.00 ,,19955.20 ,,,,,,,,,,,
2016-11-22,,,,18.98 ,17.94 ,17.60 ,3022.00 ,,2.94 ,47.37 ,1650.00 ,1700.00 ,1750.00 ,1550.00 ,41760.00 ,,20030.86 ,,,,,,,,,,,
2016-11-23,,,,18.98 ,17.94 ,17.64 ,3033.00 ,,3.01 ,48.34 ,1650.00 ,1700.00 ,1750.00 ,1750.00 ,41760.00 ,,19833.66 ,,,,,,,,,,,
2016-11-24,,,,18.98 ,17.94 ,17.64 ,3038.00 ,,,48.34 ,1650.00 ,1700.00 ,1750.00 ,1750.00 ,41760.00 ,,19692.34 ,,,,,,,,,,,
2016-11-25,,,,18.98 ,17.94 ,17.64 ,3125.00 ,,3.07 ,48.01 ,1650.00 ,1700.00 ,1750.00 ,1750.00 ,41760.00 ,,19669.94 ,,,,,,,355.00 ,31.00 ,,,1800.00 
2016-11-28,,,,18.98 ,17.98 ,17.64 ,3248.00 ,,3.19 ,48.85 ,1650.00 ,1700.00 ,1750.00 ,1750.00 ,41760.00 ,,19534.41 ,,,,,,,,,,,
2016-11-29,,,,18.98 ,18.10 ,17.64 ,3323.00 ,,3.33 ,49.28 ,1650.00 ,1700.00 ,1800.00 ,1700.00 ,41760.00 ,,19247.36 ,,,,,,,,,,,
2016-11-30,6345.90 ,1341448.01 ,623940.61 ,18.98 ,18.26 ,17.64 ,3267.00 ,4.54 ,3.35 ,49.50 ,1900.00 ,2000.00 ,1850.00 ,1800.00 ,41760.00 ,100.00 ,19246.98 ,77036.60 ,102502.67 ,32939.54 ,300.00 ,,415106.00 ,,,99.62 ,4248.00 ,
2016-12-01,,,,19.03 ,18.26 ,17.64 ,3406.00 ,,3.54 ,48.71 ,1900.00 ,2000.00 ,1850.00 ,1800.00 ,41760.00 ,,19200.61 ,,,,,,,,,,,
2016-12-02,,,,19.03 ,18.26 ,17.72 ,3547.00 ,,3.46 ,46.91 ,1900.00 ,2000.00 ,1850.00 ,1800.00 ,41760.00 ,,18790.82 ,,,,,,,355.00 ,32.00 ,,,1800.00 
2016-12-05,,,,19.03 ,18.30 ,17.72 ,3750.00 ,,3.59 ,45.26 ,1900.00 ,2000.00 ,1850.00 ,1800.00 ,41760.00 ,,18782.01 ,,,,,,,,,,,
2016-12-06,,,,19.03 ,18.50 ,17.72 ,3784.00 ,,3.63 ,43.30 ,1900.00 ,2000.00 ,1850.00 ,1800.00 ,41760.00 ,,18811.74 ,,,,,,,,,,,
2016-12-07,,,,19.03 ,18.50 ,17.78 ,3942.00 ,,3.57 ,43.46 ,1900.00 ,2000.00 ,1850.00 ,1800.00 ,41760.00 ,,19025.56 ,,,,,,,,,,,
2016-12-08,,,,19.03 ,18.50 ,17.78 ,4099.00 ,,3.72 ,43.70 ,1900.00 ,2000.00 ,1950.00 ,1800.00 ,41760.00 ,,18861.11 ,,,,,,,,,,,
