指标名称,OECD综合领先指标,OECD综合领先指标:美国,OECD综合领先指标:日本,OECD综合领先指标:欧元区,美国:供应管理协会(ISM):制造业PMI,美国:失业率:季调,美国:新增非农就业人数:总计:季调,美国:密歇根大学消费者信心指数,欧元区:制造业PMI,欧元区:失业人数:季调,欧元区19国:消费者信心指数:季调,日本:失业人数:总计:季调,日本:失业率:季调,日本:消费者信心指数,总人口:中国,居民消费支出,居民消费支出:城镇居民,居民消费支出:农村居民,城镇居民人均消费性支出:累计值,城镇居民人均消费性支出:衣着:累计值,农村居民人均年度消费支出:消费性支出,农村居民人均年度消费支出:衣着,美元指数,PMI,消费者信心指数(月),CPI:当月同比,CPI:衣着:当月同比,CPI:衣着:服装:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,PPI:全部工业品:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:衣着类:环比,PPI:生活资料:衣着类:累计同比,M1:同比,M2:同比,现金净投放:当月值,社会融资规模:新增人民币贷款:当月值,金融机构:新增人民币贷款:当月值,金融机构:各项贷款余额,GDP:现价:当季值,城镇登记失业率,出口金额:纺织纱线、织物及制品:当月值,出口金额:纺织纱线、织物及制品:累计值,出口金额:纺织纱线、织物及制品:累计同比,出口金额:服装及衣着附件:当月值,出口金额:服装及衣着附件:累计值,出口金额:服装及衣着附件:累计同比,出口金额:鞋类:当月值,出口金额:鞋类:累计值,出口金额:鞋类:累计同比,社会消费品零售总额:当月值,社会消费品零售总额:当月同比,社会消费品零售总额:累计值,限额以上企业餐饮收入总额:当月值,限额以上企业商品零售总额:当月值,零售额:服装类:当月值,零售额:服装鞋帽、针、纺织品类:当月值,零售额:金银珠宝类:当月值,零售额:服装鞋帽、针、纺织品类:累计值,零售额:服装类:累计值,零售额:金银珠宝类:累计值,固定资产投资完成额:累计值,固定资产投资完成额:累计同比,固定资产投资完成额:制造业:累计值,固定资产投资完成额:制造业:纺织业:累计值,固定资产投资完成额:制造业:纺织服装、服饰业:累计值,工业增加值:当月同比,工业增加值:纺织业:当月同比,工业增加值:纺织服装、服饰业:当月同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:累计同比,工业增加值:纺织业:累计同比,工业增加值:纺织服装、服饰业:累计同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:累计同比,纺织业:主营业务收入:累计值,纺织服装、服饰业:主营业务收入:累计值,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计值,纺织业:主营业务收入:累计同比,纺织服装、服饰业:主营业务收入:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计同比,纺织业:利润总额:累计值,纺织服装、服饰业:利润总额:累计值,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计值,纺织业:利润总额:累计同比,纺织服装、服饰业:利润总额:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计同比,纺织服装、服饰业:亏损企业单位数:累计值,纺织服装、服饰业:亏损企业亏损总额:累计值,纺织业:亏损企业单位数:累计值,纺织业:亏损企业亏损总额:累计值,产量:服装:当月值,产量:羽绒服:当月值,产量:西服套装:当月值,产量:衬衫:当月值,产量:皮革服装:当月值,纺织业:产成品存货,纺织服装、服饰业:产成品存货,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货,纺织业:产成品存货:同比,纺织服装、服饰业:产成品存货:同比,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货:同比,中国棉花价格指数:328,中国棉花价格指数:527,中国棉花价格指数:229,Cotlook:A指数,进口金额:棉花原棉,进口数量:棉纱线:当月值,长三角:棉花产量,进口量:棉花:中国,棉花:总供给量,棉花:国内消费总计:中国,棉花:出口:中国,期末库存:棉花:中国,库存消费比:棉花:中国,全球:播种面积:棉花,印度:农作物种植面积百分比:棉花,播种面积:棉花:中国,播种面积:棉花:美国,播种面积:棉花:巴基斯坦,播种面积:棉花:乌兹别克斯坦,播种面积:棉花:巴西,播种面积:棉花:土库曼斯坦,播种面积:棉花:土耳其,播种面积:棉花:欧盟28国,实际市场价格:全球:羊毛:细,实际市场价格:全球:羊毛:粗,市场价:粘胶短纤:1.5D/38mm,市场价:涤纶短纤:1.4D*38mm
2011-06-29,,,,,,,,,,,,,,,,,,,,,,,74.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24298.00 ,22191.00 ,26362.00 ,137.35 ,,,,,,,,,,,,,,,,,,,,,,18050.00 ,12800.00 
2011-06-30,100.29 ,99.80 ,100.04 ,101.02 ,56.60 ,9.10 ,185.00 ,71.50 ,52.00 ,15501.00 ,-10.00 ,305.00 ,4.70 ,36.20 ,,,,,7318.17 ,883.33 ,,,74.42 ,50.90 ,108.10 ,6.36 ,2.10 ,2.30 ,,0.50 ,7.12 ,4.44 ,0.18 ,4.19 ,13.10 ,15.90 ,-117.00 ,6339.00 ,6339.00 ,514025.54 ,119174.30 ,4.10 ,835870.70 ,4590227.60 ,28.80 ,1453882.10 ,6582320.90 ,23.70 ,387602.30 ,1900500.00 ,21.70 ,14565.10 ,17.70 ,85832.70 ,513.10 ,6320.90 ,403.30 ,575.00 ,135.40 ,3727.10 ,2666.00 ,920.60 ,124566.68 ,25.60 ,43375.03 ,1628.11 ,964.45 ,15.10 ,8.20 ,16.70 ,12.90 ,14.30 ,7.10 ,15.70 ,14.60 ,149448325.50 ,58141254.90 ,39479053.70 ,29.49 ,30.55 ,28.77 ,7268042.60 ,3118924.70 ,2338833.10 ,39.43 ,42.22 ,33.04 ,1562.00 ,174375.60 ,2687.00 ,353058.20 ,232357.92 ,2164.81 ,5969.99 ,9500.03 ,6081655.00 ,13170688.30 ,5456244.40 ,2142791.60 ,29.74 ,32.25 ,18.44 ,24056.00 ,22007.00 ,26161.00 ,136.35 ,,49309.00 ,,,,50.00 ,0.02 ,,,30.11 ,,5.30 ,3.05 ,3.00 ,1.30 ,0.84 ,0.55 ,0.28 ,0.26 ,1865.44 ,1385.67 ,18000.00 ,12750.00 
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,74.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23927.00 ,21810.00 ,26077.00 ,133.55 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12750.00 
2011-07-04,,,,,,,,,,,,,,,,,,,,,,,74.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23754.00 ,21677.00 ,25963.00 ,132.95 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12750.00 
2011-07-05,,,,,,,,,,,,,,,,,,,,,,,74.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23633.00 ,21564.00 ,25865.00 ,132.75 ,,,,,,,,,,,,,,,,,,,,,,17850.00 ,12700.00 
2011-07-06,,,,,,,,,,,,,,,,,,,,,,,75.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23426.00 ,21220.00 ,25751.00 ,131.25 ,,,,,,,,,,,,,,,,,,,,,,17850.00 ,12700.00 
2011-07-07,,,,,,,,,,,,,,,,,,,,,,,74.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23296.00 ,21110.00 ,25637.00 ,129.85 ,,,,,,,,,,,,,,,,,,,,,,17800.00 ,12650.00 
2011-07-08,,,,,,,,,,,,,,,,,,,,,,,75.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23133.00 ,20972.00 ,25559.00 ,130.05 ,,,,,,,,,,,,,,,,,,,,,,,
2011-07-11,,,,,,,,,,,,,,,,,,,,,,,75.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23009.00 ,20853.00 ,25388.00 ,130.05 ,,,,,,,,,,,,,,,,,,,,,,17700.00 ,12650.00 
2011-07-12,,,,,,,,,,,,,,,,,,,,,,,75.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22856.00 ,20675.00 ,25158.00 ,125.05 ,,,,,,,,,,,,,,,,,,,,,,17700.00 ,12600.00 
2011-07-13,,,,,,,,,,,,,,,,,,,,,,,74.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22575.00 ,20397.00 ,24865.00 ,120.65 ,,,,,,,,,,,,,,,,,,,,,,17700.00 ,12550.00 
2011-07-14,,,,,,,,,,,,,,,,,,,,,,,75.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22387.00 ,20203.00 ,24626.00 ,123.75 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12550.00 
2011-07-15,,,,,,,,,,,,,,,,,,,,,,,75.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21971.00 ,19558.00 ,24235.00 ,119.95 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12700.00 
2011-07-18,,,,,,,,,,,,,,,,,,,,,,,75.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21727.00 ,19284.00 ,24033.00 ,115.55 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12700.00 
2011-07-19,,,,,,,,,,,,,,,,,,,,,,,75.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21486.00 ,18965.00 ,23654.00 ,113.20 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12700.00 
2011-07-20,,,,,,,,,,,,,,,,,,,,,,,74.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21396.00 ,18920.00 ,23551.00 ,116.60 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12700.00 
2011-07-21,,,,,,,,,,,,,,,,,,,,,,,73.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21271.00 ,18750.00 ,23392.00 ,116.10 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12700.00 
2011-07-22,,,,,,,,,,,,,,,,,,,,,,,74.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21096.00 ,18575.00 ,23272.00 ,114.45 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12700.00 
2011-07-25,,,,,,,,,,,,,,,,,,,,,,,74.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20875.00 ,18399.00 ,23001.00 ,114.45 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12700.00 
2011-07-26,,,,,,,,,,,,,,,,,,,,,,,73.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20664.00 ,18118.00 ,22837.00 ,112.05 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12750.00 
2011-07-27,,,,,,,,,,,,,,,,,,,,,,,74.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20483.00 ,17981.00 ,22682.00 ,113.90 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12750.00 
2011-07-28,,,,,,,,,,,,,,,,,,,,,,,74.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20281.00 ,17823.00 ,22511.00 ,115.30 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12800.00 
2011-07-29,,,,,,,,,,,,,,,,,,,,,,,73.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20123.00 ,17661.00 ,22270.00 ,114.90 ,,,,,,,,,,,,,,,,,,,,,,17900.00 ,12850.00 
2011-07-31,100.09 ,99.56 ,100.01 ,100.74 ,52.90 ,9.00 ,117.00 ,63.70 ,50.40 ,15678.00 ,-11.50 ,304.00 ,4.70 ,37.70 ,,,,,,,,,,50.70 ,105.60 ,6.45 ,2.20 ,2.50 ,,0.60 ,7.54 ,4.45 ,0.20 ,4.23 ,11.60 ,14.70 ,705.00 ,4916.00 ,4926.00 ,518941.36 ,,,870250.40 ,5460275.80 ,27.50 ,1729349.70 ,8311585.80 ,24.40 ,448188.60 ,2348701.80 ,20.90 ,14408.00 ,17.20 ,100240.70 ,519.00 ,6170.60 ,386.40 ,542.40 ,131.50 ,4269.60 ,3052.40 ,1052.10 ,152419.86 ,25.40 ,52882.75 ,1938.31 ,1174.18 ,14.00 ,8.60 ,16.60 ,11.90 ,14.30 ,7.40 ,16.00 ,14.30 ,177496825.30 ,69002380.80 ,47190631.10 ,29.07 ,30.11 ,28.02 ,8495222.80 ,3676441.10 ,2801775.20 ,36.33 ,41.39 ,33.19 ,1479.00 ,191907.50 ,2619.00 ,416082.20 ,215966.36 ,1931.81 ,5177.33 ,8056.45 ,7657936.00 ,13472287.40 ,5629608.20 ,2220598.10 ,29.66 ,28.86 ,21.88 ,,,,,,62567.00 ,,,,50.00 ,0.02 ,,,30.11 ,,5.30 ,3.05 ,3.00 ,1.30 ,0.84 ,0.55 ,0.28 ,0.26 ,1786.85 ,1362.27 ,,
2011-08-01,,,,,,,,,,,,,,,,,,,,,,,74.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19945.00 ,17417.00 ,22044.00 ,113.80 ,,,,,,,,,,,,,,,,,,,,,,,
2011-08-02,,,,,,,,,,,,,,,,,,,,,,,74.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19886.00 ,17356.00 ,21902.00 ,116.00 ,,,,,,,,,,,,,,,,,,,,,,17800.00 ,12950.00 
2011-08-03,,,,,,,,,,,,,,,,,,,,,,,73.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800.00 ,17232.00 ,21793.00 ,116.50 ,,,,,,,,,,,,,,,,,,,,,,17950.00 ,13000.00 
2011-08-04,,,,,,,,,,,,,,,,,,,,,,,75.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19716.00 ,17204.00 ,21544.00 ,115.00 ,,,,,,,,,,,,,,,,,,,,,,17950.00 ,13100.00 
2011-08-05,,,,,,,,,,,,,,,,,,,,,,,74.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19692.00 ,17070.00 ,21460.00 ,115.30 ,,,,,,,,,,,,,,,,,,,,,,18100.00 ,13150.00 
2011-08-08,,,,,,,,,,,,,,,,,,,,,,,74.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19635.00 ,16979.00 ,21277.00 ,113.00 ,,,,,,,,,,,,,,,,,,,,,,18100.00 ,13150.00 
2011-08-09,,,,,,,,,,,,,,,,,,,,,,,73.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19455.00 ,16876.00 ,21121.00 ,109.90 ,,,,,,,,,,,,,,,,,,,,,,18100.00 ,13100.00 
2011-08-10,,,,,,,,,,,,,,,,,,,,,,,74.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19332.00 ,16672.00 ,20965.00 ,108.60 ,,,,,,,,,,,,,,,,,,,,,,18100.00 ,13050.00 
2011-08-11,,,,,,,,,,,,,,,,,,,,,,,74.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19238.00 ,16583.00 ,20821.00 ,110.20 ,,,,,,,,,,,,,,,,,,,,,,,
2011-08-12,,,,,,,,,,,,,,,,,,,,,,,74.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19189.00 ,16524.00 ,20729.00 ,109.50 ,,,,,,,,,,,,,,,,,,,,,,18400.00 ,12950.00 
2011-08-15,,,,,,,,,,,,,,,,,,,,,,,73.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19124.00 ,16463.00 ,20614.00 ,112.10 ,,,,,,,,,,,,,,,,,,,,,,18450.00 ,12950.00 
2011-08-16,,,,,,,,,,,,,,,,,,,,,,,74.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19059.00 ,16391.00 ,20566.00 ,114.60 ,,,,,,,,,,,,,,,,,,,,,,18500.00 ,12950.00 
2011-08-17,,,,,,,,,,,,,,,,,,,,,,,73.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19057.00 ,16305.00 ,20538.00 ,114.50 ,,,,,,,,,,,,,,,,,,,,,,18500.00 ,12950.00 
2011-08-18,,,,,,,,,,,,,,,,,,,,,,,74.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19058.00 ,16252.00 ,20542.00 ,117.10 ,,,,,,,,,,,,,,,,,,,,,,18500.00 ,13000.00 
2011-08-19,,,,,,,,,,,,,,,,,,,,,,,73.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19060.00 ,16235.00 ,20565.00 ,116.45 ,,,,,,,,,,,,,,,,,,,,,,18550.00 ,13100.00 
2011-08-22,,,,,,,,,,,,,,,,,,,,,,,74.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19071.00 ,16205.00 ,20575.00 ,115.90 ,,,,,,,,,,,,,,,,,,,,,,18550.00 ,13100.00 
2011-08-23,,,,,,,,,,,,,,,,,,,,,,,73.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19081.00 ,16226.00 ,20583.00 ,116.05 ,,,,,,,,,,,,,,,,,,,,,,18650.00 ,13200.00 
2011-08-24,,,,,,,,,,,,,,,,,,,,,,,74.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19093.00 ,16262.00 ,20597.00 ,115.40 ,,,,,,,,,,,,,,,,,,,,,,18700.00 ,13200.00 
2011-08-25,,,,,,,,,,,,,,,,,,,,,,,74.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19132.00 ,16332.00 ,20701.00 ,115.30 ,,,,,,,,,,,,,,,,,,,,,,18750.00 ,13300.00 
2011-08-26,,,,,,,,,,,,,,,,,,,,,,,73.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19159.00 ,16372.00 ,20718.00 ,114.25 ,,,,,,,,,,,,,,,,,,,,,,18850.00 ,13300.00 
2011-08-29,,,,,,,,,,,,,,,,,,,,,,,73.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19227.00 ,16463.00 ,20781.00 ,,,,,,,,,,,,,,,,,,,,,,,18850.00 ,13300.00 
2011-08-30,,,,,,,,,,,,,,,,,,,,,,,73.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19247.00 ,16477.00 ,20810.00 ,115.10 ,,,,,,,,,,,,,,,,,,,,,,18950.00 ,13300.00 
2011-08-31,99.90 ,99.37 ,99.96 ,100.45 ,53.00 ,9.00 ,128.00 ,55.70 ,49.00 ,15850.00 ,-16.70 ,288.00 ,4.40 ,37.40 ,,,,,,,,,74.13 ,50.90 ,105.00 ,6.15 ,2.90 ,3.20 ,,1.10 ,7.25 ,4.64 ,0.28 ,4.28 ,11.20 ,13.50 ,592.00 ,5484.00 ,5485.00 ,524425.79 ,,,836325.80 ,6295851.90 ,27.20 ,1708792.60 ,10020464.20 ,24.80 ,442315.40 ,2791202.50 ,20.90 ,14705.00 ,17.00 ,114945.70 ,538.70 ,6363.50 ,382.90 ,534.50 ,149.90 ,4804.40 ,3435.60 ,1202.00 ,180607.62 ,25.00 ,62421.27 ,2271.85 ,1363.29 ,13.50 ,7.60 ,16.60 ,12.20 ,14.20 ,7.40 ,16.10 ,14.00 ,206520765.30 ,80601137.10 ,55044581.40 ,28.76 ,30.32 ,27.42 ,9866591.40 ,4324303.20 ,3347461.90 ,33.66 ,41.38 ,32.93 ,1382.00 ,193571.00 ,2551.00 ,489836.60 ,225011.41 ,2368.65 ,4857.52 ,8216.05 ,5781206.00 ,13713433.10 ,5826802.70 ,2264720.30 ,29.57 ,28.74 ,20.35 ,19307.00 ,16511.00 ,20872.00 ,115.60 ,,70762.00 ,,,,50.00 ,0.02 ,,,30.11 ,,5.30 ,3.05 ,3.00 ,1.30 ,0.84 ,0.55 ,0.28 ,0.26 ,1655.59 ,1249.79 ,19000.00 ,13350.00 
2011-09-01,,,,,,,,,,,,,,,,,,,,,,,74.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19316.00 ,16518.00 ,20878.00 ,115.90 ,,,,,,,,,,,,,,,,,,,,,,19050.00 ,13400.00 
2011-09-02,,,,,,,,,,,,,,,,,,,,,,,74.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19362.00 ,16547.00 ,20923.00 ,115.90 ,,,,,,,,,,,,,,,,,,,,,,19050.00 ,13400.00 
2011-09-05,,,,,,,,,,,,,,,,,,,,,,,75.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19384.00 ,16553.00 ,20956.00 ,115.70 ,,,,,,,,,,,,,,,,,,,,,,19100.00 ,13400.00 
2011-09-06,,,,,,,,,,,,,,,,,,,,,,,75.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19479.00 ,16700.00 ,21035.00 ,116.10 ,,,,,,,,,,,,,,,,,,,,,,19200.00 ,13450.00 
2011-09-07,,,,,,,,,,,,,,,,,,,,,,,75.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19502.00 ,16732.00 ,21061.00 ,116.15 ,,,,,,,,,,,,,,,,,,,,,,19250.00 ,13500.00 
2011-09-08,,,,,,,,,,,,,,,,,,,,,,,76.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19533.00 ,16766.00 ,21120.00 ,120.15 ,,,,,,,,,,,,,,,,,,,,,,19400.00 ,13550.00 
2011-09-09,,,,,,,,,,,,,,,,,,,,,,,77.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19620.00 ,16815.00 ,21163.00 ,122.75 ,,,,,,,,,,,,,,,,,,,,,,19500.00 ,13700.00 
2011-09-12,,,,,,,,,,,,,,,,,,,,,,,77.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.15 ,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13,,,,,,,,,,,,,,,,,,,,,,,77.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19644.00 ,16845.00 ,21188.00 ,121.25 ,,,,,,,,,,,,,,,,,,,,,,19500.00 ,13700.00 
2011-09-14,,,,,,,,,,,,,,,,,,,,,,,76.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19664.00 ,16889.00 ,21233.00 ,122.00 ,,,,,,,,,,,,,,,,,,,,,,19600.00 ,13800.00 
2011-09-15,,,,,,,,,,,,,,,,,,,,,,,76.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19709.00 ,16940.00 ,21274.00 ,122.30 ,,,,,,,,,,,,,,,,,,,,,,19650.00 ,13900.00 
