指标名称,出口价格指数(HS2):第58章特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,出口价格指数(HS2):第59章浸渍、涂布、包裹或层压的纺织物;工业用纺织品,出口价格指数(HS2):第60章针织物及钩编织物,出口价格指数(HS2):第64章鞋靴、护腿和类似品及其零件,出口价格指数(HS2):第51章羊毛;动物细毛或粗毛;马毛、纱线及其机织物,现货价:棉花:中等级:布基纳法索RUDY,现货价:粗麻布:纽约,"市场价:全棉坯布:47""21*21 90*50","市场价:人棉坯布:50""30*30 68*68","市场价:涤棉坯布:T/C65/35 21*21 63""108*58","市场价:棉氨弹力布:64""32*32+40D 133*56斜纹","市场价:全棉牛仔布:47""10*7 70*42 3/1","市场价:亚麻粘混纺布:55/45 63""51*47 11*11","市场价:涤棉床上用品布:T/C80/20 82"" 30*30 76*54",产品价格指数:坯布:32支纯棉斜纹布,柯桥纺织:价格指数:坯布类:天然纤维,柯桥纺织:价格指数:坯布类:化学纤维,柯桥纺织:价格指数:坯布类:混纺纤维,中国通州家纺价格指数:宽幅斜纹布,市场价:涤纶长丝牛津布(150D*300D)):盛泽地区,溢流染加工费:牛津布(210克以上):盛泽地区,中国盛泽化纤价格指数:化纤面料:涤纶弹丝牛津布,产量:布:当月值,产量:纱:当月值,产量:棉布:当月值,产量:色织布(含牛仔布):当月值,产量:化学纤维布:当月值,产量:棉混纺布:当月值,产量:印染布:当月值,产量:亚麻布(含亚麻≥55%):当月值,产量:无纺布(无纺织物):当月值,产量:绒线(毛线):当月值,产量:毛机织物(呢绒):当月值,现货价:羊毛纤维(64S):美国,市场价:16支兔羊毛纱80/20,南京进口羊毛价格综合指数,进口数量:羊毛:当月值,纯化纤布:产量:累计值,市场价:腈纶曲珠纱:最低价,柯桥纺织:价格指数:原料类:涤纶,申万行业指数:毛纺,申万行业指数:棉纺,出口金额:毛纺机织物:当月值,申万行业指数:印染
2014-03-13,,,,,,95.75 ,,6.03 ,4.75 ,7.26 ,8.15 ,7.86 ,9.50 ,7.10 ,6.37 ,,,,125.07 ,2.63 ,,85.86 ,,,,,,,,,,,,,,,,,,,1487.51 ,1542.25 ,,1403.82 
2014-03-14,,,,,,95.25 ,0.41 ,,,,,,,,6.37 ,,,,125.29 ,2.63 ,,85.93 ,,,,,,,,,,,,,,7185.00 ,,,,,1500.72 ,1525.66 ,,1380.97 
2014-03-17,,,,,,95.75 ,,,,,,,,,6.37 ,121.85 ,100.59 ,94.42 ,125.87 ,2.63 ,,85.80 ,,,,,,,,,,,,,,,,,,84.59 ,1509.62 ,1554.33 ,,1419.53 
2014-03-18,,,,,,95.25 ,0.41 ,,,,,,,,6.37 ,,,,125.80 ,2.63 ,,85.86 ,,,,,,,,,,,,,91800.00 ,,,,29300.00 ,,1531.25 ,1554.31 ,,1415.14 
2014-03-19,,,,,,96.00 ,0.41 ,,,,,,,,6.37 ,,,,126.02 ,2.63 ,,85.94 ,,,,,,,,,,,,,,,,,,,1511.75 ,1576.21 ,,1411.26 
2014-03-20,,,,,,95.50 ,0.41 ,6.03 ,4.73 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,6.37 ,,,,125.68 ,2.63 ,,86.02 ,,,,,,,,,,,,,,,,,,,1465.74 ,1545.83 ,,1368.28 
2014-03-21,,,,,,95.00 ,0.41 ,,,,,,,,6.36 ,,,,125.27 ,2.63 ,1.00 ,85.97 ,,,,,,,,,,,,4.09 ,,7160.00 ,,,,,1488.19 ,1575.68 ,,1393.78 
2014-03-24,,,,,,96.25 ,0.41 ,6.03 ,4.73 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,6.36 ,121.41 ,100.60 ,94.87 ,124.47 ,2.63 ,1.00 ,86.06 ,,,,,,,,,,,,4.09 ,,,,,,84.40 ,1521.31 ,1600.21 ,,1404.84 
2014-03-25,,,,,,93.25 ,,,,,,,,,,,,,124.21 ,2.63 ,,86.13 ,,,,,,,,,,,,,91800.00 ,,,,29300.00 ,,1518.77 ,1601.16 ,,1398.08 
2014-03-26,,,,,,96.25 ,0.41 ,,,,,,,,,,,,123.50 ,2.63 ,,86.01 ,,,,,,,,,,,,4.09 ,,,,,,,1594.37 ,1606.68 ,,1399.05 
2014-03-27,,,,,,93.75 ,,6.03 ,4.70 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,6.35 ,,,,123.53 ,2.63 ,,86.10 ,,,,,,,,,,,,,,,,,,,1617.08 ,1591.18 ,,1366.75 
2014-03-28,,,,,,94.75 ,,,,,,,,,6.35 ,,,,123.60 ,2.63 ,,86.27 ,,,,,,,,,,,,,,7145.00 ,,,,,1707.37 ,1571.42 ,,1325.80 
2014-03-31,88.20 ,115.40 ,74.00 ,82.00 ,98.90 ,95.25 ,0.41 ,6.03 ,4.70 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,,120.62 ,100.43 ,94.49 ,123.64 ,2.63 ,1.00 ,86.40 ,58.30 ,319.40 ,310291.31 ,20073.60 ,,112669.38 ,521217.81 ,4101.95 ,268291.07 ,39678.42 ,4503.44 ,4.09 ,91800.00 ,,26280.16 ,,29300.00 ,84.50 ,1635.69 ,1555.70 ,4034.83 ,1332.02 
2014-04-01,,,,,,94.75 ,0.41 ,,,,,,,,6.34 ,,,,123.83 ,2.63 ,,86.21 ,,,,,,,,,,,,4.09 ,,,,,,,1675.96 ,1574.10 ,,1351.30 
2014-04-02,,,,,,92.75 ,,,,,,,,,6.34 ,,,,124.15 ,2.63 ,,86.04 ,,,,,,,,,,,,,,,,,,,1643.86 ,1580.87 ,,1345.73 
2014-04-03,,,,,,92.00 ,,6.02 ,4.70 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,6.34 ,,,,124.25 ,2.63 ,,86.15 ,,,,,,,,,,,,,,,,,,,1627.66 ,1569.46 ,,1324.31 
2014-04-04,,,,,,92.00 ,,,,,,,,,6.34 ,,,,124.59 ,2.63 ,,86.32 ,,,,,,,,,,,,,,7128.00 ,,,,,1635.47 ,1582.91 ,,1342.22 
2014-04-07,,,,,,92.00 ,0.41 ,,,,,,,,,121.71 ,100.19 ,94.80 ,,,,,,,,,,,,,,,,4.05 ,91800.00 ,,,,29300.00 ,84.60 ,,,,
2014-04-08,,,,,,90.25 ,0.42 ,,,,,,,,6.34 ,,,,124.45 ,2.63 ,,86.20 ,,,,,,,,,,,,4.05 ,,,,,,,1623.88 ,1597.08 ,,1348.61 
2014-04-09,,,,,,91.25 ,0.42 ,,,,,,,,6.34 ,,,,124.55 ,2.63 ,,86.38 ,,,,,,,,,,,,4.05 ,,,,,,,1625.88 ,1600.33 ,,1353.68 
2014-04-10,,,,,,90.00 ,0.42 ,6.02 ,4.70 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,6.34 ,,,,124.63 ,2.63 ,,86.57 ,,,,,,,,,,,,4.05 ,,,,,,,1644.10 ,1604.45 ,,1355.61 
2014-04-11,,,,,,88.75 ,,,,,,,,,6.34 ,,,,125.02 ,2.63 ,,86.43 ,,,,,,,,,,,,,,7190.00 ,,,,,1620.09 ,1602.82 ,,1365.87 
2014-04-14,,,,,,88.75 ,0.42 ,6.00 ,4.70 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,6.34 ,120.88 ,100.89 ,94.63 ,125.20 ,2.63 ,,86.68 ,,,,,,,,,,,,4.05 ,,,,,,84.48 ,1625.61 ,1617.44 ,,1378.55 
2014-04-15,,,,,,90.50 ,0.42 ,,,,,,,,6.34 ,,,,125.87 ,2.63 ,,86.87 ,,,,,,,,,,,,4.05 ,91800.00 ,,,,29300.00 ,,1625.56 ,1605.34 ,,1371.28 
2014-04-16,,,,,,89.50 ,0.42 ,,,,,,,,6.34 ,,,,125.78 ,2.63 ,1.00 ,86.76 ,,,,,,,,,,,,4.05 ,,,,,,,1625.81 ,1617.97 ,,1389.75 
2014-04-17,,,,,,90.50 ,0.42 ,6.00 ,4.70 ,7.23 ,8.15 ,7.86 ,9.50 ,7.10 ,6.33 ,,,,125.75 ,2.63 ,,87.09 ,,,,,,,,,,,,4.05 ,,,,,,,1628.68 ,1601.32 ,,1392.84 
2014-04-18,,,,,,,,,,,,,,,6.33 ,,,,125.54 ,2.63 ,,86.89 ,,,,,,,,,,,,,,7210.00 ,,,,,1671.79 ,1610.65 ,,1388.36 
2014-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,,,,,,,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.33 ,120.68 ,100.69 ,94.20 ,125.53 ,,,86.75 ,,,,,,,,,,,,4.05 ,,,,,,84.55 ,1644.08 ,1576.03 ,,1388.67 
2014-04-22,,,,,,90.00 ,0.42 ,,,,,,,,6.33 ,,,,125.38 ,2.63 ,,86.64 ,,,,,,,,,,,,4.05 ,91800.00 ,,,,,,1584.76 ,1570.68 ,,1360.15 
2014-04-23,,,,,,91.00 ,0.42 ,,,,,,,,6.33 ,,,,125.03 ,2.63 ,,86.80 ,,,,,,,,,,,,4.05 ,,,,,,,1553.25 ,1565.63 ,,1356.22 
2014-04-24,,,,,,91.00 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.33 ,,,,125.12 ,2.63 ,,87.06 ,,,,,,,,,,,,4.05 ,,,,,,,1548.54 ,1552.74 ,,1347.79 
2014-04-25,,,,,,91.50 ,0.42 ,,,,,,,,6.33 ,,,,125.21 ,2.63 ,,86.92 ,,,,,,,,,,,,4.34 ,,7215.00 ,,,,,1508.92 ,1519.20 ,,1331.90 
2014-04-28,,,,,,91.50 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.32 ,121.59 ,100.27 ,93.95 ,125.23 ,2.63 ,1.00 ,86.70 ,,,,,,,,,,,,4.34 ,,,,,,84.39 ,1437.82 ,1482.72 ,,1315.99 
2014-04-29,,,,,,90.50 ,,,,,,,,,6.32 ,,,,125.37 ,2.63 ,1.00 ,86.78 ,,,,,,,,,,,,,,,,,,,1467.77 ,1511.40 ,,1333.95 
2014-04-30,99.70 ,85.90 ,96.00 ,107.00 ,99.20 ,92.25 ,,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.32 ,,,,125.72 ,2.63 ,,87.01 ,57.09 ,312.29 ,313602.99 ,21753.98 ,,94850.89 ,521427.65 ,4309.60 ,258310.92 ,32609.48 ,4685.56 ,,,,30203.77 ,,,,1482.16 ,1529.21 ,6980.03 ,1342.61 
2014-05-01,,,,,,92.50 ,0.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34 ,,,,,,,,,,
2014-05-02,,,,,,92.50 ,0.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37 ,,,,,,,,,,
2014-05-04,,,,,,,,,,,,,,,6.31 ,,,,125.58 ,2.63 ,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,,,,,,,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.31 ,120.53 ,100.46 ,94.48 ,125.42 ,2.63 ,,86.82 ,,,,,,,,,,,,4.37 ,91900.00 ,,,,29300.00 ,84.24 ,1497.78 ,1540.14 ,,1351.65 
2014-05-06,,,,,,93.00 ,0.42 ,,,,,,,,6.31 ,,,,125.08 ,2.63 ,,86.70 ,,,,,,,,,,,,4.37 ,,,,,,,1494.83 ,1537.25 ,,1352.04 
2014-05-07,,,,,,92.50 ,0.42 ,,,,,,,,6.31 ,,,,125.25 ,,,86.80 ,,,,,,,,,,,,4.37 ,,,,,,,1452.33 ,1515.55 ,,1336.34 
2014-05-08,,,,,,91.00 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.30 ,,,,124.95 ,,,86.93 ,,,,,,,,,,,,4.37 ,,,,,,,1466.35 ,1515.45 ,,1338.31 
2014-05-09,,,,,,92.50 ,0.42 ,,,,,,,,6.30 ,,,,125.33 ,2.63 ,,86.82 ,,,,,,,,,,,,4.37 ,,7230.00 ,,,,,1449.29 ,1500.52 ,,1322.44 
2014-05-12,,,,,,91.00 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.30 ,120.01 ,100.73 ,94.57 ,125.34 ,2.63 ,1.00 ,,,,,,,,,,,,,4.37 ,91900.00 ,,,,29300.00 ,83.65 ,1479.58 ,1530.37 ,,1350.55 
2014-05-13,,,,,,90.50 ,0.43 ,,,,,,,,6.30 ,,,,125.29 ,2.63 ,,,,,,,,,,,,,,4.37 ,,,,,,,1486.05 ,1522.52 ,,1352.76 
2014-05-14,,,,,,90.50 ,0.43 ,,,,,,,,6.30 ,,,,124.91 ,2.63 ,,,,,,,,,,,,,,4.37 ,,,,,,,1497.85 ,1519.41 ,,1348.51 
2014-05-15,,,,,,90.25 ,0.43 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.30 ,,,,125.37 ,2.63 ,,,,,,,,,,,,,,4.37 ,,,,,,,1471.30 ,1495.61 ,,1332.91 
2014-05-16,,,,,,90.00 ,0.43 ,,,,,,,,6.30 ,,,,124.89 ,2.63 ,,,,,,,,,,,,,,4.37 ,,7215.00 ,,,,,1468.41 ,1497.05 ,,1329.94 
2014-05-19,,,,,,89.75 ,0.43 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.29 ,120.33 ,101.15 ,94.71 ,124.48 ,2.63 ,,86.90 ,,,,,,,,,,,,4.37 ,,,,,,83.79 ,1469.74 ,1488.43 ,,1323.07 
2014-05-20,,,,,,89.50 ,0.43 ,,,,,,,,6.29 ,,,,124.75 ,2.63 ,,87.01 ,,,,,,,,,,,,4.37 ,91900.00 ,,,,29300.00 ,,1476.68 ,1491.17 ,,1322.81 
2014-05-21,,,,,,89.50 ,0.43 ,,,,,,,,6.28 ,,,,124.89 ,2.63 ,1.00 ,86.95 ,,,,,,,,,,,,4.37 ,,,,,,,1488.23 ,1503.97 ,,1332.35 
2014-05-22,,,,,,89.75 ,0.43 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.28 ,,,,124.85 ,2.63 ,1.00 ,87.10 ,,,,,,,,,,,,4.37 ,,,,,,,1499.03 ,1497.99 ,,1326.55 
2014-05-23,,,,,,88.25 ,0.43 ,,,,,,,,6.28 ,,,,125.02 ,2.63 ,,87.23 ,,,,,,,,,,,,4.37 ,,7200.00 ,,,,,1540.33 ,1494.93 ,,1333.82 
2014-05-26,,,,,,,,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.27 ,120.74 ,100.75 ,94.27 ,126.81 ,2.63 ,,87.31 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,83.86 ,1536.55 ,1501.35 ,,1338.76 
2014-05-27,,,,,,87.25 ,0.43 ,,,,,,,,6.27 ,,,,127.28 ,2.63 ,,87.16 ,,,,,,,,,,,,4.31 ,,,,,,,1508.78 ,1500.21 ,,1343.75 
2014-05-28,,,,,,89.50 ,0.43 ,,,,,,,,6.26 ,,,,128.23 ,2.63 ,1.00 ,87.10 ,,,,,,,,,,,,4.31 ,,,,,,,1512.80 ,1503.63 ,,1347.17 
2014-05-29,,,,,,87.25 ,0.43 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.25 ,,,,128.99 ,2.63 ,,87.28 ,,,,,,,,,,,,4.31 ,,,,,,,1519.55 ,1494.23 ,,1332.01 
2014-05-30,,,,,,88.50 ,,,,,,,,,6.25 ,,,,128.62 ,2.63 ,,87.20 ,,,,,,,,,,,,,,7220.00 ,,,,,1503.56 ,1495.01 ,,1337.59 
2014-05-31,103.70 ,87.60 ,97.30 ,112.20 ,98.20 ,,,,,,,,,,,,,,,,,,58.93 ,324.12 ,329661.95 ,22653.46 ,,99107.86 ,531459.35 ,4072.43 ,297905.58 ,37945.67 ,5177.97 ,,,,29744.77 ,,,,,,7368.64 ,
2014-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-02,,,,,,88.50 ,0.43 ,,,,,,,,,120.84 ,100.34 ,94.12 ,,,,,,,,,,,,,,,,4.31 ,91900.00 ,,,,29300.00 ,83.95 ,,,,
2014-06-03,,,,,,89.00 ,0.42 ,,,,,,,,6.25 ,,,,126.82 ,2.63 ,,87.08 ,,,,,,,,,,,,4.31 ,,,,,,,1500.54 ,1502.46 ,,1337.86 
2014-06-04,,,,,,90.00 ,0.42 ,,,,,,,,6.24 ,,,,126.00 ,2.63 ,,86.97 ,,,,,,,,,,,,4.31 ,,,,,,,1488.24 ,1483.26 ,,1326.29 
2014-06-05,,,,,,88.75 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.24 ,,,,124.81 ,2.63 ,,87.03 ,,,,,,,,,,,,4.31 ,,,,,,,1499.65 ,1489.99 ,,1333.15 
2014-06-06,,,,,,88.25 ,0.42 ,,,,,,,,6.23 ,,,,123.45 ,2.63 ,1.00 ,87.15 ,,,,,,,,,,,,4.31 ,,7250.00 ,,,,,1494.50 ,1483.43 ,,1335.93 
2014-06-09,,,,,,87.50 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.23 ,122.05 ,100.78 ,95.13 ,123.38 ,2.63 ,1.00 ,87.10 ,,,,,,,,,,,,4.31 ,,,,,,84.10 ,1478.31 ,1488.55 ,,1347.79 
2014-06-10,,,,,,88.25 ,0.42 ,,,,,,,,6.23 ,,,,123.44 ,2.63 ,,87.03 ,,,,,,,,,,,,4.31 ,,,,,,,1487.28 ,1498.55 ,,1354.65 
2014-06-11,,,,,,89.25 ,0.42 ,,,,,,,,6.22 ,,,,123.48 ,2.63 ,1.00 ,87.10 ,,,,,,,,,,,,4.31 ,91900.00 ,,,,29300.00 ,,1497.80 ,1499.81 ,,1354.29 
2014-06-12,,,,,,88.50 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.22 ,,,,123.03 ,2.63 ,,87.26 ,,,,,,,,,,,,4.31 ,,,,,,,1514.90 ,1494.52 ,,1349.32 
2014-06-13,,,,,,88.50 ,0.42 ,,,,,,,,6.22 ,,,,122.96 ,2.63 ,,87.18 ,,,,,,,,,,,,,,7255.00 ,,,,,1530.93 ,1511.89 ,,1354.63 
2014-06-16,,,,,,89.75 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.21 ,121.25 ,100.43 ,94.96 ,123.18 ,2.63 ,,87.29 ,,,,,,,,,,,,,,,,,,84.21 ,1525.99 ,1509.16 ,,1416.90 
2014-06-17,,,,,,89.75 ,0.42 ,,,,,,,,6.21 ,,,,122.93 ,2.63 ,,87.20 ,,,,,,,,,,,,,,,,,,,1508.39 ,1502.91 ,,1401.88 
2014-06-18,,,,,,91.00 ,0.42 ,,,,,,,,6.21 ,,,,122.70 ,2.63 ,1.00 ,87.35 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,,1484.78 ,1497.82 ,,1424.80 
2014-06-19,,,,,,91.75 ,0.42 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.20 ,,,,122.92 ,2.63 ,,87.26 ,,,,,,,,,,,,,,,,,,,1486.22 ,1463.48 ,,1386.17 
2014-06-20,,,,,,96.00 ,0.42 ,,,,,,,,6.20 ,,,,123.01 ,2.63 ,,87.20 ,,,,,,,,,,,,,,7240.00 ,,,,,1490.65 ,1471.66 ,,1394.66 
2014-06-23,,,,,,89.75 ,0.42 ,,,,,,,,6.20 ,122.13 ,100.24 ,94.95 ,122.97 ,2.63 ,,87.35 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,84.25 ,1490.57 ,1481.37 ,,1400.67 
2014-06-24,,,,,,89.75 ,0.41 ,,,,,,,,6.20 ,,,,123.28 ,2.63 ,,87.46 ,,,,,,,,,,,,,,,,,,,1498.27 ,1493.93 ,,1398.53 
2014-06-25,,,,,,89.25 ,0.41 ,,,,,,,,6.20 ,,,,123.34 ,2.63 ,,87.40 ,,,,,,,,,,,,,,,,,,,1484.90 ,1496.98 ,,1396.46 
2014-06-26,,,,,,88.25 ,0.41 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.20 ,,,,123.28 ,2.63 ,,87.25 ,,,,,,,,,,,,,,,,,,,1499.19 ,1526.93 ,,1404.54 
2014-06-27,,,,,,87.75 ,0.41 ,,,,,,,,6.20 ,,,,123.38 ,2.63 ,,87.39 ,,,,,,,,,,,,,,7255.00 ,,,,,1523.61 ,1536.70 ,,1422.81 
2014-06-30,100.50 ,91.80 ,99.00 ,113.00 ,101.30 ,88.00 ,0.41 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.20 ,121.19 ,100.33 ,94.82 ,123.26 ,2.63 ,,87.30 ,64.23 ,343.05 ,354949.46 ,23778.30 ,,114488.53 ,584490.85 ,4309.47 ,309174.38 ,40937.60 ,5688.67 ,,91900.00 ,,28121.91 ,,29300.00 ,84.68 ,1522.78 ,1559.38 ,6872.57 ,1450.45 
2014-07-01,,,,,,87.00 ,0.41 ,,,,,,,,6.20 ,,,,123.17 ,2.63 ,,87.18 ,,,,,,,,,,,,,,,,,,,1558.84 ,1572.42 ,,1463.10 
2014-07-02,,,,,,87.00 ,0.41 ,,,,,,,,6.20 ,,,,122.92 ,2.63 ,,87.26 ,,,,,,,,,,,,,,,,,,,1557.68 ,1589.09 ,,1494.25 
2014-07-03,,,,,,86.00 ,0.41 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.20 ,,,,122.33 ,2.63 ,,87.08 ,,,,,,,,,,,,,,,,,,,1596.42 ,1599.30 ,,1564.88 
2014-07-04,,,,,,85.50 ,,,,,,,,,6.20 ,,,,121.63 ,2.63 ,,86.91 ,,,,,,,,,,,,,,7249.00 ,,,,,1596.36 ,1582.31 ,,1599.73 
2014-07-07,,,,,,85.50 ,0.41 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.20 ,120.27 ,100.38 ,94.85 ,121.22 ,2.57 ,1.00 ,87.03 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,84.59 ,1589.56 ,1583.42 ,,1568.66 
2014-07-08,,,,,,84.00 ,,,,,,,,,6.19 ,,,,121.06 ,2.57 ,,86.80 ,,,,,,,,,,,,,,,,,,,1569.17 ,1584.28 ,,1569.18 
2014-07-09,,,,,,87.00 ,,,,,,,,,6.19 ,,,,121.22 ,2.57 ,,86.87 ,,,,,,,,,,,,,,,,,,,1540.94 ,1554.74 ,,1562.32 
2014-07-10,,,,,,83.50 ,,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.18 ,,,,121.83 ,2.57 ,1.00 ,87.01 ,,,,,,,,,,,,,,,,,,,1546.31 ,1560.16 ,,1583.09 
2014-07-11,,,,,,82.75 ,,,,,,,,,6.18 ,,,,122.37 ,2.57 ,,86.86 ,,,,,,,,,,,,,,7277.00 ,,,,,1561.28 ,1580.37 ,,1579.98 
2014-07-14,,,,,,82.25 ,,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.18 ,120.23 ,100.43 ,94.62 ,122.95 ,2.57 ,1.00 ,86.73 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,84.37 ,1593.08 ,1603.51 ,,1612.23 
2014-07-15,,,,,,82.50 ,,,,,,,,,6.18 ,,,,122.65 ,2.57 ,,86.62 ,,,,,,,,,,,,,,,,,,,1672.53 ,1603.20 ,,1603.99 
2014-07-16,,,,,,82.00 ,,,,,,,,,6.17 ,,,,122.41 ,2.57 ,1.00 ,86.41 ,,,,,,,,,,,,,,,,,,,1723.12 ,1590.44 ,,1598.38 
2014-07-17,,,,,,82.00 ,0.41 ,6.00 ,4.70 ,7.22 ,8.15 ,7.86 ,9.50 ,7.10 ,6.17 ,,,,122.27 ,2.57 ,,86.70 ,,,,,,,,,,,,,,,,,,,1669.06 ,1584.46 ,,1633.00 
2014-07-18,,,,,,82.00 ,0.41 ,,,,,,,,6.17 ,,,,121.72 ,2.57 ,,86.53 ,,,,,,,,,,,,,,7260.00 ,,,,,1653.06 ,1594.59 ,,1627.42 
2014-07-21,,,,,,82.00 ,0.41 ,6.00 ,4.70 ,7.20 ,8.15 ,7.86 ,9.50 ,7.10 ,6.17 ,121.39 ,100.33 ,94.57 ,120.96 ,2.57 ,,86.32 ,,,,,,,,,,,,,,,,,,84.15 ,1662.62 ,1602.37 ,,1656.46 
2014-07-22,,,,,,82.00 ,,,,,,,,,6.17 ,,,,120.57 ,2.57 ,,86.50 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,,1694.74 ,1620.08 ,,1676.09 
2014-07-23,,,,,,82.00 ,0.40 ,,,,,,,,6.17 ,,,,120.32 ,2.57 ,1.00 ,86.69 ,,,,,,,,,,,,,,,,,,,1658.52 ,1599.88 ,,1662.97 
2014-07-24,,,,,,82.00 ,0.40 ,6.00 ,4.70 ,7.20 ,8.15 ,7.86 ,9.50 ,7.10 ,6.16 ,,,,119.80 ,2.57 ,,86.56 ,,,,,,,,,,,,,,,,,,,1641.25 ,1597.30 ,,1653.97 
2014-07-25,,,,,,80.00 ,0.40 ,,,,,,,,,,,,120.02 ,2.57 ,,86.43 ,,,,,,,,,,,,,,7253.00 ,,,,,1645.91 ,1612.83 ,,1660.02 
2014-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,,,,,,79.25 ,0.40 ,6.00 ,4.70 ,7.20 ,8.15 ,7.86 ,9.50 ,7.10 ,6.15 ,120.65 ,100.23 ,94.36 ,120.17 ,2.57 ,1.00 ,86.50 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,84.39 ,1673.56 ,1635.25 ,,1681.30 
2014-07-29,,,,,,79.75 ,0.41 ,,,,,,,,6.15 ,,,,120.53 ,2.57 ,,86.31 ,,,,,,,,,,,,,,,,,,,1687.22 ,1638.27 ,,1695.73 
2014-07-30,,,,,,79.25 ,0.41 ,,,,,,,,6.15 ,,,,120.59 ,2.57 ,,86.18 ,,,,,,,,,,,,,,,,,,,1677.67 ,1636.78 ,,1692.72 
2014-07-31,97.60 ,96.90 ,99.30 ,110.30 ,98.60 ,78.75 ,0.41 ,6.00 ,4.70 ,7.20 ,8.15 ,7.86 ,9.50 ,7.10 ,6.14 ,,,,120.66 ,2.57 ,,86.27 ,60.48 ,328.03 ,339297.61 ,22752.66 ,,106731.15 ,565713.22 ,4262.71 ,302048.72 ,34596.50 ,5865.98 ,,,,28693.30 ,,,,1710.23 ,1647.85 ,5880.17 ,1699.94 
2014-08-01,,,,,,71.25 ,0.41 ,,,,,,,,,,,,120.75 ,2.57 ,,86.13 ,,,,,,,,,,,,,,7244.00 ,,,,,1685.52 ,1630.50 ,,1723.54 
2014-08-04,,,,,,71.75 ,0.41 ,6.00 ,4.70 ,7.20 ,8.15 ,7.86 ,9.50 ,7.10 ,6.14 ,120.71 ,100.24 ,94.37 ,121.17 ,2.57 ,1.00 ,86.02 ,,,,,,,,,,,,,91900.00 ,,,,29300.00 ,84.17 ,1699.54 ,1658.14 ,,1736.77 
