指标名称,鱼珠:成交均价:原木:国产柞木,中国石油:期末平均实现价格:润滑油,产量:挖掘机:当月值,市场价:无缝钢管:20# 219*6:全国,煤炭运价:秦皇岛港-上海/乍浦:1.5-2万吨,大秦线煤炭运量:当月值,煤炭调度:京唐港煤炭公司:铁路调入量,煤炭特殊运价:大秦线、丰沙大线、京原线、京秦线,价格:新加坡:瓦斯油/柴油,PMI:生产,PMI:主要原材料购进价格,用电量:山西:当月值,市场价:汽油(93#):全国,城镇登记失业率,GDP:不变价:工业:当季同比,产量:粗钢:当月值,产量:钢材:当月值,中国大宗商品价格指数:钢铁类,钢材价格指数:长材
2011-03-11,,,,,58.00 ,,0.00 ,,,,,,,,,,,,138.27 
2011-03-12,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-13,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-14,,,,,54.00 ,,0.00 ,,,,,,,,,,,,
2011-03-15,,,,,54.00 ,,0.00 ,,,,,,,,,,,,
2011-03-16,,,,,53.00 ,,0.00 ,,,,,,,,,,,,
2011-03-17,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-03-18,,,,,54.00 ,,0.00 ,,,,,,,,,,,,137.09 
2011-03-19,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-20,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-21,,,,,53.00 ,,0.00 ,,,,,,,,,,,,
2011-03-22,,,,,55.00 ,,0.00 ,,,,,,,,,,,,
2011-03-23,,,,,53.00 ,,0.00 ,,,,,,,,,,,,
2011-03-24,,,,,54.00 ,,0.00 ,,,,,,,,,,,,
2011-03-25,,,,,57.00 ,,0.00 ,,,,,,,,,,,,136.67 
2011-03-26,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-27,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-28,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-03-29,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-03-30,,,,,,,0.00 ,,,,,,,,,,,,
2011-03-31,4200.00 ,,27547.00 ,,51.00 ,3911.60 ,0.00 ,,133.51 ,55.70 ,68.30 ,1440000.00 ,,4.10 ,11.50 ,5941.80 ,7602.20 ,135.10 ,
2011-04-01,,,,,48.00 ,,0.00 ,0.08 ,,,,,,,,,,,137.33 
2011-04-02,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-04,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-05,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-06,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-04-07,,,,,43.00 ,,0.00 ,,,,,,,,,,,,
2011-04-08,,,,,48.00 ,,0.00 ,,,,,,,,,,,,137.95 
2011-04-09,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-10,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-11,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-04-12,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-04-13,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2011-04-14,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2011-04-15,,,,,46.00 ,,0.00 ,,,,,,,,,,,,139.73 
2011-04-16,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-17,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-18,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-04-19,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-04-20,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-04-21,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-04-22,,,,,50.00 ,,0.00 ,,,,,,,,,,,,139.44 
2011-04-23,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-24,,,,,,,0.00 ,,,,,,,,,,,,
2011-04-25,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-04-26,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-04-27,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-04-28,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2011-04-29,,,,,46.00 ,,0.00 ,,,,,,,,,,,,140.80 
2011-04-30,4350.00 ,,24246.00 ,,,2884.30 ,0.00 ,,140.29 ,55.30 ,66.20 ,1350000.00 ,,,,5903.20 ,7315.30 ,137.18 ,
2011-05-01,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-02,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-04,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-05-05,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-05-06,,,,,46.00 ,,0.00 ,,,,,,,,,,,,142.78 
2011-05-07,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-08,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-09,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-05-10,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-05-11,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-05-12,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-05-13,,,,,52.00 ,,0.00 ,,,,,,,,,,,,142.69 
2011-05-14,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-15,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-16,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-05-17,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-05-18,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-05-19,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-05-20,,,,,50.00 ,,0.00 ,,,,,,,,,,,,143.06 
2011-05-21,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-22,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-23,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-05-24,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-05-25,,,,,54.00 ,,0.00 ,,,,,,,,,,,,
2011-05-26,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-05-27,,,,,50.00 ,,0.00 ,,,,,,,,,,,,143.00 
2011-05-28,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-29,,,,,,,0.00 ,,,,,,,,,,,,
2011-05-30,,,,,51.00 ,,0.00 ,,,,,,,,,,,,
2011-05-31,4800.00 ,,24514.00 ,,50.00 ,3900.50 ,0.00 ,,128.70 ,54.90 ,60.30 ,1370000.00 ,,,,6024.50 ,7637.30 ,139.23 ,
2011-06-01,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-06-02,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-06-03,,,,,50.00 ,,0.00 ,,,,,,,,,,,,143.09 
2011-06-04,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-05,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-06,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-07,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-06-08,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-06-09,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-06-10,,,,,52.00 ,,0.00 ,,,,,,,,,,,,143.29 
2011-06-11,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-12,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-13,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-06-14,,,,,52.00 ,,0.00 ,,,,,,,,,,,,
2011-06-15,,,,,51.00 ,,0.00 ,,,,,,,,,,,,
2011-06-16,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-06-17,,,,,50.00 ,,0.00 ,,,,,,,,,,,,143.46 
2011-06-18,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-19,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-20,,,,,54.00 ,,0.00 ,,,,,,,,,,,,
2011-06-21,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-06-22,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-06-23,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-06-24,,,,,50.00 ,,0.00 ,,,,,,,,,,,,141.76 
2011-06-25,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-26,,,,,,,0.00 ,,,,,,,,,,,,
2011-06-27,,,,,51.00 ,,0.00 ,,,,,,,,,,,,
2011-06-28,,,,,50.00 ,,0.00 ,,,,,,,,,,,,
2011-06-29,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-06-30,4600.00 ,9561.00 ,16055.00 ,,49.00 ,3724.60 ,0.00 ,,128.07 ,53.10 ,56.70 ,1390000.00 ,,4.10 ,11.30 ,5993.20 ,7872.70 ,138.50 ,
2011-07-01,,,,,50.00 ,,0.00 ,,,,,,,,,,,,141.21 
2011-07-02,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-04,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-07-05,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-07-06,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-07-07,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-07-08,,,,,46.00 ,,0.00 ,,,,,,,,,,,,140.83 
2011-07-09,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-10,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-11,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-07-12,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-07-13,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-07-14,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-07-15,,,,,46.00 ,,0.00 ,,,,,,,,,,,,141.32 
2011-07-16,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-17,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-18,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-07-19,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2011-07-20,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2011-07-21,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-07-22,,,,,45.00 ,,0.00 ,,,,,,,,,,,,141.96 
2011-07-23,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-24,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-25,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2011-07-26,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-07-27,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-07-28,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-07-29,,,,,41.00 ,,0.00 ,,,,,,,,,,,,142.43 
2011-07-30,,,,,,,0.00 ,,,,,,,,,,,,
2011-07-31,4600.00 ,,11860.00 ,,,3812.20 ,0.00 ,,129.29 ,52.10 ,56.30 ,1370000.00 ,,,,5930.00 ,7571.70 ,137.17 ,
2011-08-01,,,,,41.00 ,,0.00 ,,,,,,,,,,,,
2011-08-02,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-08-03,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-08-04,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-08-05,,,,,40.00 ,,0.00 ,,,,,,,,,,,,143.38 
2011-08-06,,,,,,,0.00 ,,,,,,,,,,,,
2011-08-07,,,,,,,0.00 ,,,,,,,,,,,,
2011-08-08,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-08-09,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-08-10,,,,,41.00 ,,0.00 ,,,,,,,,,,,,
2011-08-11,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-08-12,,,,,40.00 ,,0.00 ,,,,,,,,,,,,143.13 
2011-08-13,,,,,,,0.00 ,,,,,,,,,,,,
2011-08-14,,,,,,,0.00 ,,,,,,,,,,,,
2011-08-15,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-08-16,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-08-17,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-08-18,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-08-19,,,,,42.00 ,,0.00 ,,,,,,,,,,,,143.86 
2011-08-20,,,,,,,0.00 ,,,,,,,,,,,,
2011-08-21,,,,,,,0.00 ,,,,,,,,,,,,
2011-08-22,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-08-23,,,,,42.00 ,,0.00 ,,,,,,,,,,,,
2011-08-24,,,,,41.00 ,,0.00 ,,,,,,,,,,,,
2011-08-25,,,,,43.00 ,,0.00 ,,,,,,,,,,,,
2011-08-26,,,,,43.00 ,,0.00 ,,,,,,,,,,,,143.37 
2011-08-27,,,,,,,6.60 ,,,,,,,,,,,,
2011-08-28,,,,,,,6.90 ,,,,,,,,,,,,
2011-08-29,,,,,43.00 ,,0.00 ,,,,,,,,,,,,
2011-08-30,,,,,44.00 ,,0.00 ,,,,,,,,,,,,
2011-08-31,4550.00 ,,9972.00 ,,45.00 ,3693.90 ,0.00 ,,125.84 ,52.30 ,57.20 ,1370000.00 ,,,,5875.20 ,7700.00 ,138.77 ,
2011-09-01,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-09-02,,,,,45.00 ,,0.00 ,,,,,,,,,,,,143.21 
2011-09-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-04,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-05,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-09-06,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-09-07,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-09-08,,,,,45.00 ,,0.00 ,,,,,,,,,,,,
2011-09-09,,,,,50.00 ,,0.00 ,,,,,,,,,,,,143.09 
2011-09-10,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-11,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-12,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-13,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-09-14,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-09-15,,,,,47.00 ,,0.00 ,,,,,,,,,,,,
2011-09-16,,,,,47.00 ,,0.00 ,,,,,,,,,,,,142.96 
2011-09-17,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-18,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-19,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-09-20,,,,,49.00 ,,0.00 ,,,,,,,,,,,,
2011-09-21,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-09-22,,,,,46.00 ,,0.00 ,,,,,,,,,,,,
2011-09-23,,,,,50.00 ,,0.00 ,,,,,,,,,,,,141.38 
2011-09-24,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-25,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-26,,,,,48.00 ,,0.00 ,,,,,,,,,,,,
2011-09-27,,,,,,,0.00 ,,,,,,,,,,,,
2011-09-28,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-09-29,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-09-30,4780.00 ,,10579.70 ,,,3474.50 ,0.00 ,,125.08 ,52.70 ,56.60 ,1350000.00 ,,4.10 ,11.00 ,5670.00 ,7635.60 ,137.27 ,139.48 
2011-10-01,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-02,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-04,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-05,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-06,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-07,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-08,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-09,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-10-10,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-10-11,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-10-12,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-10-13,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-10-14,,,,,40.00 ,,0.00 ,,,,,,,,,,,,136.62 
2011-10-15,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-16,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-17,,,,,39.00 ,,0.00 ,,,,,,,,,,,,
2011-10-18,,,,,40.00 ,,0.00 ,,,,,,,,,,,,
2011-10-19,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-10-20,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-10-21,,,,,39.00 ,,0.00 ,,,,,,,,,,,,133.48 
2011-10-22,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-23,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-24,,,,,41.00 ,,0.00 ,,,,,,,,,,,,
2011-10-25,,,,,41.00 ,,0.00 ,,,,,,,,,,,,
2011-10-26,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-10-27,,,,,39.00 ,,0.00 ,,,,,,,,,,,,
2011-10-28,,,,,37.00 ,,0.00 ,,,,,,,,,,,,127.79 
2011-10-29,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-30,,,,,,,0.00 ,,,,,,,,,,,,
2011-10-31,4810.00 ,,10615.00 ,,39.00 ,3796.90 ,0.00 ,,123.56 ,52.30 ,46.20 ,1430000.00 ,,,,5467.30 ,7306.90 ,130.42 ,
2011-11-01,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-11-02,,,,,35.00 ,,0.00 ,,,,,,,,,,,,
2011-11-03,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-11-04,,,,,35.00 ,,0.00 ,,,,,,,,,,,,128.84 
2011-11-05,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-06,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-07,,,,,31.00 ,,0.00 ,,,,,,,,,,,,
2011-11-08,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-11-09,,,,,33.00 ,,0.00 ,,,,,,,,,,,,
2011-11-10,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2011-11-11,,,,,33.00 ,,0.00 ,,,,,,,,,,,,128.03 
2011-11-12,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-13,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-14,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2011-11-15,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-16,,,,,32.00 ,,0.00 ,,,,,,,,,,,,
2011-11-17,,,,,37.00 ,,0.00 ,,,,,,,,,,,,
2011-11-18,,,,,32.00 ,,0.00 ,,,,,,,,,,,,129.12 
2011-11-19,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-20,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-21,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2011-11-22,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2011-11-23,,,,,31.00 ,,0.00 ,,,,,,,,,,,,
2011-11-24,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2011-11-25,,,,,36.00 ,,0.00 ,,,,,,,,,,,,128.82 
2011-11-26,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-27,,,,,,,0.00 ,,,,,,,,,,,,
2011-11-28,,,,,30.00 ,,0.00 ,,,,,,,,,,,,
2011-11-29,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2011-11-30,4820.00 ,,10533.30 ,,32.00 ,3799.60 ,0.00 ,,130.36 ,50.90 ,44.40 ,1400000.00 ,,,,4988.30 ,7010.20 ,125.95 ,
2011-12-01,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2011-12-02,,,,,34.00 ,,0.00 ,,,,,,,,,,,,128.00 
2011-12-03,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-04,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-05,,,,,32.00 ,,0.00 ,,,,,,,,,,,,
2011-12-06,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2011-12-07,,,,,33.00 ,,0.00 ,,,,,,,,,,,,
2011-12-08,,,,,32.00 ,,0.00 ,,,,,,,,,,,,
2011-12-09,,,,,34.00 ,,0.00 ,,,,,,,,,,,,127.80 
2011-12-10,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-11,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-12,,,,,30.00 ,,0.00 ,,,,,,,,,,,,
2011-12-13,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2011-12-14,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2011-12-15,,,,,34.00 ,,0.00 ,,,,,,,,,,,,
2011-12-16,,,,,34.00 ,,0.00 ,,,,,,,,,,,,127.32 
2011-12-17,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-18,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-19,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2011-12-20,,,,,36.00 ,,0.00 ,,,,,,,,,,,,
2011-12-21,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-12-22,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-12-23,,,,,38.00 ,,0.00 ,,,,,,,,,,,,127.06 
2011-12-24,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-25,,,,,,,0.00 ,,,,,,,,,,,,
2011-12-26,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-12-27,,,,,39.00 ,,0.00 ,,,,,,,,,,,,
2011-12-28,,,,,38.00 ,,0.00 ,,,,,,,,,,,,
2011-12-29,,,,,35.00 ,,0.00 ,,,,,,,,,,,,
2011-12-30,,,,,35.00 ,,0.00 ,,,,,,,,,,,,126.49 
2011-12-31,4950.00 ,9601.00 ,11983.00 ,,,3833.10 ,0.00 ,,125.71 ,53.40 ,47.10 ,1454107.00 ,,4.10 ,10.10 ,5216.40 ,7106.70 ,124.62 ,
2012-01-01,,,,,,,6.60 ,,,,,,,,,,,,
2012-01-02,,,,,,,5.70 ,,,,,,,,,,,,
2012-01-03,,,,,,,5.70 ,,,,,,,,,,,,
2012-01-04,,,,,35.00 ,,6.60 ,,,,,,,,,,,,
2012-01-05,,,,,33.00 ,,5.80 ,,,,,,,,,,,,
2012-01-06,,,,,34.00 ,,7.00 ,,,,,,,,,,,,125.87 
2012-01-07,,,,,,,4.30 ,,,,,,,,,,,,
2012-01-08,,,,,,,4.60 ,,,,,,,,,,,,
2012-01-09,,,,,34.00 ,,6.60 ,,,,,,,,,,,,
2012-01-10,,,,,36.00 ,,5.70 ,,,,,,,,,,,,
2012-01-11,,,,,37.00 ,,4.80 ,,,,,,,,,,,,
2012-01-12,,,,,36.00 ,,4.00 ,,,,,,,,,,,,
2012-01-13,,,,,35.00 ,,4.80 ,,,,,,,,,,,,125.12 
2012-01-14,,,,,,,6.20 ,,,,,,,,,,,,
2012-01-15,,,,,,,4.50 ,,,,,,,,,,,,
2012-01-16,,,,,35.00 ,,5.60 ,,,,,,,,,,,,
2012-01-17,,,,,34.00 ,,3.70 ,,,,,,,,,,,,
2012-01-18,,,,,34.00 ,,5.90 ,,,,,,,,,,,,
2012-01-19,,,,,33.00 ,,4.70 ,,,,,,,,,,,,
2012-01-20,,,,,34.00 ,,6.10 ,,,,,,,,,,,,124.44 
2012-01-21,,,,,33.00 ,,5.30 ,,,,,,,,,,,,
2012-01-22,,,,,,,5.40 ,,,,,,,,,,,,
2012-01-23,,,,,,,3.20 ,,,,,,,,,,,,
2012-01-24,,,,,,,5.70 ,,,,,,,,,,,,
2012-01-25,,,,,,,5.00 ,,,,,,,,,,,,
2012-01-26,,,,,,,6.10 ,,,,,,,,,,,,
2012-01-27,,,,,,,5.70 ,,,,,,,,,,,,
2012-01-28,,,,,,,5.80 ,,,,,,,,,,,,
2012-01-29,,,,,,,5.50 ,,,,,,,,,,,,
2012-01-30,,,,,35.00 ,,5.70 ,,,,,,,,,,,,
2012-01-31,,,12959.00 ,,33.00 ,3817.40 ,5.40 ,,130.08 ,53.60 ,50.00 ,1530000.00 ,,,,5673.26 ,6802.61 ,122.22 ,
2012-02-01,,,,,33.00 ,,3.50 ,,,,,,,,,,,,
2012-02-02,,,,,32.00 ,,6.40 ,,,,,,,,,,,,
2012-02-03,,,,,35.00 ,,6.10 ,,,,,,,,,,,,124.55 
2012-02-04,,,,,,,6.20 ,,,,,,,,,,,,
2012-02-05,,,,,,,6.50 ,,,,,,,,,,,,
2012-02-06,,,,,34.00 ,,5.50 ,,,,,,,,,,,,
2012-02-07,,,,,35.00 ,,6.30 ,,,,,,,,,,,,
2012-02-08,,,,,33.00 ,,5.80 ,,,,,,,,,,,,
2012-02-09,,,,,33.00 ,,13.20 ,,,,,,,,,,,,
2012-02-10,,,,,35.00 ,,5.40 ,,,,,,,,,,,,124.15 
2012-02-11,,,,,,,5.90 ,,,,,,,,,,,,
2012-02-12,,,,,,,6.30 ,,,,,,,,,,,,
2012-02-13,,,,,38.00 ,,6.40 ,,,,,,,,,,,,
2012-02-14,,,,,37.00 ,,5.10 ,,,,,,,,,,,,
2012-02-15,,,,,38.00 ,,5.30 ,,,,,,,,,,,,
2012-02-16,,,,,37.00 ,,7.30 ,,,,,,,,,,,,
2012-02-17,,,,,38.00 ,,6.00 ,,,,,,,,,,,,122.43 
2012-02-18,,,,,,,6.30 ,,,,,,,,,,,,
2012-02-19,,,,,,,6.30 ,,,,,,,,,,,,
2012-02-20,,,,,38.00 ,,5.80 ,,,,,,,,,,,,
2012-02-21,,,,,42.00 ,,5.10 ,,,,,,,,,,,,
2012-02-22,,,,,36.00 ,,5.10 ,,,,,,,,,,,,
2012-02-23,,,,,37.00 ,,5.70 ,,,,,,,,,,,,
2012-02-24,,,,,,,7.00 ,,,,,,,,,,,,122.31 
2012-02-25,,,,,,,5.50 ,,,,,,,,,,,,
2012-02-26,,,,,,,5.90 ,,,,,,,,,,,,
2012-02-27,,,,,40.00 ,,6.00 ,,,,,,,,,,,,
2012-02-28,,,,,42.00 ,,4.00 ,,,,,,,,,,,,
2012-02-29,4890.00 ,,20249.00 ,,37.00 ,3487.60 ,4.40 ,,134.59 ,53.80 ,54.00 ,1410000.00 ,,,,5588.30 ,7127.05 ,121.37 ,
2012-03-01,,,,,37.00 ,,6.10 ,,,,,,,,,,,,
2012-03-02,,,,,37.00 ,,6.00 ,,,,,,,,,,,,123.16 
2012-03-03,,,,,,,5.00 ,,,,,,,,,,,,
2012-03-04,,,,,,,6.90 ,,,,,,,,,,,,
2012-03-05,,,,,44.00 ,,5.20 ,,,,,,,,,,,,
2012-03-06,,,,,44.00 ,,5.30 ,,,,,,,,,,,,
2012-03-07,,,,,44.00 ,,5.20 ,,,,,,,,,,,,
2012-03-08,,,,,45.00 ,,6.10 ,,,,,,,,,,,,
2012-03-09,,,,,42.00 ,,5.30 ,,,,,,,,,,,,124.41 
2012-03-10,,,,,,,5.30 ,,,,,,,,,,,,
2012-03-11,,,,,,,5.30 ,,,,,,,,,,,,
2012-03-12,,,,,46.00 ,,5.20 ,,,,,,,,,,,,
2012-03-13,,,,,45.00 ,,5.50 ,,,,,,,,,,,,
2012-03-14,,,,,48.00 ,,5.10 ,,,,,,,,,,,,
2012-03-15,,,,,46.00 ,,6.00 ,,,,,,,,,,,,
