指标名称,场存量:煤炭:秦皇岛港,价格:螺纹钢:HRB400 20mm:郑州,成交金额:上海:螺纹钢:当月值,山西原煤产量:合计:当月值,陕西原煤产量:合计:当月值,河南原煤产量:合计:当月值,内蒙古原煤产量:合计:当月值,欧洲ARA港动力煤现货价,进口数量:动力煤:当月值,煤炭运价:秦皇岛港-上海/乍浦:4-5万吨,市场价(平均价):尿素(小颗粒):华中地区,市场价(平均价):尿素(小颗粒):华南地区,市场价(平均价):尿素(小颗粒):华东地区,市场价(平均价):尿素(小颗粒):华北地区,市场价(平均价):尿素(小颗粒):东北地区
2010-08-28,726.10 ,,,,,,,,,,"1,470.00 ","1,600.00 ","1,496.67 ","1,430.00 ","1,550.00 "
2010-08-29,726.10 ,,,,,,,,,,"1,470.00 ","1,590.00 ","1,501.67 ","1,430.00 ","1,550.00 "
2010-08-30,732.00 ,"4,260.00 ",,,,,,,,,"1,473.33 ","1,586.67 ","1,508.33 ","1,431.67 ","1,550.00 "
2010-08-31,730.50 ,"4,260.00 ","20,890.75 ","6,080.08 ","2,789.49 ",,"7,200.00 ",,"3,471,930.62 ",36.00 ,"1,480.00 ","1,590.00 ","1,516.67 ","1,435.00 ","1,550.00 "
2010-09-01,738.50 ,"4,260.00 ",,,,,,,,,"1,550.00 ","1,650.00 ","1,626.67 ","1,515.00 ","1,550.00 "
2010-09-02,737.20 ,"4,290.00 ",,,,,,,,,"1,555.00 ","1,655.00 ","1,627.50 ","1,517.50 ","1,550.00 "
2010-09-03,732.10 ,"4,290.00 ",,,,,,91.43 ,,,"1,556.67 ","1,656.67 ","1,625.56 ","1,518.33 ","1,550.00 "
2010-09-04,727.60 ,,,,,,,,,,"1,557.50 ","1,657.50 ","1,620.42 ","1,518.75 ","1,550.00 "
2010-09-05,719.60 ,,,,,,,,,,"1,558.00 ","1,658.00 ","1,613.67 ","1,519.00 ","1,550.00 "
2010-09-06,717.40 ,"4,480.00 ",,,,,,,,,"1,560.00 ","1,660.00 ","1,570.00 ","1,510.00 ","1,550.00 "
2010-09-07,734.80 ,"4,480.00 ",,,,,,,,40.00 ,"1,550.00 ","1,660.00 ","1,562.50 ","1,505.00 ","1,575.00 "
2010-09-08,769.80 ,"4,480.00 ",,,,,,,,,"1,546.67 ","1,660.00 ","1,561.11 ","1,503.33 ","1,583.33 "
2010-09-09,785.40 ,"4,480.00 ",,,,,,,,,"1,540.00 ","1,660.00 ","1,559.58 ","1,502.50 ","1,587.50 "
2010-09-10,778.30 ,"4,480.00 ",,,,,,90.49 ,,,"1,536.00 ","1,660.00 ","1,559.67 ","1,502.00 ","1,600.00 "
2010-09-11,768.00 ,,,,,,,,,,"1,520.00 ","1,660.00 ","1,545.00 ","1,500.00 ","1,650.00 "
2010-09-12,767.70 ,,,,,,,,,,"1,510.00 ","1,660.00 ","1,540.83 ","1,500.00 ","1,650.00 "
2010-09-13,767.90 ,"4,510.00 ",,,,,,,,,"1,506.67 ","1,660.00 ","1,538.89 ","1,500.00 ","1,650.00 "
2010-09-14,752.90 ,"4,510.00 ",,,,,,,,40.00 ,"1,505.00 ","1,660.00 ","1,537.92 ","1,500.00 ","1,650.00 "
2010-09-15,760.20 ,"4,450.00 ",,,,,,,,,"1,504.00 ","1,660.00 ","1,537.33 ","1,500.00 ","1,644.00 "
2010-09-16,814.10 ,"4,430.00 ",,,,,,,,,"1,500.00 ","1,660.00 ","1,548.33 ","1,510.00 ","1,560.00 "
2010-09-17,805.70 ,"4,390.00 ",,,,,,92.22 ,,,"1,500.00 ","1,660.00 ","1,553.33 ","1,510.00 ","1,560.00 "
2010-09-18,839.40 ,,,,,,,,,,"1,506.67 ","1,660.00 ","1,557.22 ","1,511.67 ","1,560.00 "
2010-09-19,853.90 ,"4,340.00 ",,,,,,,,,"1,510.00 ","1,660.00 ","1,560.00 ","1,512.50 ","1,560.00 "
2010-09-20,821.20 ,"4,340.00 ",,,,,,,,,"1,514.00 ","1,660.00 ","1,563.00 ","1,513.00 ","1,560.00 "
2010-09-21,821.90 ,"4,340.00 ",,,,,,,,43.00 ,"1,560.00 ","1,670.00 ","1,587.50 ","1,525.00 ","1,560.00 "
2010-09-22,831.80 ,,,,,,,,,,"1,560.00 ","1,673.33 ","1,587.22 ","1,525.00 ","1,560.00 "
2010-09-23,819.10 ,,,,,,,,,,"1,560.00 ","1,675.00 ","1,586.67 ","1,523.75 ","1,560.00 "
2010-09-24,788.50 ,,,,,,,93.77 ,,,"1,560.00 ","1,676.00 ","1,586.33 ","1,523.00 ","1,560.00 "
2010-09-25,761.80 ,"4,340.00 ",,,,,,,,,"1,540.00 ","1,680.00 ","1,578.33 ","1,510.00 ","1,560.00 "
2010-09-26,739.60 ,"4,310.00 ",,,,,,,,,"1,540.00 ","1,680.00 ","1,576.67 ","1,510.00 ","1,560.00 "
2010-09-27,715.90 ,"4,310.00 ",,,,,,,,,"1,540.00 ","1,680.00 ","1,576.11 ","1,510.00 ","1,560.00 "
2010-09-28,706.10 ,"4,280.00 ",,,,,,,,43.00 ,"1,540.00 ","1,680.00 ","1,575.42 ","1,510.00 ","1,555.00 "
2010-09-29,683.60 ,"4,260.00 ",,,,,,,,,"1,540.00 ","1,680.00 ","1,574.67 ","1,510.00 ","1,552.00 "
2010-09-30,673.70 ,"4,260.00 ","18,013.80 ","6,303.32 ","3,023.61 ",,"7,300.00 ",,"5,052,018.59 ",,"1,530.00 ","1,680.00 ","1,556.67 ","1,500.00 ","1,540.00 "
2010-10-01,666.20 ,,,,,,,96.09 ,,,"1,520.00 ","1,680.00 ","1,554.17 ","1,500.00 ","1,540.00 "
2010-10-02,669.80 ,,,,,,,,,,"1,516.67 ","1,680.00 ","1,553.33 ","1,500.00 ","1,540.00 "
2010-10-03,673.00 ,,,,,,,,,,"1,515.00 ","1,680.00 ","1,552.92 ","1,500.00 ","1,540.00 "
2010-10-04,662.50 ,,,,,,,,,,"1,514.00 ","1,680.00 ","1,553.33 ","1,500.00 ","1,536.00 "
2010-10-05,643.20 ,,,,,,,,,,"1,510.00 ","1,680.00 ","1,551.67 ","1,490.00 ","1,520.00 "
2010-10-06,649.70 ,,,,,,,,,,"1,510.00 ","1,680.00 ","1,550.00 ","1,490.00 ","1,520.00 "
2010-10-07,647.00 ,,,,,,,,,,"1,510.00 ","1,680.00 ","1,549.44 ","1,490.00 ","1,520.00 "
2010-10-08,668.50 ,"4,300.00 ",,,,,,96.60 ,,,"1,510.00 ","1,680.00 ","1,550.00 ","1,490.00 ","1,520.00 "
2010-10-09,660.40 ,"4,330.00 ",,,,,,,,,"1,510.00 ","1,680.00 ","1,551.00 ","1,490.00 ","1,520.00 "
2010-10-10,651.30 ,,,,,,,,,,"1,520.00 ","1,680.00 ","1,570.00 ","1,490.00 ","1,520.00 "
2010-10-11,646.80 ,"4,380.00 ",,,,,,,,,"1,520.00 ","1,680.00 ","1,570.00 ","1,490.00 ","1,520.00 "
2010-10-12,648.20 ,"4,380.00 ",,,,,,,,43.00 ,"1,520.00 ","1,680.00 ","1,571.11 ","1,490.00 ","1,520.00 "
2010-10-13,643.60 ,"4,370.00 ",,,,,,,,,"1,522.50 ","1,680.00 ","1,573.33 ","1,492.50 ","1,520.00 "
2010-10-14,642.50 ,"4,370.00 ",,,,,,,,,"1,524.00 ","1,680.00 ","1,574.67 ","1,494.00 ","1,520.00 "
2010-10-15,638.00 ,"4,370.00 ",,,,,,96.60 ,,,"1,540.00 ","1,680.00 ","1,598.33 ","1,505.00 ","1,520.00 "
2010-10-16,625.00 ,,,,,,,,,,"1,540.00 ","1,680.00 ","1,596.67 ","1,505.00 ","1,520.00 "
2010-10-17,670.40 ,,,,,,,,,,"1,543.33 ","1,680.00 ","1,599.44 ","1,506.67 ","1,520.00 "
2010-10-18,689.00 ,"4,380.00 ",,,,,,,,,"1,547.50 ","1,685.00 ","1,603.75 ","1,508.75 ","1,520.00 "
2010-10-19,690.30 ,"4,410.00 ",,,,,,,,58.00 ,"1,552.00 ","1,688.00 ","1,607.00 ","1,511.00 ","1,520.00 "
2010-10-20,712.00 ,"4,410.00 ",,,,,,,,,"1,600.00 ","1,730.00 ","1,666.67 ","1,540.00 ","1,520.00 "
2010-10-21,708.20 ,"4,410.00 ",,,,,,,,,"1,610.00 ","1,730.00 ","1,671.67 ","1,552.50 ","1,520.00 "
2010-10-22,699.50 ,"4,410.00 ",,,,,,101.76 ,,,"1,620.00 ","1,733.33 ","1,680.00 ","1,565.00 ","1,520.00 "
2010-10-23,697.00 ,,,,,,,,,,"1,625.00 ","1,737.50 ","1,686.67 ","1,572.50 ","1,520.00 "
2010-10-24,734.50 ,,,,,,,,,,"1,628.00 ","1,746.00 ","1,693.33 ","1,579.00 ","1,520.00 "
2010-10-25,733.00 ,"4,410.00 ",,,,,,,,,"1,640.00 ","1,780.00 ","1,716.67 ","1,605.00 ","1,520.00 "
2010-10-26,721.90 ,"4,410.00 ",,,,,,,,,"1,640.00 ","1,780.00 ","1,715.00 ","1,605.00 ","1,520.00 "
2010-10-27,717.30 ,"4,410.00 ",,,,,,,,,"1,640.00 ","1,780.00 ","1,710.56 ","1,605.00 ","1,520.00 "
2010-10-28,721.70 ,"4,410.00 ",,,,,,,,,"1,640.00 ","1,780.00 ","1,708.33 ","1,605.00 ","1,520.00 "
2010-10-29,717.50 ,"4,410.00 ",,,,,,103.95 ,,,"1,640.00 ","1,780.00 ","1,707.00 ","1,605.00 ","1,520.00 "
2010-10-30,712.70 ,,,,,,,,,,"1,630.00 ","1,780.00 ","1,685.00 ","1,600.00 ","1,550.00 "
2010-10-31,710.60 ,,"15,283.23 ","6,757.93 ","3,230.74 ",,"6,800.00 ",,"3,562,142.91 ",,"1,630.00 ","1,780.00 ","1,685.00 ","1,600.00 ","1,550.00 "
2010-11-01,702.00 ,"4,430.00 ",,,,,,,,,"1,626.67 ","1,780.00 ","1,685.00 ","1,600.00 ","1,550.00 "
2010-11-02,687.90 ,"4,460.00 ",,,,,,,,,"1,622.50 ","1,780.00 ","1,685.00 ","1,600.00 ","1,567.50 "
2010-11-03,686.70 ,"4,510.00 ",,,,,,,,,"1,620.00 ","1,780.00 ","1,682.33 ","1,600.00 ","1,578.00 "
2010-11-04,679.90 ,"4,530.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,655.00 ","1,575.00 ","1,620.00 "
2010-11-05,665.80 ,"4,560.00 ",,,,,,105.23 ,,,"1,600.00 ","1,750.00 ","1,653.33 ","1,572.50 ","1,620.00 "
2010-11-06,622.50 ,,,,,,,,,,"1,600.00 ","1,750.00 ","1,653.89 ","1,571.67 ","1,620.00 "
2010-11-07,658.10 ,,,,,,,,,,"1,600.00 ","1,750.00 ","1,654.17 ","1,571.25 ","1,620.00 "
2010-11-08,647.80 ,"4,650.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,655.00 ","1,570.00 ","1,620.00 "
2010-11-09,649.40 ,"4,670.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,655.00 ","1,570.00 ","1,620.00 "
2010-11-10,642.00 ,"4,680.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,655.00 ","1,570.00 ","1,620.00 "
2010-11-11,628.80 ,"4,680.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,655.00 ","1,570.00 ","1,620.00 "
2010-11-12,636.00 ,"4,670.00 ",,,,,,105.48 ,,,"1,600.00 ","1,750.00 ","1,655.00 ","1,570.00 ","1,620.00 "
2010-11-13,635.00 ,,,,,,,,,,"1,600.00 ","1,750.00 ","1,661.67 ","1,570.00 ","1,620.00 "
2010-11-14,629.50 ,,,,,,,,,,"1,600.00 ","1,750.00 ","1,663.33 ","1,570.00 ","1,620.00 "
2010-11-15,622.40 ,"4,630.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,663.89 ","1,570.00 ","1,620.00 "
2010-11-16,618.00 ,"4,610.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,663.75 ","1,570.00 ","1,620.00 "
2010-11-17,604.00 ,"4,610.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,663.33 ","1,570.00 ","1,620.00 "
2010-11-18,595.30 ,"4,610.00 ",,,,,,,,,"1,600.00 ","1,750.00 ","1,663.33 ","1,570.00 ","1,620.00 "
2010-11-19,601.00 ,"4,630.00 ",,,,,,106.63 ,,,"1,600.00 ","1,750.00 ","1,661.67 ","1,570.00 ","1,620.00 "
2010-11-20,591.30 ,,,,,,,,,,"1,620.00 ","1,750.00 ","1,673.33 ","1,570.00 ","1,650.00 "
2010-11-21,606.80 ,,,,,,,,,,"1,620.00 ","1,750.00 ","1,673.33 ","1,570.00 ","1,650.00 "
2010-11-22,625.00 ,"4,660.00 ",,,,,,,,,"1,623.33 ","1,750.00 ","1,673.33 ","1,570.00 ","1,650.00 "
2010-11-23,612.20 ,"4,680.00 ",,,,,,,,,"1,625.00 ","1,750.00 ","1,673.75 ","1,570.00 ","1,650.00 "
2010-11-24,596.70 ,"4,680.00 ",,,,,,,,,"1,620.00 ","1,750.00 ","1,685.00 ","1,570.00 ","1,650.00 "
2010-11-25,592.40 ,"4,720.00 ",,,,,,,,,"1,620.00 ","1,750.00 ","1,685.83 ","1,570.00 ","1,650.00 "
2010-11-26,583.20 ,"4,720.00 ",,,,,,108.79 ,,,"1,620.00 ","1,750.00 ","1,686.11 ","1,570.00 ","1,650.00 "
2010-11-27,589.00 ,,,,,,,,,,"1,620.00 ","1,750.00 ","1,686.25 ","1,570.00 ","1,650.00 "
2010-11-28,589.30 ,,,,,,,,,,"1,620.00 ","1,750.00 ","1,686.33 ","1,570.00 ","1,650.00 "
2010-11-29,583.50 ,"4,720.00 ",,,,,,,,,"1,600.00 ","1,720.00 ","1,673.33 ","1,570.00 ","1,650.00 "
2010-11-30,573.10 ,"4,720.00 ","20,601.45 ","7,003.32 ","3,251.73 ",,"8,900.00 ",,"3,660,843.99 ",,"1,600.00 ","1,720.00 ","1,673.33 ","1,570.00 ","1,650.00 "
2010-12-01,567.20 ,"4,720.00 ",,,,,,,,,"1,600.00 ","1,720.00 ","1,673.33 ","1,570.00 ","1,650.00 "
2010-12-02,589.10 ,"4,720.00 ",,,,,,,,,"1,600.00 ","1,720.00 ","1,669.00 ","1,570.00 ","1,650.00 "
2010-12-03,639.30 ,"4,740.00 ",,,,,,117.12 ,,,"1,600.00 ","1,720.00 ","1,630.00 ","1,570.00 ","1,650.00 "
2010-12-04,629.00 ,,,,,,,,,,"1,600.00 ","1,720.00 ","1,628.33 ","1,570.00 ","1,650.00 "
2010-12-05,634.60 ,,,,,,,,,,"1,600.00 ","1,720.00 ","1,626.67 ","1,570.00 ","1,650.00 "
2010-12-06,672.40 ,"4,780.00 ",,,,,,,,,"1,600.00 ","1,720.00 ","1,625.00 ","1,570.00 ","1,650.00 "
2010-12-07,677.60 ,"4,810.00 ",,,,,,,,,"1,598.00 ","1,720.00 ","1,620.67 ","1,569.00 ","1,650.00 "
2010-12-08,663.50 ,"4,810.00 ",,,,,,,,,"1,575.00 ","1,720.00 ","1,583.33 ","1,550.00 ","1,650.00 "
2010-12-09,663.00 ,"4,810.00 ",,,,,,,,,"1,570.00 ","1,720.00 ","1,578.33 ","1,547.50 ","1,650.00 "
2010-12-10,670.30 ,"4,810.00 ",,,,,,117.62 ,,,"1,568.33 ","1,720.00 ","1,577.78 ","1,546.67 ","1,650.00 "
2010-12-11,688.20 ,,,,,,,,,,"1,561.25 ","1,720.00 ","1,577.50 ","1,545.63 ","1,650.00 "
2010-12-12,678.00 ,,,,,,,,,,"1,557.00 ","1,720.00 ","1,577.33 ","1,545.00 ","1,650.00 "
2010-12-13,696.50 ,"4,810.00 ",,,,,,,,,"1,540.00 ","1,720.00 ","1,576.67 ","1,542.50 ","1,650.00 "
2010-12-14,746.80 ,"4,800.00 ",,,,,,,,,"1,540.00 ","1,720.00 ","1,575.00 ","1,542.50 ","1,650.00 "
2010-12-15,746.20 ,"4,780.00 ",,,,,,,,,"1,540.00 ","1,720.00 ","1,574.44 ","1,542.50 ","1,650.00 "
2010-12-16,737.30 ,"4,780.00 ",,,,,,,,,"1,540.00 ","1,720.00 ","1,573.75 ","1,542.50 ","1,650.00 "
2010-12-17,729.20 ,"4,780.00 ",,,,,,119.44 ,,,"1,540.00 ","1,716.00 ","1,572.33 ","1,541.50 ","1,650.00 "
2010-12-18,719.00 ,,,,,,,,,,"1,540.00 ","1,700.00 ","1,566.67 ","1,537.50 ","1,650.00 "
2010-12-19,719.80 ,,,,,,,,,,"1,537.50 ","1,690.00 ","1,560.00 ","1,533.75 ","1,650.00 "
2010-12-20,717.80 ,"4,800.00 ",,,,,,,,,"1,536.67 ","1,693.33 ","1,557.78 ","1,532.50 ","1,650.00 "
2010-12-21,709.30 ,"4,800.00 ",,,,,,,,,"1,536.25 ","1,695.00 ","1,556.67 ","1,531.88 ","1,650.00 "
2010-12-22,729.40 ,"4,830.00 ",,,,,,,,,"1,536.00 ","1,696.00 ","1,556.00 ","1,531.50 ","1,650.00 "
2010-12-23,747.90 ,"4,830.00 ",,,,,,,,,"1,530.00 ","1,700.00 ","1,555.00 ","1,527.50 ","1,650.00 "
2010-12-24,759.80 ,"4,810.00 ",,,,,,126.31 ,,,"1,530.00 ","1,700.00 ","1,555.00 ","1,527.50 ","1,650.00 "
2010-12-25,751.90 ,,,,,,,,,,"1,530.00 ","1,700.00 ","1,555.00 ","1,527.50 ","1,650.00 "
2010-12-26,739.10 ,,,,,,,,,,"1,530.00 ","1,700.00 ","1,555.42 ","1,527.50 ","1,650.00 "
2010-12-27,732.10 ,"4,810.00 ",,,,,,,,,"1,530.00 ","1,700.00 ","1,555.67 ","1,527.50 ","1,650.00 "
2010-12-28,717.00 ,"4,810.00 ",,,,,,,,,"1,530.00 ","1,700.00 ","1,553.33 ","1,520.00 ","1,650.00 "
2010-12-29,712.40 ,"4,790.00 ",,,,,,,,,"1,525.00 ","1,680.00 ","1,543.33 ","1,520.00 ","1,650.00 "
2010-12-30,710.10 ,"4,790.00 ",,,,,,,,,"1,523.33 ","1,673.33 ","1,540.00 ","1,520.00 ","1,650.00 "
2010-12-31,703.30 ,"4,790.00 ","6,197.38 ","7,139.41 ","3,257.99 ",,"8,400.00 ",131.05 ,"4,378,695.71 ",,"1,522.50 ","1,670.00 ","1,538.33 ","1,520.00 ","1,650.00 "
2011-01-01,699.80 ,,,,,,,,,,"1,522.00 ","1,668.00 ","1,537.33 ","1,520.00 ","1,650.00 "
2011-01-02,705.10 ,,,,,,,,,,"1,510.00 ","1,670.00 ","1,543.33 ","1,520.00 ","1,650.00 "
2011-01-03,704.90 ,,,,,,,,,,"1,510.00 ","1,670.00 ","1,543.33 ","1,517.50 ","1,645.00 "
2011-01-04,699.80 ,"4,790.00 ",,,,,,,,,"1,510.00 ","1,670.00 ","1,544.44 ","1,520.00 ","1,643.33 "
2011-01-05,702.10 ,"4,790.00 ",,,,,,,,,"1,512.50 ","1,670.00 ","1,546.25 ","1,521.25 ","1,642.50 "
2011-01-06,699.00 ,"4,790.00 ",,,,,,,,,"1,515.00 ","1,670.00 ","1,547.67 ","1,522.50 ","1,644.00 "
2011-01-07,691.60 ,"4,790.00 ",,,,,,129.50 ,,,"1,535.00 ","1,670.00 ","1,578.33 ","1,530.00 ","1,650.00 "
2011-01-08,688.70 ,,,,,,,,,,"1,538.33 ","1,676.67 ","1,588.33 ","1,531.67 ","1,650.00 "
2011-01-09,692.70 ,,,,,,,,,,"1,541.25 ","1,680.00 ","1,592.50 ","1,532.50 ","1,650.00 "
2011-01-10,697.80 ,"4,790.00 ",,,,,,,,,"1,543.00 ","1,682.00 ","1,595.00 ","1,533.00 ","1,650.00 "
2011-01-11,695.40 ,"4,790.00 ",,,,,,,,,"1,550.00 ","1,690.00 ","1,600.00 ","1,535.00 ","1,650.00 "
2011-01-12,703.80 ,"4,790.00 ",,,,,,,,,"1,550.00 ","1,690.00 ","1,599.17 ","1,535.00 ","1,650.00 "
2011-01-13,698.00 ,"4,790.00 ",,,,,,,,,"1,550.00 ","1,690.00 ","1,598.89 ","1,535.00 ","1,650.00 "
2011-01-14,697.40 ,"4,790.00 ",,,,,,129.56 ,,,"1,552.50 ","1,690.00 ","1,597.50 ","1,536.88 ","1,650.00 "
2011-01-15,706.60 ,,,,,,,,,,"1,554.00 ","1,690.00 ","1,600.00 ","1,539.00 ","1,650.00 "
2011-01-16,703.70 ,,,,,,,,,,"1,560.00 ","1,690.00 ","1,613.33 ","1,550.00 ","1,650.00 "
2011-01-17,709.90 ,"4,810.00 ",,,,,,,,,"1,560.00 ","1,690.00 ","1,614.17 ","1,550.00 ","1,650.00 "
2011-01-18,715.50 ,"4,820.00 ",,,,,,,,,"1,580.00 ","1,730.00 ","1,621.67 ","1,550.00 ","1,670.00 "
2011-01-19,712.00 ,"4,820.00 ",,,,,,,,,"1,570.00 ","1,730.00 ","1,621.67 ","1,550.00 ","1,670.00 "
2011-01-20,711.70 ,"4,840.00 ",,,,,,,,,"1,567.50 ","1,755.00 ","1,620.83 ","1,552.50 ","1,670.00 "
2011-01-21,712.10 ,"4,840.00 ",,,,,,123.27 ,,,"1,565.00 ","1,763.33 ","1,620.00 ","1,553.33 ","1,670.00 "
2011-01-22,709.60 ,,,,,,,,,,"1,563.75 ","1,763.75 ","1,619.58 ","1,553.75 ","1,670.00 "
2011-01-23,707.40 ,,,,,,,,,,"1,563.00 ","1,763.00 ","1,619.00 ","1,554.00 ","1,670.00 "
2011-01-24,703.70 ,"4,870.00 ",,,,,,,,,"1,560.00 ","1,730.00 ","1,618.33 ","1,550.00 ","1,670.00 "
2011-01-25,700.20 ,"4,900.00 ",,,,,,,,,"1,560.00 ","1,727.50 ","1,617.50 ","1,550.00 ","1,670.00 "
2011-01-26,703.50 ,"4,920.00 ",,,,,,,,,"1,560.00 ","1,728.33 ","1,616.11 ","1,549.17 ","1,668.33 "
2011-01-27,700.20 ,"4,920.00 ",,,,,,,,,"1,557.50 ","1,728.75 ","1,614.58 ","1,548.13 ","1,667.50 "
2011-01-28,690.00 ,"4,920.00 ",,,,,,123.27 ,,,"1,556.00 ","1,729.00 ","1,613.67 ","1,547.00 ","1,668.00 "
2011-01-29,691.10 ,,,,,,,,,,"1,550.00 ","1,725.00 ","1,608.33 ","1,540.00 ","1,670.00 "
2011-01-30,685.60 ,"4,920.00 ",,,,,,,,,"1,555.00 ","1,727.50 ","1,610.00 ","1,538.75 ","1,670.00 "
2011-01-31,685.30 ,"4,920.00 ","1,730.36 ","5,816.83 ",,"1,246.74 ","6,960.00 ",,"3,683,874.65 ",,"1,558.33 ","1,728.33 ","1,611.11 ","1,538.33 ","1,670.00 "
2011-02-01,677.50 ,,,,,,,,,,"1,561.25 ","1,731.25 ","1,612.50 ","1,538.75 ","1,671.25 "
2011-02-02,680.80 ,,,,,,,,,,"1,563.00 ","1,733.00 ","1,614.00 ","1,538.50 ","1,672.00 "
2011-02-03,713.60 ,,,,,,,,,,"1,570.00 ","1,740.00 ","1,630.00 ","1,537.50 ","1,675.00 "
2011-02-04,776.90 ,,,,,,,122.48 ,,,"1,572.50 ","1,740.00 ","1,632.50 ","1,538.75 ","1,675.00 "
2011-02-05,785.10 ,,,,,,,,,,"1,573.33 ","1,740.00 ","1,633.33 ","1,540.00 ","1,675.00 "
2011-02-06,776.90 ,,,,,,,,,,"1,575.00 ","1,741.25 ","1,634.17 ","1,540.63 ","1,675.00 "
2011-02-07,772.80 ,,,,,,,,,,"1,576.00 ","1,744.00 ","1,634.67 ","1,541.00 ","1,675.00 "
2011-02-08,773.00 ,,,,,,,,,,"1,590.00 ","1,750.00 ","1,636.67 ","1,545.00 ","1,675.00 "
2011-02-09,773.70 ,"4,950.00 ",,,,,,,,,"1,592.50 ","1,755.00 ","1,638.33 ","1,545.00 ","1,675.00 "
2011-02-10,776.20 ,"4,990.00 ",,,,,,,,,"1,593.33 ","1,760.00 ","1,640.00 ","1,547.50 ","1,675.00 "
2011-02-11,751.50 ,"5,010.00 ",,,,,,118.03 ,,,"1,587.50 ","1,760.00 ","1,640.83 ","1,548.75 ","1,673.75 "
2011-02-12,747.70 ,"5,040.00 ",,,,,,,,,"1,584.00 ","1,760.00 ","1,641.33 ","1,549.50 ","1,673.00 "
2011-02-13,743.20 ,,,,,,,,,,"1,570.00 ","1,760.00 ","1,645.00 ","1,552.50 ","1,670.00 "
2011-02-14,737.50 ,"5,040.00 ",,,,,,,,,"1,570.00 ","1,765.00 ","1,645.83 ","1,553.75 ","1,670.00 "
2011-02-15,728.00 ,"5,040.00 ",,,,,,,,,"1,573.33 ","1,766.67 ","1,652.22 ","1,554.17 ","1,670.00 "
2011-02-16,749.20 ,"5,020.00 ",,,,,,,,,"1,575.00 ","1,767.50 ","1,655.42 ","1,554.38 ","1,670.00 "
2011-02-17,753.50 ,"5,010.00 ",,,,,,,,,"1,579.17 ","1,768.33 ","1,658.61 ","1,554.58 ","1,670.00 "
2011-02-18,741.80 ,"5,010.00 ",,,,,,116.88 ,,,"1,590.00 ","1,770.00 ","1,665.00 ","1,560.00 ","1,670.00 "
2011-02-19,754.60 ,,,,,,,,,,"1,590.00 ","1,770.00 ","1,665.00 ","1,560.00 ","1,670.00 "
2011-02-20,743.60 ,,,,,,,,,,"1,610.00 ","1,780.00 ","1,668.33 ","1,565.00 ","1,670.00 "
2011-02-21,746.70 ,"5,010.00 ",,,,,,,,,"1,612.50 ","1,785.00 ","1,669.17 ","1,567.50 ","1,670.00 "
2011-02-22,804.20 ,"5,010.00 ",,,,,,,,,"1,618.33 ","1,786.67 ","1,671.67 ","1,568.33 ","1,671.67 "
2011-02-23,831.50 ,"4,990.00 ",,,,,,,,,"1,621.25 ","1,787.50 ","1,672.92 ","1,572.50 ","1,672.50 "
2011-02-24,825.90 ,"4,970.00 ",,,,,,,,,"1,630.00 ","1,790.00 ","1,676.67 ","1,585.00 ","1,675.00 "
2011-02-25,824.90 ,"4,940.00 ",,,,,,119.61 ,,,"1,630.00 ","1,790.00 ","1,675.00 ","1,585.00 ","1,675.00 "
2011-02-26,822.70 ,,,,,,,,,,"1,626.67 ","1,790.00 ","1,672.78 ","1,584.17 ","1,675.00 "
2011-02-27,809.00 ,,,,,,,,,,"1,622.50 ","1,790.00 ","1,670.00 ","1,583.13 ","1,675.00 "
2011-02-28,845.50 ,"4,890.00 ","1,916.64 ","5,392.94 ","3,184.92 ","1,839.45 ","4,580.00 ",,"1,714,233.39 ",,"1,618.00 ","1,790.00 ","1,667.67 ","1,583.00 ","1,675.00 "
2011-03-01,847.90 ,"4,870.00 ",,,,,,,,,"1,600.00 ","1,790.00 ","1,658.33 ","1,577.50 ","1,675.00 "
2011-03-02,840.50 ,"4,840.00 ",,,,,,,,,"1,597.50 ","1,790.00 ","1,655.00 ","1,577.50 ","1,675.00 "
2011-03-03,844.80 ,"4,840.00 ",,,,,,,,,"1,596.67 ","1,790.00 ","1,653.89 ","1,577.50 ","1,675.00 "
2011-03-04,839.80 ,"4,840.00 ",,,,,,120.49 ,,,"1,595.00 ","1,790.00 ","1,651.67 ","1,576.88 ","1,675.00 "
2011-03-05,833.90 ,,,,,,,,,,"1,594.00 ","1,790.00 ","1,650.00 ","1,575.50 ","1,675.00 "
2011-03-06,839.20 ,,,,,,,,,,"1,590.00 ","1,790.00 ","1,640.00 ","1,565.00 ","1,675.00 "
2011-03-07,837.30 ,"4,800.00 ",,,,,,,,,"1,590.00 ","1,790.00 ","1,641.67 ","1,565.00 ","1,675.00 "
2011-03-08,820.80 ,"4,770.00 ",,,,,,,,,"1,590.00 ","1,790.00 ","1,642.22 ","1,565.00 ","1,675.00 "
