指标名称,申万行业指数:半导体,申万行业指数:市盈率:半导体,申万行业指数:总市值:半导体,申万行业指数:半导体材料,Wind行业指数:半导体与半导体生产设备,Wind行业指数:半导体产品与半导体设备,Wind行业指数:半导体设备,Wind行业指数:半导体产品,出厂价(含税):多晶硅片(A片):国内主流厂商平均,出厂价(含税):八寸单晶硅片(A片):国内主流厂商平均,出厂价(含税):六寸半单晶硅片(A片):国内主流厂商平均,进口金额:半导体器件封装材料(32141010):当月值,半导体:销售额:合计:当月值,半导体:销售额:全球:三个月移动平均值,半导体:销量:全球:当季值,费城半导体指数,台湾半导体行业指数,华强北指数:半导体二极管,华强北指数:半导体三极管,美国:产能利用率:制造业(NAICS):半导体及相关设备:季调,日本:工业生产指数:半导体和平板显示器制造设备,现货价(周平均价):单晶硅片(156mm×156mm),出货量:硅片:全球,含税价:无取向硅钢片:0.5mm:上海,出口交货值:计算机、通信和其他电子设备制造业:当月值,计算机、通信和其他电子设备制造业:营业收入:累计值,PPI:计算机、通信和其他电子设备制造业:当月同比,PPI:计算机、通信和其他电子设备制造业:当月同比,Wind行业指数:电子设备、仪器和元件,企业家信心指数:预期指数:计算机、通信和其他电子设备制造业,市场价:进口硅料:国内,申万行业指数:LED,价格:液晶显示器面板:21.5寸:LED:FHD,出厂价(含税):国产原生多晶硅(一级料):国内主流厂商平均,经销价(不含税):进口原生多晶硅:国外主流厂商平均,用电量:交通运输、电气、电子设备制造业:轻工业:当月值
2011-09-02,1062.27 ,49.33 ,1635.81 ,940.70 ,1084.77 ,1084.77 ,826.66 ,1087.88 ,14.67 ,18.64 ,10.47 ,,,,,341.46 ,66.37 ,,,,,,,,,,,,1719.98 ,,,1234.22 ,,401.25 ,52.33 ,
2011-09-03,,,,,,,,,14.60 ,18.64 ,10.43 ,,,,,,,,,,,,,,,,,,,,,,,401.25 ,52.33 ,
2011-09-04,,,,,,,,,14.60 ,18.64 ,10.43 ,,,,,,,,,,,,,,,,,,,,,,,401.25 ,52.33 ,
2011-09-05,1025.06 ,47.60 ,1575.60 ,907.60 ,1048.10 ,1048.10 ,798.39 ,1051.13 ,14.51 ,18.61 ,10.42 ,,,,,,65.12 ,,,,,,,,,,,,1677.05 ,,,1193.51 ,80.00 ,400.00 ,52.33 ,
2011-09-06,1013.68 ,47.07 ,1555.17 ,891.28 ,1035.77 ,1035.77 ,785.72 ,1039.00 ,14.43 ,18.59 ,10.33 ,,,,,339.09 ,63.92 ,,,,,,,,,,,,1661.57 ,,,1184.92 ,,396.25 ,52.00 ,
2011-09-07,1039.80 ,48.28 ,1598.50 ,914.94 ,1060.90 ,1060.90 ,806.10 ,1064.11 ,14.30 ,18.56 ,10.20 ,,,,,354.26 ,66.32 ,,,,,2.59 ,,,,,,,1700.08 ,,,1214.33 ,,393.75 ,52.00 ,
2011-09-08,1035.02 ,48.05 ,1590.24 ,917.20 ,1059.84 ,1059.84 ,778.65 ,1065.01 ,14.17 ,18.53 ,10.07 ,,,,,352.15 ,66.29 ,,,,,,,9250.00 ,,,,,1686.15 ,,,1204.62 ,,388.75 ,51.67 ,
2011-09-09,1024.87 ,47.57 ,1577.49 ,920.47 ,1058.06 ,1058.06 ,779.02 ,1063.10 ,14.10 ,18.51 ,9.98 ,,,,,348.40 ,66.83 ,,,,,,,,,,,,1672.36 ,,,1183.61 ,,385.00 ,51.67 ,
2011-09-10,,,,,,,,,14.04 ,18.51 ,9.96 ,,,,,,,,,,,,,,,,,,,,,,,382.50 ,51.67 ,
2011-09-11,,,,,,,,,14.03 ,18.50 ,9.94 ,,,,,,,,,,,,,,,,,,,,,,,381.25 ,51.67 ,
2011-09-12,,,,,,,,,14.00 ,18.50 ,9.89 ,,,,,358.96 ,,,,,,,,,,,,,,,,,,381.25 ,51.67 ,
2011-09-13,1006.42 ,46.72 ,1551.37 ,911.44 ,1042.02 ,1042.02 ,758.71 ,1047.60 ,13.97 ,18.49 ,9.86 ,,,,,366.17 ,65.93 ,,,,,,,,,,,,1645.32 ,,,1147.90 ,,378.75 ,51.33 ,
2011-09-14,1019.62 ,47.16 ,1572.74 ,919.80 ,1055.31 ,1055.31 ,775.52 ,1060.45 ,13.92 ,18.46 ,9.84 ,,,,,375.73 ,64.72 ,,,,,2.55 ,,,,,,,1662.32 ,,,1162.29 ,,376.25 ,51.33 ,
2011-09-15,1013.19 ,46.86 ,1561.69 ,915.60 ,1054.70 ,1054.70 ,768.95 ,1060.27 ,13.80 ,18.41 ,9.74 ,,,,,381.09 ,67.00 ,,,,,,,9250.00 ,,,,,1662.24 ,,,1151.03 ,,373.75 ,51.33 ,
2011-09-16,1009.12 ,46.68 ,1553.64 ,906.72 ,1051.81 ,1051.81 ,762.37 ,1057.69 ,13.74 ,18.40 ,9.64 ,,,,,381.91 ,69.44 ,,,,,,,,,,,,1663.28 ,,,1142.73 ,,373.75 ,49.67 ,
2011-09-17,,,,,,,,,13.67 ,18.37 ,9.62 ,,,,,,,,,,,,,,,,,,,,,,,366.25 ,49.67 ,
2011-09-18,,,,,,,,,13.63 ,18.30 ,9.54 ,,,,,,,,,,,,,,,,,,,,,,,362.50 ,49.67 ,
2011-09-19,980.43 ,45.41 ,1507.65 ,880.64 ,1022.37 ,1022.37 ,736.43 ,1028.43 ,13.62 ,18.30 ,9.52 ,,,,,377.49 ,69.10 ,,,,,,,,,,,,1623.31 ,,,1113.87 ,,361.25 ,49.33 ,
2011-09-20,984.12 ,45.58 ,1513.22 ,883.08 ,1024.37 ,1024.37 ,747.74 ,1029.72 ,13.60 ,18.29 ,9.49 ,,,,,372.76 ,69.33 ,,,,,,,,,,,,1631.87 ,,,1114.02 ,79.00 ,360.00 ,49.33 ,
2011-09-21,1014.71 ,47.01 ,1561.21 ,909.71 ,1051.96 ,1051.96 ,774.97 ,1056.93 ,13.56 ,18.27 ,9.46 ,,,,,365.37 ,70.60 ,,,,,2.70 ,,,,,,,1677.44 ,,,1145.17 ,,358.75 ,49.33 ,
2011-09-22,985.43 ,45.65 ,1511.54 ,878.40 ,1022.19 ,1022.19 ,742.17 ,1027.81 ,13.54 ,18.24 ,9.39 ,,,,,352.78 ,68.69 ,,,,,,,9250.00 ,,,,,1634.11 ,,,1117.90 ,,355.00 ,49.33 ,
2011-09-23,975.49 ,45.25 ,1495.08 ,867.27 ,1011.23 ,1011.23 ,754.15 ,1015.35 ,13.51 ,18.21 ,9.38 ,,,,,359.95 ,66.36 ,,,,,,,,,,,,1629.78 ,,,1104.10 ,,346.25 ,48.33 ,
2011-09-24,,,,,,,,,13.50 ,18.19 ,9.37 ,,,,,,,,,,,,,,,,,,,,,,,336.25 ,47.33 ,
2011-09-25,,,,,,,,,13.50 ,18.19 ,9.37 ,,,,,,,,,,,,,,,,,,,,,,,335.00 ,46.33 ,
2011-09-26,957.08 ,44.40 ,1467.59 ,848.01 ,987.91 ,987.91 ,739.13 ,991.76 ,13.41 ,18.09 ,9.31 ,,,,,359.50 ,65.03 ,,,,,,,,,,,,1609.86 ,,,1088.44 ,,335.00 ,46.33 ,
2011-09-27,954.57 ,44.28 ,1464.04 ,840.13 ,985.51 ,985.51 ,742.05 ,989.02 ,13.10 ,18.06 ,9.17 ,,,,,366.01 ,67.94 ,,,,,,,,,,,,1613.69 ,,,1082.11 ,,330.00 ,46.33 ,
2011-09-28,944.33 ,43.80 ,1451.73 ,834.06 ,966.35 ,966.35 ,734.50 ,969.30 ,12.87 ,17.97 ,9.00 ,,,,,355.36 ,68.23 ,,,,,2.37 ,,,,,,,1591.72 ,,,1072.97 ,,327.50 ,45.33 ,
2011-09-29,904.99 ,41.98 ,1393.59 ,792.24 ,927.08 ,927.08 ,706.91 ,929.74 ,12.34 ,17.94 ,8.82 ,,,,,350.82 ,68.24 ,,,,,,,9250.00 ,,,,,1540.29 ,,,1031.79 ,,326.25 ,44.33 ,
2011-09-30,894.27 ,41.48 ,1380.50 ,770.22 ,905.01 ,905.01 ,698.88 ,906.98 ,12.29 ,17.90 ,8.73 ,1686.32 ,25.76 ,25.81 ,1694.00 ,338.82 ,68.51 ,90.25 ,104.48 ,74.07 ,96.90 ,,2354.00 ,,3460.60 ,,-2.55 ,97.45 ,1544.65 ,,45.99 ,1027.73 ,,325.00 ,44.33 ,317895.00 
2011-10-01,,,,,,,,,12.18 ,17.87 ,8.70 ,,,,,,,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-02,,,,,,,,,12.07 ,17.84 ,8.67 ,,,,,,,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-03,,,,,,,,,12.07 ,17.84 ,8.67 ,,,,,326.37 ,66.92 ,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-04,,,,,,,,,12.00 ,17.80 ,8.65 ,,,,,340.23 ,67.49 ,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-05,,,,,,,,,11.93 ,17.79 ,8.64 ,,,,,350.78 ,67.27 ,,,,,2.20 ,,,,,,,,,,,79.00 ,325.00 ,44.33 ,
2011-10-06,,,,,,,,,11.93 ,17.79 ,8.64 ,,,,,355.17 ,67.50 ,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-07,,,,,,,,,11.93 ,17.79 ,8.64 ,,,,,356.73 ,67.18 ,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-08,,,,,,,,,11.93 ,17.79 ,8.64 ,,,,,,,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-09,,,,,,,,,11.89 ,17.79 ,8.64 ,,,,,,,,,,,,,,,,,,,,,,,325.00 ,44.33 ,
2011-10-10,892.84 ,46.74 ,705.70 ,765.57 ,899.64 ,899.64 ,686.58 ,902.19 ,11.87 ,17.77 ,8.63 ,,,,,366.79 ,,,,,,,,,,,,,1532.18 ,,,1029.78 ,,325.00 ,44.33 ,
2011-10-11,884.86 ,46.33 ,698.22 ,734.44 ,888.82 ,888.82 ,672.87 ,891.72 ,11.81 ,17.70 ,8.60 ,,,,,365.70 ,68.38 ,,,,,,,,,,,,1520.53 ,,,1028.75 ,,323.75 ,44.00 ,
2011-10-12,920.17 ,48.18 ,727.64 ,775.68 ,924.24 ,924.24 ,697.22 ,927.44 ,11.61 ,17.37 ,8.41 ,,,,,369.18 ,68.83 ,,,,,2.08 ,,,,,,,1569.65 ,,,1062.13 ,,312.50 ,44.00 ,
2011-10-13,940.01 ,49.21 ,743.73 ,798.72 ,940.44 ,940.44 ,709.99 ,943.65 ,11.31 ,17.01 ,8.22 ,,,,,376.60 ,69.02 ,,,,,,,9250.00 ,,,,,1596.43 ,,,1077.36 ,,307.50 ,42.67 ,
2011-10-14,941.90 ,49.31 ,745.00 ,801.83 ,939.81 ,939.81 ,700.44 ,943.67 ,11.11 ,16.67 ,8.03 ,,,,,380.86 ,69.03 ,,,,,,,,,,,,1588.98 ,,,1070.47 ,,292.50 ,42.67 ,
2011-10-15,,,,,,,,,10.98 ,16.60 ,7.89 ,,,,,,,,,,,,,,,,,,,,,,,285.00 ,42.67 ,
2011-10-16,,,,,,,,,10.95 ,16.53 ,7.87 ,,,,,,,,,,,,,,,,,,,,,,,282.50 ,42.33 ,
2011-10-17,946.72 ,49.57 ,749.70 ,807.23 ,942.15 ,942.15 ,708.48 ,945.57 ,10.91 ,16.47 ,7.80 ,,,,,370.31 ,69.83 ,,,,,,,,,,,,1601.19 ,,,1069.93 ,,280.00 ,42.00 ,
2011-10-18,912.97 ,45.43 ,723.83 ,780.13 ,907.56 ,907.56 ,686.31 ,910.58 ,10.87 ,16.17 ,7.78 ,,,,,378.66 ,69.46 ,,,,,,,,,,,,1558.75 ,,,1023.60 ,,275.00 ,41.67 ,
2011-10-19,916.40 ,45.60 ,723.27 ,779.70 ,905.49 ,905.49 ,685.71 ,908.43 ,10.69 ,15.74 ,7.58 ,,,,,370.16 ,69.43 ,,,,,2.00 ,,,,,,,1548.58 ,,,1001.16 ,,268.75 ,40.67 ,
2011-10-20,896.47 ,44.60 ,708.88 ,770.54 ,881.41 ,881.41 ,660.86 ,884.75 ,10.38 ,14.74 ,7.54 ,,,,,363.88 ,68.28 ,,,,,,,9250.00 ,,,,,1504.32 ,,,959.13 ,78.00 ,260.00 ,40.67 ,
2011-10-21,868.83 ,43.23 ,687.33 ,728.08 ,859.53 ,859.53 ,644.65 ,862.77 ,10.29 ,14.17 ,7.38 ,,,,,372.10 ,68.73 ,,,,,,,,,,,,1462.49 ,,,931.59 ,,248.75 ,40.00 ,
2011-10-22,,,,,,,,,10.29 ,13.99 ,7.38 ,,,,,,,,,,,,,,,,,,,,,,,243.13 ,40.00 ,
2011-10-23,,,,,,,,,10.29 ,13.99 ,7.38 ,,,,,,,,,,,,,,,,,,,,,,,243.13 ,40.00 ,
2011-10-24,875.10 ,42.23 ,690.12 ,739.63 ,863.93 ,863.93 ,646.56 ,867.29 ,10.28 ,13.90 ,7.37 ,,,,,384.65 ,70.44 ,,,,,,,,,,,,1474.79 ,,,944.27 ,,243.13 ,40.00 ,
2011-10-25,905.08 ,43.68 ,712.75 ,772.19 ,891.25 ,891.25 ,668.08 ,894.64 ,10.27 ,13.83 ,7.36 ,,,,,377.46 ,70.25 ,,,,,,,,,,,,1514.83 ,,,977.67 ,,240.63 ,40.00 ,
2011-10-26,913.26 ,44.07 ,719.14 ,768.97 ,899.87 ,899.87 ,667.34 ,903.79 ,10.25 ,13.80 ,7.35 ,,,,,379.48 ,70.52 ,,,,,1.90 ,,,,,,,1513.69 ,,,985.04 ,,238.75 ,40.00 ,
2011-10-27,910.83 ,43.95 ,717.65 ,783.60 ,901.91 ,901.91 ,672.50 ,905.59 ,10.25 ,13.77 ,7.35 ,,,,,395.74 ,70.17 ,,,,,,,9250.00 ,,,,,1516.25 ,,,980.76 ,,238.75 ,40.00 ,
2011-10-28,927.81 ,44.77 ,731.19 ,801.28 ,921.57 ,921.57 ,693.93 ,924.85 ,10.25 ,13.69 ,7.35 ,,,,,396.33 ,70.61 ,,,,,,,,,,,,1543.78 ,,,1010.42 ,,238.75 ,40.00 ,
2011-10-29,,,,,,,,,10.25 ,13.69 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,238.75 ,40.00 ,
2011-10-30,,,,,,,,,10.25 ,13.69 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,238.75 ,40.00 ,
2011-10-31,934.81 ,45.11 ,738.75 ,810.39 ,925.47 ,925.47 ,698.65 ,928.64 ,10.25 ,13.69 ,7.35 ,1337.69 ,25.74 ,25.81 ,,386.49 ,70.73 ,,,71.75 ,75.50 ,,,,3521.20 ,,-2.76 ,97.24 ,1555.96 ,,30.99 ,1011.80 ,,238.75 ,40.00 ,292785.00 
2011-11-01,926.97 ,49.73 ,730.72 ,793.46 ,918.82 ,918.82 ,703.48 ,921.27 ,10.21 ,13.59 ,7.32 ,,,,,374.05 ,70.96 ,,,,,,,,,,,,1571.16 ,,,1042.22 ,,238.75 ,40.00 ,
2011-11-02,954.63 ,51.22 ,749.54 ,801.02 ,945.83 ,945.83 ,730.25 ,947.92 ,10.19 ,13.54 ,7.38 ,,,,,375.88 ,71.26 ,,,,,1.80 ,,,,,,,1617.60 ,,,1136.64 ,,233.57 ,39.67 ,
2011-11-03,962.72 ,51.65 ,758.74 ,809.01 ,956.35 ,956.35 ,724.18 ,959.46 ,10.19 ,13.54 ,7.38 ,,,,,387.15 ,70.14 ,,,,,,,9250.00 ,,,,,1631.73 ,,,1184.39 ,,233.57 ,39.67 ,
2011-11-04,972.35 ,52.56 ,766.47 ,830.47 ,972.77 ,972.77 ,726.74 ,976.64 ,10.19 ,13.54 ,7.38 ,,,,,391.48 ,71.89 ,,,,,,,,,,,,1640.84 ,,,1173.44 ,,233.57 ,39.67 ,
2011-11-05,,,,,,,,,10.13 ,13.29 ,7.38 ,,,,,,,,,,,,,,,,,,,,,,78.00 ,215.00 ,39.67 ,
2011-11-06,,,,,,,,,10.11 ,13.07 ,7.38 ,,,,,,,,,,,,,,,,,,,,,,,208.57 ,39.00 ,
2011-11-07,968.29 ,52.34 ,762.26 ,817.15 ,972.04 ,972.04 ,714.07 ,976.76 ,10.07 ,13.00 ,7.38 ,,,,,390.87 ,71.86 ,,,,,,,,,,,,1631.56 ,,,1182.23 ,,208.57 ,39.00 ,
2011-11-08,953.77 ,51.56 ,751.42 ,803.11 ,952.77 ,952.77 ,696.89 ,957.61 ,10.03 ,12.91 ,7.38 ,,,,,393.22 ,71.52 ,,,,,,,,,,,,1608.91 ,,,1158.70 ,,205.71 ,36.00 ,
2011-11-09,982.27 ,53.10 ,772.15 ,824.72 ,976.54 ,976.54 ,716.03 ,981.38 ,9.95 ,12.84 ,7.38 ,,,,,375.04 ,71.12 ,,,,,1.70 ,,,,,,,1641.54 ,,,1200.07 ,,201.43 ,36.00 ,
2011-11-10,969.35 ,52.40 ,762.98 ,805.80 ,961.82 ,961.82 ,709.67 ,966.27 ,9.93 ,12.77 ,7.38 ,,,,,378.23 ,69.22 ,,,,,,,,,,,,1621.81 ,,,1168.50 ,,200.00 ,34.33 ,
2011-11-11,965.84 ,52.30 ,759.63 ,802.68 ,955.54 ,955.54 ,699.86 ,960.33 ,9.93 ,12.71 ,7.38 ,,,,,391.60 ,69.83 ,,,,,,,,,,,,1629.36 ,,,1159.01 ,,202.86 ,34.33 ,
2011-11-12,,,,,,,,,9.93 ,12.69 ,7.38 ,,,,,,,,,,,,,,,,,,,,,,,202.86 ,34.33 ,
2011-11-13,,,,,,,,,9.93 ,12.66 ,7.37 ,,,,,,,,,,,,,,,,,,,,,,,202.86 ,34.00 ,
2011-11-14,990.49 ,53.64 ,781.53 ,828.04 ,981.62 ,981.62 ,731.08 ,985.68 ,9.88 ,12.63 ,7.37 ,,,,,386.56 ,71.90 ,,,,,,,,,,,,1666.21 ,,,1202.99 ,,202.86 ,33.67 ,
2011-11-15,997.57 ,54.02 ,786.84 ,831.55 ,985.74 ,985.74 ,732.20 ,989.96 ,9.86 ,12.63 ,7.37 ,,,,,392.23 ,71.67 ,,,,,,,,,,,,1679.20 ,,,1209.00 ,,202.86 ,33.67 ,
2011-11-16,986.07 ,53.40 ,777.81 ,830.24 ,971.73 ,971.73 ,719.20 ,976.08 ,9.86 ,12.63 ,7.37 ,,,,,389.92 ,70.97 ,,,,,1.60 ,,,,,,,1643.21 ,,,1169.95 ,,202.86 ,33.67 ,
2011-11-17,994.08 ,53.83 ,789.57 ,825.92 ,970.61 ,970.61 ,731.65 ,973.98 ,9.86 ,12.63 ,7.37 ,,,,,374.35 ,71.21 ,,,,,,,,,,,,1644.45 ,,,1164.42 ,,202.86 ,33.67 ,
2011-11-18,955.83 ,51.81 ,758.86 ,784.07 ,930.26 ,930.26 ,706.13 ,933.14 ,9.86 ,12.63 ,7.37 ,,,,,371.25 ,69.90 ,,,,,,,,,,,,1590.86 ,,,1117.49 ,,202.86 ,33.67 ,
2011-11-19,,,,,,,,,9.86 ,12.63 ,7.37 ,,,,,,,,,,,,,,,,,,,,,,,212.50 ,33.67 ,
2011-11-20,,,,,,,,,9.86 ,12.63 ,7.37 ,,,,,,,,,,,,,,,,,,,,,,78.00 ,213.75 ,33.67 ,
2011-11-21,944.73 ,51.33 ,749.04 ,767.80 ,919.75 ,919.75 ,692.24 ,923.02 ,9.86 ,12.63 ,7.37 ,,,,,364.20 ,68.40 ,,,,,,,,,,,,1585.74 ,,,1108.32 ,,215.00 ,33.67 ,
2011-11-22,937.45 ,50.93 ,743.77 ,758.61 ,911.55 ,911.55 ,690.04 ,914.50 ,9.86 ,12.63 ,7.37 ,,,,,359.66 ,68.22 ,,,,,,,,,,,,1583.69 ,,,1099.05 ,,215.00 ,33.67 ,
2011-11-23,928.85 ,50.52 ,744.35 ,752.67 ,902.83 ,902.83 ,684.46 ,905.68 ,9.86 ,12.63 ,7.35 ,,,,,348.17 ,67.04 ,,,,,1.60 ,,,,,,,1574.76 ,,,1078.47 ,,215.00 ,32.67 ,
2011-11-24,932.10 ,50.90 ,747.23 ,745.03 ,898.35 ,898.35 ,677.84 ,901.42 ,9.83 ,12.63 ,7.35 ,,,,,,66.51 ,,,,,,,,,,,,1578.38 ,,,1071.58 ,,215.00 ,32.00 ,
2011-11-25,926.65 ,50.61 ,743.28 ,741.17 ,888.61 ,888.61 ,667.97 ,891.82 ,9.79 ,12.60 ,7.35 ,,,,,344.14 ,65.63 ,,,,,,,,,,,,1563.75 ,,,1056.59 ,,215.00 ,30.67 ,
2011-11-26,,,,,,,,,9.76 ,12.57 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,215.00 ,29.33 ,
2011-11-27,,,,,,,,,9.76 ,12.57 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,215.00 ,29.33 ,
2011-11-28,929.63 ,50.75 ,744.93 ,738.20 ,891.35 ,891.35 ,666.01 ,894.85 ,9.71 ,12.54 ,7.35 ,,,,,355.17 ,67.49 ,,,,,,,,,,,,1564.91 ,,,1095.19 ,,215.00 ,29.00 ,
2011-11-29,948.50 ,51.78 ,761.17 ,775.23 ,913.17 ,913.17 ,681.37 ,916.82 ,9.69 ,12.54 ,7.35 ,,,,,352.62 ,67.86 ,,,,,,,,,,,,1591.29 ,,,1123.33 ,,215.00 ,28.67 ,
2011-11-30,895.64 ,49.06 ,721.15 ,744.42 ,862.27 ,862.27 ,634.98 ,866.30 ,9.59 ,12.51 ,7.35 ,1322.49 ,25.22 ,25.22 ,,373.32 ,68.13 ,,,71.14 ,79.80 ,1.56 ,,,3448.10 ,,-2.65 ,97.35 ,1520.54 ,,34.01 ,1054.05 ,,215.00 ,28.67 ,283207.00 
2011-12-01,910.39 ,49.86 ,733.17 ,764.62 ,877.22 ,877.22 ,648.90 ,881.12 ,9.55 ,12.50 ,7.35 ,,,,,375.31 ,70.38 ,,,,,,,,,,,,1540.14 ,,,1061.60 ,,215.00 ,28.67 ,
2011-12-02,884.82 ,48.46 ,710.76 ,748.90 ,851.55 ,851.55 ,623.97 ,855.76 ,9.55 ,12.50 ,7.35 ,,,,,374.57 ,69.90 ,,,,,,,,,,,,1509.10 ,,,1044.91 ,,215.00 ,28.67 ,
2011-12-03,,,,,,,,,9.55 ,12.50 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,215.00 ,28.67 ,
2011-12-04,,,,,,,,,9.55 ,12.50 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,215.00 ,28.67 ,
2011-12-05,849.19 ,46.51 ,681.23 ,707.07 ,807.23 ,807.23 ,587.83 ,811.47 ,9.55 ,12.50 ,7.35 ,,,,,378.12 ,69.62 ,,,,,,,,,,,,1452.18 ,,,991.78 ,78.00 ,215.00 ,28.67 ,
2011-12-06,857.17 ,46.95 ,691.00 ,706.85 ,808.21 ,808.21 ,600.13 ,811.65 ,9.55 ,12.50 ,7.35 ,,,,,377.41 ,68.14 ,,,,,,,,,,,,1451.76 ,,,993.78 ,,215.00 ,28.67 ,
2011-12-07,862.92 ,47.28 ,695.80 ,712.80 ,813.91 ,813.91 ,598.22 ,817.80 ,9.52 ,12.50 ,7.35 ,,,,,381.85 ,68.83 ,,,,,1.56 ,,,,,,,1456.09 ,,,997.62 ,,215.00 ,28.33 ,
2011-12-08,878.99 ,48.16 ,710.42 ,734.55 ,832.94 ,832.94 ,600.72 ,837.72 ,9.51 ,12.47 ,7.35 ,,,,,371.13 ,68.29 ,,,,,,,,,,,,1457.65 ,,,1009.88 ,,215.00 ,28.33 ,
2011-12-09,866.54 ,47.48 ,700.90 ,716.94 ,816.28 ,816.28 ,590.65 ,820.83 ,9.47 ,12.47 ,7.35 ,,,,,375.67 ,66.88 ,,,,,,,,,,,,1433.39 ,,,980.53 ,,213.75 ,28.33 ,
2011-12-10,,,,,,,,,9.44 ,12.44 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,213.75 ,28.33 ,
2011-12-11,,,,,,,,,9.44 ,12.44 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,213.75 ,28.33 ,
2011-12-12,861.57 ,47.21 ,696.94 ,715.81 ,806.97 ,806.97 ,589.86 ,811.05 ,9.44 ,12.44 ,7.35 ,,,,,365.15 ,67.68 ,,,,,,,,,,,,1417.47 ,,,960.90 ,,212.50 ,28.33 ,
2011-12-13,824.54 ,45.18 ,670.15 ,690.31 ,769.86 ,769.86 ,559.35 ,773.98 ,9.44 ,12.44 ,7.35 ,,,,,356.53 ,67.79 ,,,,,,,,,,,,1373.93 ,,,911.85 ,,211.25 ,28.33 ,
2011-12-14,809.39 ,44.35 ,658.25 ,685.38 ,759.00 ,759.00 ,552.70 ,762.98 ,9.41 ,12.44 ,7.35 ,,,,,350.73 ,67.46 ,,,,,1.54 ,,,,,,,1345.20 ,,,900.89 ,,211.25 ,28.33 ,
2011-12-15,790.13 ,43.29 ,646.07 ,667.48 ,739.03 ,739.03 ,550.28 ,742.07 ,9.37 ,12.44 ,7.35 ,,,,,350.04 ,65.45 ,,,,,,,,,,,,1316.12 ,,,883.62 ,,211.25 ,28.33 ,
2011-12-16,816.17 ,44.75 ,666.36 ,658.21 ,765.64 ,765.64 ,569.72 ,768.82 ,9.31 ,12.41 ,7.35 ,,,,,352.86 ,65.66 ,,,,,,,,,,,,1357.43 ,,,917.22 ,,211.25 ,28.33 ,
2011-12-17,,,,,,,,,9.27 ,12.39 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,211.25 ,28.33 ,
2011-12-18,,,,,,,,,9.27 ,12.39 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,211.25 ,28.33 ,
2011-12-19,835.63 ,45.81 ,682.15 ,669.56 ,788.79 ,788.79 ,597.68 ,791.31 ,9.27 ,12.39 ,7.35 ,,,,,343.36 ,64.69 ,,,,,,,,,,,,1370.40 ,,,947.89 ,,211.25 ,28.33 ,
2011-12-20,824.29 ,45.19 ,672.72 ,660.08 ,776.04 ,776.04 ,595.06 ,778.04 ,9.27 ,12.36 ,7.35 ,,,,,358.73 ,65.12 ,,,,,,,,,,,,1355.24 ,,,920.88 ,78.00 ,211.25 ,28.33 ,
2011-12-21,811.92 ,44.52 ,662.56 ,649.83 ,757.04 ,757.04 ,572.97 ,759.51 ,9.27 ,12.36 ,7.35 ,,,,,354.45 ,68.48 ,,,,,1.54 ,,,,,,,1318.79 ,,,892.64 ,,210.00 ,28.33 ,
2011-12-22,806.75 ,44.23 ,657.44 ,637.37 ,762.86 ,762.86 ,573.42 ,765.62 ,9.25 ,12.34 ,7.35 ,,,,,366.81 ,67.91 ,,,,,,,,,,,,1303.52 ,,,898.19 ,,208.75 ,28.33 ,
2011-12-23,813.65 ,44.61 ,662.04 ,643.08 ,768.24 ,768.24 ,577.12 ,771.04 ,9.24 ,12.33 ,7.35 ,,,,,368.60 ,69.07 ,,,,,,,,,,,,1305.04 ,,,892.52 ,,208.75 ,28.33 ,
2011-12-24,,,,,,,,,9.24 ,12.33 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,208.75 ,28.33 ,
2011-12-25,,,,,,,,,9.24 ,12.33 ,7.35 ,,,,,,,,,,,,,,,,,,,,,,,208.75 ,28.33 ,
2011-12-26,801.90 ,43.97 ,651.68 ,628.81 ,755.35 ,755.35 ,550.32 ,759.30 ,9.24 ,12.33 ,7.35 ,,,,,,68.66 ,,,,,,,,,,,,1298.58 ,,,876.95 ,,208.75 ,28.33 ,
2011-12-27,779.56 ,42.74 ,633.19 ,615.69 ,731.10 ,731.10 ,529.07 ,735.17 ,9.24 ,12.33 ,7.35 ,,,,,368.01 ,68.90 ,,,,,,,,,,,,1262.19 ,,,849.29 ,,208.75 ,28.33 ,
