指标名称,平均价:进口铁矿石,期货结算价(活跃合约):焦炭,价格:球团矿:62%:干基含税现汇出厂价:铜陵,车板价:连云港:澳大利亚:PB块矿:62.5%,市场价:无烟煤(2号洗中块):全国,消耗量:锰矿:全国:当月值,进口金额:按重量计氟化钙含量≤97%的萤石(25292100):当月同比,产量:天然气:当月值,价格:废钢,产量:生铁:当月值,进口金额:烧结用矿粉:当月值,产量:煤气:当月值,国家铁路:货运周转量:钢铁及有色金属
2013-11-21,,1612.00 ,1150.00 ,1060.00 ,,,,,2470.00 ,,,,
2013-11-22,,1614.00 ,1150.00 ,1060.00 ,,,,,2470.00 ,,,,
2013-11-25,,1612.00 ,1150.00 ,1060.00 ,,,,,2470.00 ,,,,
2013-11-26,,1621.00 ,1150.00 ,1060.00 ,,,,,2470.00 ,,,,
2013-11-27,,1612.00 ,1150.00 ,1070.00 ,,,,,2470.00 ,,,,
2013-11-28,,1617.00 ,1150.00 ,1070.00 ,,,,,2470.00 ,,,,
2013-11-29,,1617.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-11-30,128.33 ,,,,,126.10 ,148.18 ,100.10 ,,5289.78 ,67.49 ,4019600.00 ,
2013-12-02,,1623.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-03,,1624.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-04,,1637.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-05,,1636.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-06,,1617.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-09,,1620.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-10,,1619.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-11,,1612.00 ,1150.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-12,,1616.00 ,1170.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-13,,1568.00 ,1170.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-16,,1558.00 ,1170.00 ,1075.00 ,,,,,2470.00 ,,,,
2013-12-17,,1564.00 ,1190.00 ,1070.00 ,,,,,2470.00 ,,,,
2013-12-18,,1554.00 ,1190.00 ,1070.00 ,,,,,2470.00 ,,,,
2013-12-19,,1560.00 ,1190.00 ,1070.00 ,,,,,2470.00 ,,,,
2013-12-20,,1547.00 ,1190.00 ,1070.00 ,,,,,2470.00 ,,,,
2013-12-23,,1522.00 ,1190.00 ,1070.00 ,,,,,2470.00 ,,,,
2013-12-24,,1521.00 ,1190.00 ,1065.00 ,,,,,2470.00 ,,,,
2013-12-25,,1518.00 ,1190.00 ,1065.00 ,,,,,2470.00 ,,,,
2013-12-26,,1511.00 ,1190.00 ,1065.00 ,,,,,2450.00 ,,,,
2013-12-27,,1510.00 ,1190.00 ,1065.00 ,,,,,2450.00 ,,,,
2013-12-30,,1505.00 ,1190.00 ,1065.00 ,,,,,2450.00 ,,,,
2013-12-31,127.68 ,1466.00 ,1190.00 ,1075.00 ,1142.50 ,129.88 ,58.52 ,109.13 ,2450.00 ,5472.31 ,64.84 ,4088700.00 ,238942.60 
2014-01-02,,1457.00 ,1190.00 ,1080.00 ,,,,,2450.00 ,,,,
2014-01-03,,1435.00 ,1230.00 ,1080.00 ,,,,,2430.00 ,,,,
2014-01-06,,1420.00 ,1230.00 ,1080.00 ,,,,,2380.00 ,,,,
2014-01-07,,1414.00 ,1230.00 ,1080.00 ,,,,,2380.00 ,,,,
2014-01-08,,1411.00 ,1230.00 ,1080.00 ,,,,,2380.00 ,,,,
2014-01-09,,1394.00 ,1230.00 ,1075.00 ,,,,,2380.00 ,,,,
2014-01-10,,1375.00 ,1230.00 ,1075.00 ,1142.50 ,,,,2380.00 ,,,,
2014-01-13,,1380.00 ,1230.00 ,1075.00 ,,,,,2350.00 ,,,,
2014-01-14,,1382.00 ,1230.00 ,1070.00 ,,,,,2350.00 ,,,,
2014-01-15,,1386.00 ,1230.00 ,1065.00 ,,,,,2350.00 ,,,,
2014-01-16,,1387.00 ,1230.00 ,1065.00 ,,,,,2350.00 ,,,,
2014-01-17,,1372.00 ,1230.00 ,1060.00 ,,,,,2350.00 ,,,,
2014-01-20,,1352.00 ,1200.00 ,1055.00 ,1142.50 ,,,,2350.00 ,,,,
2014-01-21,,1342.00 ,1200.00 ,1045.00 ,,,,,2330.00 ,,,,
2014-01-22,,1345.00 ,1200.00 ,1040.00 ,,,,,2330.00 ,,,,
2014-01-23,,1347.00 ,1200.00 ,1040.00 ,,,,,2330.00 ,,,,
2014-01-24,,1359.00 ,1200.00 ,1040.00 ,,,,,2330.00 ,,,,
2014-01-26,,,1200.00 ,1045.00 ,,,,,2330.00 ,,,,
2014-01-27,,1358.00 ,1200.00 ,1045.00 ,,,,,2330.00 ,,,,
2014-01-28,,1341.00 ,1200.00 ,1035.00 ,,,,,2330.00 ,,,,
2014-01-29,,1345.00 ,1200.00 ,1030.00 ,,,,,2330.00 ,,,,
2014-01-30,,1349.00 ,,1030.00 ,,,,,2330.00 ,,,,
2014-01-31,130.74 ,,,,1147.50 ,120.33 ,132.30 ,109.94 ,2330.00 ,,76.30 ,5698400.00 ,
2014-02-07,,1327.00 ,1200.00 ,1030.00 ,,,,,2330.00 ,,,,
2014-02-08,,,1200.00 ,1030.00 ,,,,,2330.00 ,,,,
2014-02-10,,1333.00 ,1200.00 ,1025.00 ,1147.50 ,,,,2330.00 ,,,,
2014-02-11,,1329.00 ,1200.00 ,1025.00 ,,,,,2330.00 ,,,,
2014-02-12,,1321.00 ,1200.00 ,1025.00 ,,,,,2330.00 ,,,,
2014-02-13,,1324.00 ,1200.00 ,1025.00 ,,,,,2330.00 ,,,,
2014-02-14,,1319.00 ,1200.00 ,1030.00 ,,,,,2330.00 ,,,,
2014-02-17,,1341.00 ,1200.00 ,1030.00 ,,,,,2330.00 ,,,,
2014-02-18,,1341.00 ,1200.00 ,1030.00 ,,,,,2330.00 ,,,,
2014-02-19,,1348.00 ,1200.00 ,1030.00 ,,,,,2330.00 ,,,,
2014-02-20,,1337.00 ,1200.00 ,1030.00 ,1131.70 ,,,,2330.00 ,,,,
2014-02-21,,1330.00 ,1200.00 ,1020.00 ,,,,,2330.00 ,,,,
2014-02-24,,1292.00 ,1200.00 ,1015.00 ,,,,,2330.00 ,,,,
2014-02-25,,1282.00 ,1200.00 ,1010.00 ,,,,,2330.00 ,,,,
2014-02-26,,1281.00 ,1200.00 ,995.00 ,,,,,2330.00 ,,,,
2014-02-27,,1283.00 ,1200.00 ,985.00 ,,,,,2330.00 ,,,,
2014-02-28,129.13 ,1276.00 ,1200.00 ,985.00 ,1114.20 ,102.86 ,-59.40 ,104.00 ,2330.00 ,,51.63 ,5222100.00 ,
2014-03-03,,1260.00 ,1200.00 ,985.00 ,,,,,2330.00 ,,,,
2014-03-04,,1242.00 ,1200.00 ,975.00 ,,,,,2330.00 ,,,,
2014-03-05,,1240.00 ,1200.00 ,970.00 ,,,,,2330.00 ,,,,
2014-03-06,,1231.00 ,1200.00 ,960.00 ,,,,,2330.00 ,,,,
2014-03-07,,1205.00 ,1200.00 ,955.00 ,,,,,2330.00 ,,,,
2014-03-10,,1162.00 ,1200.00 ,955.00 ,1082.50 ,,,,2300.00 ,,,,
2014-03-11,,1192.00 ,1150.00 ,925.00 ,,,,,2300.00 ,,,,
2014-03-12,,1207.00 ,1150.00 ,900.00 ,,,,,2280.00 ,,,,
2014-03-13,,1221.00 ,1150.00 ,895.00 ,,,,,2280.00 ,,,,
2014-03-14,,1202.00 ,1150.00 ,900.00 ,,,,,2280.00 ,,,,
2014-03-17,,1204.00 ,1150.00 ,905.00 ,,,,,2280.00 ,,,,
2014-03-18,,1210.00 ,1150.00 ,905.00 ,,,,,2280.00 ,,,,
2014-03-19,,1208.00 ,1150.00 ,905.00 ,,,,,2280.00 ,,,,
2014-03-20,,1210.00 ,1150.00 ,900.00 ,1070.80 ,,,,2280.00 ,,,,
2014-03-21,,1178.00 ,1150.00 ,900.00 ,,,,,2280.00 ,,,,
2014-03-24,,1170.00 ,1150.00 ,900.00 ,,,,,2280.00 ,,,,
2014-03-25,,1197.00 ,1150.00 ,905.00 ,,,,,2280.00 ,,,,
2014-03-26,,1211.00 ,1150.00 ,915.00 ,,,,,2280.00 ,,,,
2014-03-27,,1207.00 ,1150.00 ,915.00 ,,,,,2280.00 ,,,,
2014-03-28,,1214.00 ,1150.00 ,915.00 ,,,,,2280.00 ,,,,
2014-03-31,123.94 ,1229.00 ,1150.00 ,915.00 ,1062.00 ,101.72 ,-5.60 ,109.50 ,2280.00 ,6154.50 ,64.52 ,5801400.00 ,
2014-04-01,,1220.00 ,1150.00 ,925.00 ,,,,,2280.00 ,,,,
2014-04-02,,1223.00 ,1100.00 ,925.00 ,,,,,2280.00 ,,,,
2014-04-03,,1232.00 ,1100.00 ,915.00 ,,,,,2280.00 ,,,,
2014-04-04,,1249.00 ,1100.00 ,905.00 ,,,,,2280.00 ,,,,
2014-04-08,,1281.00 ,1100.00 ,915.00 ,,,,,2280.00 ,,,,
2014-04-09,,1273.00 ,1100.00 ,925.00 ,,,,,2280.00 ,,,,
2014-04-10,,1261.00 ,1100.00 ,930.00 ,1057.00 ,,,,2280.00 ,,,,
2014-04-11,,1252.00 ,1100.00 ,930.00 ,,,,,2280.00 ,,,,
2014-04-14,,1258.00 ,1100.00 ,930.00 ,,,,,2330.00 ,,,,
2014-04-15,,1257.00 ,1100.00 ,925.00 ,,,,,2330.00 ,,,,
2014-04-16,,1262.00 ,1100.00 ,920.00 ,,,,,2330.00 ,,,,
2014-04-17,,1259.00 ,1100.00 ,915.00 ,,,,,2330.00 ,,,,
2014-04-18,,1211.00 ,1100.00 ,910.00 ,,,,,2330.00 ,,,,
2014-04-20,,,,,1043.10 ,,,,,,,,
2014-04-21,,1198.00 ,1100.00 ,900.00 ,,,,,2330.00 ,,,,
2014-04-22,,1197.00 ,1100.00 ,895.00 ,,,,,2330.00 ,,,,
2014-04-23,,1190.00 ,1100.00 ,885.00 ,,,,,2330.00 ,,,,
2014-04-24,,1202.00 ,1100.00 ,880.00 ,,,,,2330.00 ,,,,
2014-04-25,,1206.00 ,1100.00 ,880.00 ,,,,,2330.00 ,,,,
2014-04-28,,1181.00 ,1100.00 ,880.00 ,,,,,2330.00 ,,,,
2014-04-29,,1191.00 ,1100.00 ,865.00 ,,,,,2330.00 ,,,,
2014-04-30,114.35 ,1175.00 ,1100.00 ,850.00 ,1034.20 ,98.25 ,-0.50 ,97.80 ,2330.00 ,6017.52 ,64.66 ,5838200.00 ,
2014-05-04,,,1100.00 ,845.00 ,,,,,2330.00 ,,,,
2014-05-05,,1172.00 ,1100.00 ,845.00 ,,,,,2330.00 ,,,,
2014-05-06,,1180.00 ,1100.00 ,845.00 ,,,,,2330.00 ,,,,
2014-05-07,,1183.00 ,1100.00 ,840.00 ,,,,,2330.00 ,,,,
2014-05-08,,1176.00 ,1100.00 ,835.00 ,,,,,2330.00 ,,,,
2014-05-09,,1182.00 ,1100.00 ,830.00 ,,,,,2330.00 ,,,,
2014-05-10,,,,,1034.20 ,,,,,,,,
2014-05-12,,1200.00 ,1100.00 ,830.00 ,,,,,2310.00 ,,,,
2014-05-13,,1205.00 ,1100.00 ,820.00 ,,,,,2310.00 ,,,,
2014-05-14,,1203.00 ,1100.00 ,815.00 ,,,,,2310.00 ,,,,
2014-05-15,,1195.00 ,1100.00 ,815.00 ,,,,,2310.00 ,,,,
2014-05-16,,1163.00 ,1100.00 ,815.00 ,,,,,2310.00 ,,,,
2014-05-19,,1151.00 ,1100.00 ,810.00 ,,,,,2290.00 ,,,,
2014-05-20,,1151.00 ,1100.00 ,800.00 ,1021.10 ,,,,2290.00 ,,,,
2014-05-21,,1142.00 ,1100.00 ,795.00 ,,,,,2290.00 ,,,,
2014-05-22,,1153.00 ,1100.00 ,785.00 ,,,,,2290.00 ,,,,
2014-05-23,,1149.00 ,1100.00 ,785.00 ,,,,,2260.00 ,,,,
2014-05-26,,1179.00 ,1050.00 ,785.00 ,,,,,2260.00 ,,,,
2014-05-27,,1186.00 ,1050.00 ,775.00 ,,,,,2260.00 ,,,,
2014-05-28,,1166.00 ,1050.00 ,770.00 ,,,,,2260.00 ,,,,
2014-05-29,,1167.00 ,980.00 ,765.00 ,,,,,2260.00 ,,,,
2014-05-30,,1155.00 ,980.00 ,755.00 ,,,,,2260.00 ,,,,
2014-05-31,110.19 ,,,,1015.80 ,96.11 ,-7.60 ,98.90 ,,6151.81 ,58.97 ,5942200.00 ,
2014-06-03,,1154.00 ,980.00 ,750.00 ,,,,,2260.00 ,,,,
2014-06-04,,1154.00 ,980.00 ,740.00 ,,,,,2260.00 ,,,,
2014-06-05,,1162.00 ,980.00 ,735.00 ,,,,,2260.00 ,,,,
2014-06-06,,1175.00 ,980.00 ,735.00 ,,,,,2260.00 ,,,,
2014-06-09,,1173.00 ,980.00 ,735.00 ,,,,,2260.00 ,,,,
2014-06-10,,1164.00 ,980.00 ,735.00 ,1015.00 ,,,,2260.00 ,,,,
2014-06-11,,1160.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-06-12,,1141.00 ,,730.00 ,,,,,2260.00 ,,,,
2014-06-13,,1140.00 ,,720.00 ,,,,,2260.00 ,,,,
2014-06-16,,1141.00 ,,715.00 ,,,,,2260.00 ,,,,
2014-06-17,,1139.00 ,,710.00 ,,,,,2260.00 ,,,,
2014-06-18,,1144.00 ,,705.00 ,,,,,2260.00 ,,,,
2014-06-19,,1141.00 ,,705.00 ,,,,,2260.00 ,,,,
2014-06-20,,1138.00 ,,705.00 ,1001.90 ,,,,2260.00 ,,,,
2014-06-23,,1148.00 ,,705.00 ,,,,,2260.00 ,,,,
2014-06-24,,1139.00 ,,715.00 ,,,,,2260.00 ,,,,
2014-06-25,,1144.00 ,,715.00 ,,,,,2260.00 ,,,,
2014-06-26,,1151.00 ,,715.00 ,,,,,2260.00 ,,,,
2014-06-27,,1150.00 ,,720.00 ,,,,,2260.00 ,,,,
2014-06-30,102.49 ,1133.00 ,,720.00 ,987.80 ,108.86 ,76.60 ,93.30 ,2260.00 ,6000.80 ,52.03 ,5770400.00 ,
2014-07-01,,1129.00 ,,720.00 ,,,,,2260.00 ,,,,
2014-07-02,,1128.00 ,,710.00 ,,,,,2260.00 ,,,,
2014-07-03,,1128.00 ,,710.00 ,,,,,2260.00 ,,,,
2014-07-04,,1120.00 ,,730.00 ,,,,,2260.00 ,,,,
2014-07-07,,1108.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-08,,1112.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-09,,1112.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-10,,1108.00 ,,735.00 ,980.80 ,,,,2260.00 ,,,,
2014-07-11,,1095.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-14,,1088.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-15,,1095.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-16,,1089.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-17,,1087.00 ,,745.00 ,,,,,2260.00 ,,,,
2014-07-18,,1085.00 ,,745.00 ,,,,,2260.00 ,,,,
2014-07-20,,,,,978.10 ,,,,,,,,
2014-07-21,,1085.00 ,,740.00 ,,,,,2260.00 ,,,,
2014-07-22,,1154.00 ,,735.00 ,,,,,2260.00 ,,,,
2014-07-23,,1136.00 ,,730.00 ,,,,,2240.00 ,,,,
2014-07-24,,1129.00 ,,730.00 ,,,,,2240.00 ,,,,
2014-07-25,,1126.00 ,,730.00 ,,,,,2240.00 ,,,,
2014-07-28,,1124.00 ,,730.00 ,,,,,2240.00 ,,,,
2014-07-29,,1138.00 ,,735.00 ,,,,,2240.00 ,,,,
2014-07-30,,1134.00 ,,740.00 ,,,,,2240.00 ,,,,
2014-07-31,92.28 ,1127.00 ,,740.00 ,951.20 ,123.84 ,20.40 ,98.30 ,2240.00 ,5974.76 ,53.30 ,5981200.00 ,
2014-08-01,,1117.00 ,,740.00 ,,,,,2240.00 ,,,,
2014-08-04,,1120.00 ,,740.00 ,,,,,2220.00 ,,,,
2014-08-05,,1136.00 ,,740.00 ,,,,,2220.00 ,,,,
2014-08-06,,1134.00 ,,740.00 ,,,,,2200.00 ,,,,
2014-08-07,,1139.00 ,,745.00 ,,,,,2200.00 ,,,,
2014-08-08,,1137.00 ,,745.00 ,,,,,2200.00 ,,,,
2014-08-10,,,,,942.50 ,,,,,,,,
2014-08-11,,1136.00 ,,745.00 ,,,,,2200.00 ,,,,
2014-08-12,,1122.00 ,,740.00 ,,,,,2170.00 ,,,,
2014-08-13,,1120.00 ,,735.00 ,,,,,2170.00 ,,,,
2014-08-14,,1099.00 ,,730.00 ,,,,,2170.00 ,,,,
2014-08-15,,1093.00 ,,725.00 ,,,,,2170.00 ,,,,
2014-08-18,,1103.00 ,,725.00 ,,,,,2170.00 ,,,,
2014-08-19,,1098.00 ,,720.00 ,,,,,2170.00 ,,,,
2014-08-20,,1100.00 ,,720.00 ,938.10 ,,,,2170.00 ,,,,
2014-08-21,,1097.00 ,,720.00 ,,,,,2170.00 ,,,,
2014-08-22,,1105.00 ,,710.00 ,,,,,2150.00 ,,,,
2014-08-25,,1105.00 ,,710.00 ,,,,,2150.00 ,,,,
2014-08-26,,1116.00 ,,705.00 ,,,,,2120.00 ,,,,
2014-08-27,,1121.00 ,,700.00 ,,,,,2120.00 ,,,,
2014-08-28,,1107.00 ,,700.00 ,,,,,2120.00 ,,,,
2014-08-29,,1104.00 ,,695.00 ,,,,,2090.00 ,,,,
2014-08-31,90.85 ,,,,937.50 ,130.70 ,0.10 ,98.90 ,,6032.67 ,48.40 ,5907900.00 ,
2014-09-01,,1102.00 ,,695.00 ,,,,,2060.00 ,,,,
2014-09-02,,1107.00 ,,695.00 ,,,,,2030.00 ,,,,
2014-09-03,,1107.00 ,,695.00 ,,,,,2030.00 ,,,,
2014-09-04,,1099.00 ,,685.00 ,,,,,2030.00 ,,,,
2014-09-05,,1091.00 ,,680.00 ,,,,,2030.00 ,,,,
2014-09-09,,1072.00 ,,675.00 ,,,,,2030.00 ,,,,
2014-09-10,,1067.00 ,,675.00 ,937.50 ,,,,2000.00 ,,,,
2014-09-11,,1069.00 ,,675.00 ,,,,,2000.00 ,,,,
2014-09-12,,1071.00 ,,675.00 ,,,,,1970.00 ,,,,
2014-09-15,,1085.00 ,,680.00 ,,,,,1920.00 ,,,,
2014-09-16,,1088.00 ,,700.00 ,,,,,1920.00 ,,,,
2014-09-17,,1089.00 ,,700.00 ,,,,,1920.00 ,,,,
2014-09-18,,1089.00 ,,695.00 ,,,,,1920.00 ,,,,
2014-09-19,,1078.00 ,,695.00 ,,,,,1920.00 ,,,,
2014-09-20,,,,,937.50 ,,,,,,,,
2014-09-22,,1059.00 ,,690.00 ,,,,,1920.00 ,,,,
2014-09-23,,1060.00 ,,680.00 ,,,,,1920.00 ,,,,
2014-09-24,,1067.00 ,,675.00 ,,,,,1920.00 ,,,,
2014-09-25,,1058.00 ,,675.00 ,,,,,1920.00 ,,,,
2014-09-26,,1057.00 ,,675.00 ,,,,,1920.00 ,,,,
2014-09-28,,,,675.00 ,,,,,1920.00 ,,,,
2014-09-29,,1053.00 ,,675.00 ,,,,,1920.00 ,,,,
2014-09-30,88.53 ,1053.00 ,,675.00 ,937.50 ,128.25 ,-6.40 ,95.40 ,1920.00 ,5889.07 ,53.62 ,5679700.00 ,
2014-10-08,,1060.00 ,,685.00 ,,,,,1920.00 ,,,,
2014-10-09,,1076.00 ,,685.00 ,,,,,1920.00 ,,,,
2014-10-10,,1079.00 ,,680.00 ,937.50 ,,,,1920.00 ,,,,
2014-10-11,,,,680.00 ,,,,,1920.00 ,,,,
2014-10-13,,1096.00 ,,685.00 ,,,,,1920.00 ,,,,
2014-10-14,,1090.00 ,,695.00 ,,,,,1920.00 ,,,,
2014-10-15,,1085.00 ,,695.00 ,,,,,1920.00 ,,,,
2014-10-16,,1073.00 ,,695.00 ,,,,,1920.00 ,,,,
2014-10-17,,1072.00 ,,695.00 ,,,,,1920.00 ,,,,
2014-10-20,,1082.00 ,,690.00 ,937.50 ,,,,1920.00 ,,,,
2014-10-21,,1083.00 ,,690.00 ,,,,,1920.00 ,,,,
2014-10-22,,1085.00 ,,690.00 ,,,,,1920.00 ,,,,
2014-10-23,,1085.00 ,,685.00 ,,,,,1920.00 ,,,,
2014-10-24,,1098.00 ,,685.00 ,,,,,1920.00 ,,,,
2014-10-27,,1101.00 ,,685.00 ,,,,,2020.00 ,,,,
2014-10-28,,1088.00 ,,685.00 ,,,,,2020.00 ,,,,
2014-10-29,,1089.00 ,,685.00 ,,,,,2020.00 ,,,,
2014-10-30,,1093.00 ,,685.00 ,,,,,2020.00 ,,,,
2014-10-31,82.73 ,1087.00 ,,685.00 ,940.80 ,117.56 ,-14.10 ,103.10 ,2020.00 ,5701.00 ,46.79 ,5675300.00 ,
2014-11-03,,1090.00 ,,685.00 ,,,,,2020.00 ,,,,
2014-11-04,,1070.00 ,,685.00 ,,,,,2020.00 ,,,,
2014-11-05,,1067.00 ,,685.00 ,,,,,2020.00 ,,,,
2014-11-06,,1063.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-07,,1065.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-10,,1072.00 ,,695.00 ,941.40 ,,,,2020.00 ,,,,
2014-11-11,,1069.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-12,,1069.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-13,,1066.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-14,,1065.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-17,,1065.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-18,,1057.00 ,,695.00 ,,,,,2020.00 ,,,,
2014-11-19,,1051.00 ,,695.00 ,,,,,1970.00 ,,,,
2014-11-20,,1055.00 ,,695.00 ,944.20 ,,,,1970.00 ,,,,
2014-11-21,,1052.00 ,,695.00 ,,,,,1970.00 ,,,,
2014-11-24,,1063.00 ,,695.00 ,,,,,1920.00 ,,,,
2014-11-25,,1027.00 ,,690.00 ,,,,,1920.00 ,,,,
2014-11-26,,1032.00 ,,690.00 ,,,,,1920.00 ,,,,
2014-11-27,,1044.00 ,,690.00 ,,,,,1870.00 ,,,,
2014-11-28,,1042.00 ,,700.00 ,,,,,1820.00 ,,,,
2014-11-30,79.67 ,,,,944.20 ,103.45 ,-54.40 ,110.70 ,,5323.00 ,37.22 ,5331600.00 ,
2014-12-01,,1028.00 ,,700.00 ,,,,,1820.00 ,,,,
2014-12-02,,1037.00 ,,700.00 ,,,,,1820.00 ,,,,
2014-12-03,,1032.00 ,,700.00 ,,,,,1820.00 ,,,,
2014-12-04,,1039.00 ,,695.00 ,,,,,1820.00 ,,,,
2014-12-05,,1038.00 ,,695.00 ,,,,,1820.00 ,,,,
2014-12-08,,1035.00 ,,695.00 ,,,,,1820.00 ,,,,
2014-12-09,,1024.00 ,,695.00 ,,,,,1820.00 ,,,,
2014-12-10,,1031.00 ,,685.00 ,950.40 ,,,,1820.00 ,,,,
2014-12-11,,1031.00 ,,685.00 ,,,,,1820.00 ,,,,
2014-12-12,,1042.00 ,770.00 ,685.00 ,,,,,1820.00 ,,,,
2014-12-15,,1041.00 ,770.00 ,685.00 ,,,,,1820.00 ,,,,
2014-12-16,,1034.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-17,,1029.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-18,,1029.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-19,,1034.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-20,,,,,952.50 ,,,,,,,,
2014-12-22,,1030.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-23,,1008.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-24,,1004.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-25,,1009.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-26,,1007.00 ,770.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-29,,1008.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2014-12-30,,1034.00 ,760.00 ,690.00 ,,,,,1800.00 ,,,,
2014-12-31,75.61 ,1039.00 ,760.00 ,690.00 ,952.50 ,96.85 ,22.40 ,121.50 ,1800.00 ,5685.50 ,45.22 ,5698600.00 ,213901.29 
2015-01-04,,,760.00 ,690.00 ,,,,,1800.00 ,,,,
2015-01-05,,1030.00 ,760.00 ,695.00 ,,,,,1800.00 ,,,,
2015-01-06,,1050.00 ,760.00 ,695.00 ,,,,,1800.00 ,,,,
2015-01-07,,1050.00 ,760.00 ,700.00 ,,,,,1800.00 ,,,,
2015-01-08,,1057.00 ,760.00 ,700.00 ,,,,,1800.00 ,,,,
2015-01-09,,1056.00 ,760.00 ,700.00 ,,,,,1800.00 ,,,,
2015-01-10,,,,,956.30 ,,,,,,,,
2015-01-12,,1046.00 ,760.00 ,695.00 ,,,,,1800.00 ,,,,
2015-01-13,,1036.00 ,760.00 ,695.00 ,,,,,1800.00 ,,,,
2015-01-14,,1035.00 ,760.00 ,690.00 ,,,,,1800.00 ,,,,
2015-01-15,,1042.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2015-01-16,,1046.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2015-01-19,,1047.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2015-01-20,,1036.00 ,760.00 ,685.00 ,965.80 ,,,,1800.00 ,,,,
2015-01-21,,1038.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2015-01-22,,1036.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2015-01-23,,1032.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2015-01-26,,1020.00 ,760.00 ,685.00 ,,,,,1800.00 ,,,,
2015-01-27,,1025.00 ,760.00 ,675.00 ,,,,,1800.00 ,,,,
2015-01-28,,1024.00 ,760.00 ,665.00 ,,,,,1800.00 ,,,,
2015-01-29,,1027.00 ,760.00 ,665.00 ,,,,,1800.00 ,,,,
2015-01-30,,1024.00 ,750.00 ,665.00 ,,,,,1800.00 ,,,,
2015-01-31,,,,,965.80 ,160.63 ,-60.70 ,119.94 ,,,39.61 ,5629400.00 ,
2015-02-02,,1026.00 ,750.00 ,665.00 ,,,,,1800.00 ,,,,
2015-02-03,,1029.00 ,750.00 ,665.00 ,,,,,1800.00 ,,,,
2015-02-04,,1031.00 ,750.00 ,665.00 ,,,,,1800.00 ,,,,
2015-02-05,,1031.00 ,750.00 ,665.00 ,,,,,1800.00 ,,,,
2015-02-06,,1036.00 ,740.00 ,655.00 ,,,,,1800.00 ,,,,
2015-02-09,,1035.00 ,740.00 ,655.00 ,,,,,1800.00 ,,,,
2015-02-10,,1035.00 ,740.00 ,655.00 ,965.80 ,,,,1800.00 ,,,,
2015-02-11,,1033.00 ,740.00 ,655.00 ,,,,,1800.00 ,,,,
2015-02-12,,1033.00 ,740.00 ,655.00 ,,,,,1800.00 ,,,,
2015-02-13,,1038.00 ,740.00 ,650.00 ,,,,,1800.00 ,,,,
2015-02-15,,,740.00 ,650.00 ,,,,,,,,,
2015-02-16,,1039.00 ,740.00 ,650.00 ,,,,,,,,,
2015-02-17,,1032.00 ,740.00 ,650.00 ,,,,,,,,,
2015-02-25,,1020.00 ,740.00 ,650.00 ,,,,,1800.00 ,,,,
