,Myspic综合钢价指数,MySpic指数:长材,MySpic指数:扁平,钢材价格综合指数,MySpic指数:螺纹,MySpic指数:线材,MySpic指数:型材,MySpic指数:中厚,MySpic指数:热卷,MySpic指数:窄带,MySpic指数:冷板,MySpic指数:镀锌,MySpic指数:无缝管,MySpic指数:焊管,产量:焦炭:当月值,申万行业指数:焦炭加工,期货结算价(活跃合约):焦炭,期货结算价(活跃合约):焦煤,市场价(不含税):废钢:6-8mm:唐山,市场价(不含税):废钢:6-8mm:马鞍山,固定资产投资完成额:黑色金属矿采选业:累计值,固定资产投资完成额:制造业:黑色金属冶炼及压延加工业:累计值,螺纹钢:主要钢厂产能:全国,产能:粗钢,产能利用率:粗钢,淘汰落后产能:炼铁:任务完成量:全国,产量:铁矿石原矿量:当月值,进口金额:铁矿砂及其精矿:当月值,平均价:进口铁矿石,期货结算价(活跃合约):螺纹钢,期货结算价(活跃合约):线材,期货结算价(活跃合约):铁矿石,期货结算价(活跃合约):热轧卷板,期货结算价(活跃合约):锰硅,期货结算价(活跃合约):硅铁,铁矿石价格指数:62%Fe:CFR中国北方,MyIpic指数:进口矿:综合,MyIpic指数:国产矿:综合,价格:废钢,价格:钢坯,必和必拓:产量:铁矿石:当季值,淡水河谷:产量:铁矿石:当季值,力拓:产量:铁矿石:当季值,FMG:产量:铁矿石:当季值,到厂价(含税):二级冶金焦:上海,净出口数量:粗钢:当月值,出口平均单价:钢材:当月值,GDP:现价:房地产业:当季值,固定资产投资完成额:房地产业:累计值,固定资产投资完成额:基础设施建设投资:累计值,公共投资:重点基础设施建设投资,上海:规模以上工业总产值:电气机械及器材制造业:当月值,上海:规模以上工业总产值:铁路、船舶、航空航天和其他运输设备制造业:当月值,上海:规模以上工业总产值:汽车制造业:当月值,钢材:产量:累计值,钢材:销量:累计值,库存:螺纹钢,库存:线材,库存:热卷(板),库存:中板,库存:冷轧,房地产开发计划总投资:累计值,库存:汽车,螺纹钢:独联体:最高价(FOB),螺纹钢:美国:最高价(CIF),螺纹钢:日本:最高价(FOB),螺纹钢:西欧:平均价(FOB),唐山钢厂:高炉开工数,波罗的海干散货指数(BDI),唐山钢厂:产能利用率,唐山钢厂:在产产能
2016-05-12,98.46 ,106.90 ,90.38 ,,103.31 ,109.70 ,110.27 ,99.72 ,98.85 ,75.67 ,81.13 ,80.42 ,80.14 ,100.31 ,,2028.12 ,918.50 ,689.50 ,1300.00 ,1240.00 ,,,,,,,,,,2128.00 ,2453.00 ,383.00 ,2287.00 ,4326.00 ,4034.00 ,55.45 ,58.10 ,76.30 ,1490.00 ,1950.00 ,,,,,1060.00 ,,,,,,,,,,,,,,,,,,,,,,,,579.00 ,,
2016-05-13,96.36 ,104.51 ,88.56 ,,100.49 ,107.11 ,109.30 ,98.25 ,96.17 ,73.89 ,79.94 ,79.87 ,80.05 ,98.60 ,,2028.72 ,881.00 ,671.50 ,1200.00 ,1220.00 ,,,,,,,,,,2037.00 ,2573.00 ,366.00 ,2198.00 ,4450.00 ,4008.00 ,53.45 ,58.10 ,74.50 ,1490.00 ,1880.00 ,,,,,1060.00 ,,,,,,,,,,,,434.37 ,93.64 ,188.48 ,87.36 ,119.04 ,,,,,,,136.00 ,600.00 ,88.01 ,240.03 
2016-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,95.07 ,102.35 ,88.10 ,,98.01 ,104.42 ,108.94 ,97.05 ,96.34 ,73.15 ,79.41 ,79.29 ,79.46 ,96.76 ,,2055.19 ,879.00 ,682.50 ,1220.00 ,1220.00 ,,,,,,,,,,2053.00 ,2573.00 ,367.50 ,2235.00 ,4524.00 ,4082.00 ,54.40 ,56.70 ,74.40 ,1490.00 ,1920.00 ,,,,,1060.00 ,,,,,,,,,,,,,,,,,,,480.00 ,,,,,613.00 ,,
2016-05-17,94.53 ,101.51 ,87.86 ,,97.01 ,103.34 ,108.94 ,96.40 ,96.41 ,73.30 ,78.73 ,78.70 ,79.09 ,96.40 ,,2058.67 ,897.50 ,706.00 ,1220.00 ,1250.00 ,,,,,,,,,,2076.00 ,2573.00 ,374.50 ,2267.00 ,4532.00 ,4082.00 ,57.45 ,55.80 ,74.40 ,1490.00 ,1990.00 ,,,,,1060.00 ,,,,,,,,,,,,,,,,,,,,,,,,643.00 ,,
2016-05-18,94.92 ,101.82 ,88.32 ,,97.32 ,103.56 ,109.45 ,96.57 ,97.05 ,74.50 ,78.68 ,78.52 ,78.99 ,97.43 ,,2017.58 ,916.00 ,712.50 ,1320.00 ,1270.00 ,,,,,,,,,,2092.00 ,2573.00 ,380.50 ,2273.00 ,4524.00 ,4084.00 ,57.00 ,56.80 ,74.30 ,1510.00 ,2060.00 ,,,,,1060.00 ,,,,,,,,,,,,,,,,,,,,445.00 ,,500.00 ,,642.00 ,,
2016-05-19,94.71 ,101.73 ,87.99 ,,97.36 ,103.33 ,109.28 ,96.21 ,96.57 ,74.57 ,78.37 ,78.07 ,78.66 ,97.49 ,,2017.56 ,899.00 ,707.50 ,1320.00 ,1270.00 ,,,456.17 ,,,,,,,2047.00 ,2573.00 ,370.00 ,2231.00 ,4524.00 ,4070.00 ,55.00 ,56.70 ,74.30 ,1550.00 ,2000.00 ,,,,,1060.00 ,,,,,,,,,,,,,,,,,,,,,,,,634.00 ,,
2016-05-20,93.91 ,100.82 ,87.30 ,,96.35 ,102.31 ,108.82 ,95.49 ,95.87 ,73.53 ,77.63 ,78.04 ,78.24 ,96.89 ,,2039.10 ,912.50 ,722.00 ,1320.00 ,1270.00 ,,,,,,,,,,2054.00 ,2573.00 ,372.00 ,2242.00 ,4524.00 ,3970.00 ,54.25 ,56.10 ,74.10 ,1530.00 ,2000.00 ,,,,,1060.00 ,,,,,,,,,,,,435.55 ,104.40 ,191.63 ,87.86 ,120.18 ,,,,,,,141.00 ,625.00 ,90.60 ,244.33 
2016-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,91.67 ,97.82 ,85.78 ,,92.86 ,99.02 ,107.61 ,93.81 ,94.29 ,71.40 ,76.55 ,77.45 ,77.71 ,94.11 ,,2059.33 ,878.50 ,693.00 ,1290.00 ,1250.00 ,,,,,,,,,,1983.00 ,2573.00 ,359.00 ,2162.00 ,4484.00 ,3940.00 ,52.10 ,55.80 ,74.10 ,1530.00 ,1870.00 ,,,,,1060.00 ,,,,,,,,,,,,,,,,,,,430.00 ,,,,,624.00 ,,
2016-05-24,90.23 ,96.10 ,84.62 ,,90.97 ,97.36 ,106.18 ,92.52 ,92.87 ,70.36 ,75.35 ,77.10 ,77.11 ,92.62 ,,2060.73 ,840.00 ,671.00 ,1200.00 ,1220.00 ,,,,,,,,,,1941.00 ,2573.00 ,349.50 ,2129.00 ,4530.00 ,3956.00 ,51.65 ,53.30 ,73.60 ,1500.00 ,1880.00 ,,,,,1060.00 ,,,,,,,,,,,,,,,,,,,,,,,,618.00 ,,
2016-05-25,89.83 ,95.58 ,84.33 ,,90.38 ,96.87 ,105.74 ,92.14 ,92.76 ,70.20 ,74.64 ,76.73 ,76.40 ,92.04 ,,2067.22 ,828.00 ,659.50 ,1200.00 ,1180.00 ,,,456.17 ,,,,,,,1941.00 ,2573.00 ,347.50 ,2136.00 ,4534.00 ,3980.00 ,50.50 ,52.30 ,72.70 ,1500.00 ,1900.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,445.00 ,,495.00 ,,605.00 ,,
2016-05-26,89.20 ,94.86 ,83.78 ,,89.67 ,96.00 ,105.31 ,91.28 ,92.36 ,69.54 ,73.89 ,76.59 ,76.17 ,91.65 ,,2063.61 ,833.00 ,672.50 ,1200.00 ,1180.00 ,,,,,,,,,,1940.00 ,2573.00 ,343.00 ,2132.00 ,4552.00 ,3978.00 ,50.00 ,52.30 ,72.70 ,1410.00 ,1900.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,601.00 ,,
2016-05-27,89.23 ,95.07 ,83.65 ,,89.83 ,96.34 ,105.40 ,90.98 ,92.52 ,69.67 ,73.13 ,76.18 ,76.06 ,91.37 ,,2062.19 ,838.00 ,678.00 ,1200.00 ,1180.00 ,,,,,,,,,,1987.00 ,2573.00 ,344.50 ,2201.00 ,4548.00 ,3978.00 ,51.80 ,51.60 ,72.70 ,1400.00 ,1900.00 ,,,,,1160.00 ,,,,,,,,,,,,426.41 ,107.07 ,189.66 ,88.88 ,120.09 ,,,,,,,142.00 ,606.00 ,91.34 ,243.99 
2016-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,88.87 ,94.57 ,83.41 ,,89.24 ,95.82 ,105.14 ,90.80 ,92.43 ,69.67 ,72.28 ,75.68 ,75.89 ,90.74 ,,2053.55 ,841.50 ,680.50 ,1170.00 ,1180.00 ,,,,,,,,,,1994.00 ,2573.00 ,343.00 ,2224.00 ,4558.00 ,3970.00 ,50.20 ,51.60 ,63.70 ,1410.00 ,1820.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,410.00 ,,,,,,,
2016-05-31,88.54 ,94.05 ,83.27 ,75.65 ,88.63 ,95.29 ,104.89 ,90.43 ,92.49 ,69.60 ,71.77 ,75.60 ,75.45 ,90.39 ,3781.00 ,2097.36 ,858.00 ,692.50 ,1170.00 ,1180.00 ,315.34 ,1432.30 ,,,,,10754.10 ,501012.40 ,57.75 ,1999.00 ,2573.00 ,347.50 ,2229.00 ,4568.00 ,3974.00 ,49.90 ,50.60 ,63.60 ,1430.00 ,1820.00 ,,,,,1160.00 ,885.64 ,505.89 ,,45177.17 ,45501.33 ,,186.33 ,64.92 ,406.33 ,,,,,,,,516068.36 ,116.40 ,,,,,,612.00 ,,
2016-06-01,88.16 ,93.61 ,82.94 ,,88.11 ,94.86 ,104.59 ,89.97 ,92.18 ,69.57 ,71.46 ,74.92 ,74.88 ,90.09 ,,2082.57 ,844.50 ,680.00 ,1170.00 ,1180.00 ,,,456.17 ,,,,,,,1961.00 ,2573.00 ,344.50 ,2168.00 ,4568.00 ,3962.00 ,49.50 ,50.20 ,68.40 ,1430.00 ,1780.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,415.00 ,,485.00 ,,612.00 ,,
2016-06-02,87.73 ,93.09 ,82.60 ,,87.52 ,94.48 ,104.00 ,89.61 ,92.11 ,69.33 ,70.83 ,73.96 ,74.88 ,89.68 ,,2099.40 ,850.50 ,686.50 ,1170.00 ,1180.00 ,,,,,,,,,,1959.00 ,2573.00 ,346.00 ,2171.00 ,4752.00 ,4064.00 ,49.30 ,49.90 ,68.40 ,1430.00 ,1780.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,606.00 ,,
2016-06-03,87.43 ,92.80 ,82.30 ,,87.19 ,94.30 ,103.59 ,89.23 ,91.97 ,69.19 ,70.29 ,73.34 ,74.58 ,89.23 ,,2085.56 ,860.00 ,697.50 ,1170.00 ,1180.00 ,,,,,,,,,,1980.00 ,2573.00 ,347.50 ,2176.00 ,4752.00 ,4220.00 ,50.70 ,49.90 ,68.40 ,1420.00 ,1790.00 ,,,,,1160.00 ,,,,,,,,,,,,415.21 ,112.56 ,187.09 ,87.16 ,121.11 ,,,,,,,142.00 ,610.00 ,91.34 ,243.99 
2016-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,87.70 ,93.55 ,82.11 ,,88.35 ,95.11 ,103.21 ,89.26 ,91.65 ,69.28 ,69.77 ,73.10 ,73.98 ,89.07 ,,2086.47 ,866.50 ,693.00 ,1250.00 ,1180.00 ,,,,,,,,,,2031.00 ,2573.00 ,357.00 ,2222.00 ,4678.00 ,4168.00 ,51.70 ,50.40 ,67.90 ,1420.00 ,1820.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,410.00 ,,,,,607.00 ,,
2016-06-07,88.29 ,94.41 ,82.43 ,,89.47 ,95.98 ,103.43 ,89.53 ,92.34 ,69.93 ,69.41 ,72.63 ,73.38 ,89.51 ,,2086.88 ,891.00 ,701.00 ,1270.00 ,1200.00 ,,,,,,,,,,2074.00 ,2573.00 ,368.50 ,2277.00 ,4602.00 ,4172.00 ,53.15 ,51.30 ,67.50 ,1420.00 ,1850.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,,,,,606.00 ,,
2016-06-08,88.50 ,94.74 ,82.53 ,,89.82 ,96.15 ,104.00 ,89.68 ,92.39 ,70.42 ,69.30 ,72.41 ,72.96 ,89.84 ,,2109.07 ,888.00 ,690.50 ,1270.00 ,1220.00 ,,,456.17 ,,,,,,,2080.00 ,2573.00 ,367.50 ,2290.00 ,4574.00 ,4166.00 ,52.50 ,52.30 ,67.40 ,1420.00 ,1850.00 ,,,,,1160.00 ,,,,,,,,,,,,,,,,,,,,415.00 ,,475.00 ,,610.00 ,,
2016-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.00 ,,
2016-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.00 ,610.00 ,89.98 ,219.56 
2016-06-12,88.74 ,95.10 ,82.66 ,,90.28 ,96.46 ,104.24 ,89.93 ,92.44 ,70.85 ,69.24 ,72.35 ,72.75 ,91.05 ,,,,,1270.00 ,1220.00 ,,,,,,,,,,,,,,,,,47.30 ,67.40 ,1420.00 ,1850.00 ,,,,,1160.00 ,,,,,,,,,,,,396.00 ,109.53 ,181.88 ,87.06 ,122.38 ,,,,,,,,,,
2016-06-13,89.01 ,95.50 ,82.80 ,,90.75 ,96.88 ,104.40 ,90.05 ,92.68 ,71.06 ,69.18 ,72.30 ,72.39 ,91.23 ,,2069.91 ,878.50 ,673.00 ,1270.00 ,1250.00 ,,,,,,,,,,2154.00 ,2573.00 ,371.00 ,2345.00 ,4584.00 ,4156.00 ,52.70 ,45.80 ,67.40 ,1420.00 ,1850.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,410.00 ,,,,,609.00 ,,
2016-06-14,89.31 ,95.95 ,82.95 ,,91.21 ,97.51 ,104.52 ,90.26 ,92.72 ,71.38 ,69.48 ,72.26 ,71.90 ,91.54 ,,2072.98 ,852.00 ,651.50 ,1270.00 ,1250.00 ,,,,,,,,,,2125.00 ,2573.00 ,365.50 ,2306.00 ,4572.00 ,4112.00 ,50.95 ,45.80 ,67.40 ,1450.00 ,1850.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,,,,,,608.00 ,,
2016-06-15,88.95 ,95.50 ,82.69 ,,90.57 ,97.11 ,104.43 ,89.94 ,92.31 ,71.09 ,69.63 ,72.18 ,71.79 ,91.61 ,,2116.36 ,834.00 ,653.00 ,1250.00 ,1270.00 ,,,456.17 ,,,,,,,2075.00 ,2573.00 ,358.50 ,2257.00 ,4570.00 ,4128.00 ,50.95 ,45.50 ,67.10 ,1500.00 ,1850.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,,385.00 ,,465.00 ,,604.00 ,,
2016-06-16,88.63 ,95.12 ,82.43 ,,90.11 ,96.76 ,104.19 ,89.59 ,91.92 ,70.75 ,69.64 ,72.34 ,71.70 ,91.53 ,,2129.51 ,841.50 ,662.00 ,1250.00 ,1270.00 ,,,,,,,,,,2086.00 ,2573.00 ,365.50 ,2273.00 ,4594.00 ,4122.00 ,51.00 ,45.10 ,67.10 ,1500.00 ,1850.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,,,,,,598.00 ,,
2016-06-17,88.31 ,94.80 ,82.10 ,,89.75 ,96.37 ,104.09 ,89.29 ,91.46 ,70.38 ,69.55 ,72.17 ,71.57 ,91.42 ,,2142.30 ,843.50 ,663.50 ,1250.00 ,1270.00 ,,,,,,,,,,2054.00 ,2573.00 ,366.50 ,2232.00 ,4592.00 ,4124.00 ,51.55 ,45.60 ,67.10 ,1500.00 ,1850.00 ,,,,,1130.00 ,,,,,,,,,,,,392.86 ,110.27 ,185.38 ,86.82 ,122.09 ,,,,,,,84.00 ,587.00 ,58.97 ,96.25 
2016-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,87.79 ,94.16 ,81.69 ,,89.12 ,95.61 ,103.63 ,88.98 ,90.97 ,69.61 ,69.37 ,72.09 ,71.41 ,91.15 ,,2132.60 ,849.50 ,672.00 ,1250.00 ,1260.00 ,,,,,,,,,,2074.00 ,2573.00 ,372.00 ,2253.00 ,4598.00 ,4152.00 ,51.00 ,45.60 ,67.10 ,1470.00 ,1790.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,375.00 ,,,,,582.00 ,,
2016-06-21,87.51 ,93.85 ,81.45 ,,88.77 ,95.32 ,103.38 ,88.75 ,90.66 ,69.36 ,69.27 ,71.94 ,71.05 ,90.84 ,,2122.44 ,847.50 ,678.00 ,1210.00 ,1260.00 ,,,,,,,,,,2085.00 ,2573.00 ,373.50 ,2264.00 ,4620.00 ,4118.00 ,51.00 ,45.40 ,65.20 ,1470.00 ,1810.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,,,,,,580.00 ,,
2016-06-22,87.52 ,93.86 ,81.45 ,,88.83 ,95.34 ,103.27 ,88.63 ,90.75 ,69.37 ,69.16 ,71.96 ,71.02 ,90.65 ,,2157.60 ,859.00 ,690.50 ,1210.00 ,1260.00 ,,,456.17 ,,,,,,,2115.00 ,2573.00 ,381.00 ,2296.00 ,4600.00 ,4126.00 ,52.90 ,45.50 ,67.00 ,1470.00 ,1820.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,,,,455.00 ,,585.00 ,,
2016-06-23,87.65 ,94.17 ,81.41 ,,89.22 ,95.71 ,103.27 ,88.59 ,90.64 ,69.53 ,69.13 ,71.82 ,70.83 ,90.56 ,,2142.12 ,871.50 ,702.50 ,1210.00 ,1260.00 ,,,,,,,,,,2145.00 ,2573.00 ,387.50 ,2312.00 ,4602.00 ,4110.00 ,52.50 ,45.80 ,67.00 ,1470.00 ,1830.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,,,,,,596.00 ,,
2016-06-24,87.59 ,94.21 ,81.25 ,,89.29 ,95.73 ,103.30 ,88.59 ,90.20 ,69.74 ,68.95 ,71.73 ,70.59 ,90.60 ,,2129.25 ,881.00 ,709.50 ,1210.00 ,1260.00 ,,,,,,,,,,2140.00 ,2573.00 ,388.00 ,2310.00 ,4592.00 ,4036.00 ,52.00 ,46.00 ,67.00 ,1480.00 ,1840.00 ,,,,,1130.00 ,,,,,,,,,,,,376.26 ,110.07 ,188.30 ,87.50 ,122.03 ,,,,,,,136.00 ,609.00 ,87.27 ,247.62 
2016-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.00 ,,,,,,,,,,,,,,,,,,,,,,,,,385.00 ,,,,,,
2016-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,88.12 ,94.93 ,81.60 ,,89.98 ,96.52 ,103.93 ,88.98 ,90.46 ,70.67 ,69.05 ,71.63 ,70.54 ,91.05 ,,2146.12 ,914.50 ,724.00 ,1240.00 ,1280.00 ,,,,,,,,,,2210.00 ,2444.00 ,401.50 ,2382.00 ,4646.00 ,4074.00 ,53.65 ,46.00 ,67.00 ,1480.00 ,1940.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,370.00 ,,,,,616.00 ,,
2016-06-28,89.10 ,96.11 ,82.40 ,,91.39 ,97.55 ,104.84 ,89.99 ,91.35 ,71.93 ,69.28 ,71.74 ,70.54 ,92.11 ,,2154.63 ,931.00 ,725.50 ,1290.00 ,1300.00 ,,,,,,,,,,2265.00 ,2321.00 ,415.50 ,2441.00 ,4688.00 ,4160.00 ,53.65 ,47.70 ,67.30 ,1500.00 ,1960.00 ,,,,,1130.00 ,,,,,,,,,,,,,,,,,,,,,,,,627.00 ,,
2016-06-29,89.24 ,96.30 ,82.49 ,,91.60 ,97.81 ,104.83 ,90.06 ,91.37 ,72.16 ,69.30 ,71.97 ,70.53 ,92.31 ,,2160.76 ,932.00 ,715.50 ,1280.00 ,1300.00 ,,,456.17 ,,,,,,,2250.00 ,2321.00 ,418.00 ,2429.00 ,4670.00 ,4152.00 ,54.15 ,47.70 ,67.30 ,1530.00 ,1960.00 ,,,,,1100.00 ,,,,,,,,,,,,,,,,,,,,385.00 ,,450.00 ,,640.00 ,,
2016-06-30,89.23 ,96.37 ,82.40 ,68.31 ,91.70 ,97.95 ,104.73 ,89.93 ,91.24 ,72.23 ,69.19 ,71.86 ,70.69 ,92.32 ,3854.00 ,2151.78 ,944.50 ,718.00 ,1280.00 ,1300.00 ,451.03 ,1945.55 ,,,,,12106.40 ,472868.70 ,57.93 ,2295.00 ,2265.00 ,424.00 ,2467.00 ,4640.00 ,4146.00 ,55.00 ,49.60 ,67.40 ,1530.00 ,1990.00 ,55626.00 ,86823.00 ,68886.00 ,47800.00 ,1100.00 ,1040.37 ,511.29 ,11788.60 ,61520.55 ,63773.36 ,,199.37 ,69.59 ,408.43 ,55992.10 ,54370.87 ,,,,,,528786.44 ,113.80 ,,,,,,660.00 ,,
2016-07-01,89.93 ,97.44 ,82.75 ,,93.01 ,98.99 ,105.23 ,90.46 ,91.50 ,73.11 ,69.14 ,71.81 ,70.68 ,92.91 ,,2151.47 ,948.00 ,717.00 ,1280.00 ,1300.00 ,,,,,,,,,,2344.00 ,2265.00 ,421.00 ,2500.00 ,4642.00 ,4162.00 ,54.65 ,50.70 ,67.50 ,1530.00 ,2060.00 ,,,,,1100.00 ,,,,,,,,,,,,368.11 ,109.22 ,185.38 ,88.70 ,121.47 ,,,,,,,135.00 ,677.00 ,86.65 ,245.80 
2016-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,91.53 ,99.35 ,84.04 ,,95.40 ,101.00 ,105.83 ,92.54 ,93.04 ,73.88 ,69.74 ,72.44 ,71.70 ,94.21 ,,2207.40 ,969.00 ,729.50 ,1280.00 ,1320.00 ,,,,,,,,,,2412.00 ,2265.00 ,431.50 ,2562.00 ,4772.00 ,4292.00 ,56.25 ,50.90 ,67.50 ,1530.00 ,2060.00 ,,,,,1100.00 ,,,,,,,,,,,,,,,,,,,365.00 ,,,,,688.00 ,,
2016-07-05,91.62 ,99.57 ,84.02 ,,95.65 ,101.17 ,106.06 ,92.62 ,92.90 ,73.86 ,69.88 ,72.49 ,71.86 ,94.42 ,,2267.92 ,947.50 ,716.00 ,1280.00 ,1360.00 ,,,,,,,,,,2385.00 ,2265.00 ,436.00 ,2519.00 ,4772.00 ,4154.00 ,56.25 ,51.80 ,67.50 ,1550.00 ,2060.00 ,,,,,1050.00 ,,,,,,,,,,,,,,,,,,,,,,,,692.00 ,,
2016-07-06,91.36 ,99.29 ,83.78 ,,95.27 ,100.81 ,106.17 ,92.27 ,92.52 ,73.80 ,69.87 ,72.33 ,71.91 ,94.97 ,,2253.75 ,938.00 ,715.00 ,1300.00 ,1360.00 ,,,456.17 ,,,,,,,2371.00 ,2265.00 ,429.00 ,2504.00 ,4692.00 ,4050.00 ,,51.80 ,67.50 ,1580.00 ,2050.00 ,,,,,1050.00 ,,,,,,,,,,,,,,,,,,,,375.00 ,,450.00 ,,694.00 ,,
2016-07-07,91.53 ,99.38 ,84.03 ,,95.37 ,100.83 ,106.34 ,92.32 ,92.83 ,74.46 ,69.98 ,72.30 ,72.08 ,95.13 ,,2283.82 ,949.50 ,726.50 ,1300.00 ,1360.00 ,,,,,,,,,,2401.00 ,2189.00 ,428.50 ,2572.00 ,4752.00 ,4082.00 ,55.30 ,51.50 ,67.50 ,1580.00 ,2090.00 ,,,,,1050.00 ,,,,,,,,,,,,,,,,,,,,,,,,699.00 ,,
2016-07-08,91.96 ,99.91 ,84.36 ,,96.00 ,101.20 ,106.94 ,92.62 ,93.13 ,75.04 ,70.25 ,72.45 ,72.09 ,96.64 ,,2268.81 ,942.00 ,720.00 ,1350.00 ,1360.00 ,,,,,,,,,,2402.00 ,2189.00 ,423.50 ,2557.00 ,4752.00 ,4084.00 ,55.05 ,51.50 ,68.00 ,1570.00 ,2090.00 ,,,,,1050.00 ,,,,,,,,,,,,354.01 ,104.33 ,181.08 ,87.39 ,121.35 ,,,,,,,136.00 ,703.00 ,87.15 ,247.34 
2016-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,92.11 ,100.19 ,84.38 ,,96.51 ,101.34 ,106.97 ,92.63 ,93.16 ,75.04 ,70.25 ,72.46 ,72.62 ,96.63 ,,2285.24 ,952.50 ,730.50 ,1270.00 ,1360.00 ,,,,,,,,,,2422.00 ,2189.00 ,427.50 ,2580.00 ,4752.00 ,4156.00 ,56.40 ,51.50 ,68.10 ,1570.00 ,2010.00 ,,,,,1050.00 ,,,,,,,,,,,,,,,,,,,355.00 ,,,,,704.00 ,,
2016-07-12,93.24 ,101.57 ,85.27 ,,98.07 ,102.62 ,108.08 ,93.60 ,94.11 ,76.53 ,70.74 ,72.64 ,72.70 ,97.47 ,,2331.89 ,994.00 ,756.50 ,1310.00 ,1360.00 ,,,,,,,,,,2491.00 ,2189.00 ,440.00 ,2648.00 ,4752.00 ,4356.00 ,58.70 ,51.50 ,68.10 ,1560.00 ,2060.00 ,,,,,1050.00 ,,,,,,,,,,,,,,,,,,,,,,,,711.00 ,,
