指标名称,中国通州家纺价格指数:窄幅斜纹布,中国通州家纺价格指数:67〞40s×40s 128×68(印花),中国通州家纺价格指数:105〞40s×40s 133×100(印花),中国通州家纺工业景气指数,义乌中国小商品指数:服装服饰类:网上价格指数,义乌中国小商品指数:服装服饰类:订单价格指数,申万行业指数:家纺,申万行业指数:服装,美国:现价:折年数:个人消费支出:非耐用品:服装和鞋:季调,零售额:服装鞋帽、针、纺织品类:当月值,零售额:服装类:当月值,柯桥纺织:外贸信心指数:日用家纺面料,柯桥纺织:价格指数:家纺类:床上用品,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:服装面料类:粘毛,柯桥纺织:价格指数:服装面料类:时尚,柯桥纺织:价格指数:服装面料类:麻粘,柯桥纺织:价格指数:服装面料类:涤粘,柯桥纺织:价格指数:服装面料类:涤棉,柯桥纺织:价格指数:服装面料类:涤毛,柯桥纺织:价格指数:服装面料类:涤纶,柯桥纺织:价格指数:服装面料类:涤锦,柯桥纺织:价格指数:服装面料类:涤氨,柯桥纺织:价格指数:服装面料类:纯棉,柯桥纺织:价格指数:服装面料类:纯麻,柯桥纺织:价格指数:服装面料类,海宁皮革:价格指数:服装类:皮革,广东:规模以上工业增加值:制造业:纺织服装、服饰业:当月值,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:纺织服装、服饰业:当月同比,纺织服装、服饰业:主营业务收入:累计值,纺织服装、服饰业:营业费用:累计值,纺织服装、服饰业:利润总额:累计值,出口数量:裘皮服装:累计值,出口数量:皮革服装:累计值,出口金额:鞋类:当月值,出口金额:服装及衣着附件:当月值,RPI:服装、鞋帽:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,CPI:衣着:服装:当月同比
2014-05-27,111.16 ,126.69 ,166.60 ,,,,1148.81 ,1505.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,111.55 ,126.71 ,165.60 ,,,,1147.68 ,1513.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,109.05 ,126.78 ,166.00 ,,,,1148.35 ,1498.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,107.34 ,126.93 ,167.00 ,,,,1141.68 ,1490.57 ,,,,,,,,,,,,,,,,,,,,116.78 ,,,,,,,,,,,,,,
2014-05-31,,,,112.98 ,100.00 ,98.70 ,,,,921.70 ,643.50 ,1100.00 ,,,,,,,,,,,,,,,,,841476.00 ,5.00 ,8.60 ,75682318.30 ,2609615.50 ,4067387.40 ,589.88 ,326.98 ,450842.11 ,1451376.44 ,102.43 ,5.00 ,2.05 ,2.67 
2014-06-02,,,,,,,,,,,,,103.32 ,99.86 ,99.86 ,129.26 ,121.52 ,101.47 ,105.51 ,110.60 ,116.29 ,117.28 ,108.64 ,99.72 ,148.15 ,117.64 ,118.66 ,,,,,,,,,,,,,,,
2014-06-03,108.90 ,126.87 ,168.00 ,,,,1131.23 ,1487.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,111.60 ,126.76 ,168.00 ,,,,1116.93 ,1477.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,110.97 ,126.74 ,169.00 ,,,,1125.08 ,1495.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,110.83 ,126.57 ,169.00 ,,,,1119.53 ,1493.90 ,,,,,,,,,,,,,,,,,,,,108.76 ,,,,,,,,,,,,,,
2014-06-09,112.24 ,126.59 ,169.00 ,,,,1113.90 ,1491.57 ,,,,,102.39 ,99.41 ,99.41 ,129.96 ,121.54 ,101.47 ,105.54 ,110.56 ,115.84 ,117.51 ,108.65 ,99.30 ,148.62 ,117.91 ,118.77 ,,,,,,,,,,,,,,,
2014-06-10,109.75 ,126.70 ,169.00 ,,,,1147.10 ,1506.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,108.78 ,126.80 ,170.00 ,,,,1144.93 ,1505.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,108.91 ,126.69 ,170.00 ,,,,1147.77 ,1498.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,110.53 ,126.70 ,170.00 ,,,,1184.22 ,1515.58 ,,,,,,,,,,,,,,,,,,,,108.71 ,,,,,,,,,,,,,,
2014-06-16,109.29 ,126.88 ,170.00 ,,,,1227.26 ,1528.34 ,,,,,103.52 ,99.63 ,99.63 ,129.56 ,121.27 ,101.47 ,105.67 ,109.88 ,116.00 ,117.44 ,108.78 ,98.91 ,147.98 ,117.91 ,118.55 ,,,,,,,,,,,,,,,
2014-06-17,112.07 ,127.11 ,170.00 ,,,,1180.84 ,1508.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,110.03 ,127.28 ,170.00 ,,,,1160.92 ,1492.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,109.89 ,127.44 ,170.00 ,,,,1123.35 ,1453.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,110.12 ,127.62 ,170.00 ,,,,1132.58 ,1470.65 ,,,,,,,,,,,,,,,,,,,,107.51 ,,,,,,,,,,,,,,
2014-06-23,111.32 ,127.54 ,170.00 ,,,,1141.21 ,1478.90 ,,,,,103.61 ,99.78 ,99.78 ,130.25 ,121.31 ,101.47 ,105.70 ,110.36 ,117.14 ,117.36 ,109.07 ,98.16 ,148.09 ,117.69 ,118.60 ,,,,,,,,,,,,,,,
2014-06-24,109.10 ,127.36 ,169.60 ,,,,1144.16 ,1487.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,110.36 ,127.40 ,169.20 ,,,,1127.77 ,1475.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,109.64 ,127.44 ,168.80 ,,,,1142.31 ,1497.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,108.43 ,127.52 ,168.80 ,,,,1146.67 ,1511.27 ,,,,,,,,,,,,,,,,,,,,114.90 ,,,,,,,,,,,,,,
2014-06-30,108.59 ,127.32 ,168.80 ,113.74 ,100.00 ,97.67 ,1145.73 ,1536.93 ,375.00 ,977.90 ,676.30 ,1150.00 ,101.98 ,99.37 ,99.37 ,129.68 ,120.63 ,101.47 ,105.60 ,109.62 ,116.64 ,116.15 ,109.08 ,98.29 ,147.50 ,117.64 ,117.92 ,,996764.00 ,5.90 ,8.40 ,93908385.10 ,3185745.80 ,4954917.80 ,968.85 ,420.79 ,498510.09 ,1638715.39 ,102.57 ,4.90 ,2.27 ,2.72 
2014-07-01,109.57 ,127.37 ,169.20 ,,,,1169.50 ,1540.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,110.78 ,127.43 ,169.60 ,,,,1162.64 ,1549.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,112.14 ,127.14 ,170.40 ,,,,1161.73 ,1556.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,114.27 ,126.89 ,170.80 ,,,,1154.13 ,1549.88 ,,,,,,,,,,,,,,,,,,,,106.56 ,,,,,,,,,,,,,,
2014-07-07,112.55 ,126.91 ,171.20 ,,,,1152.52 ,1547.69 ,,,,,103.78 ,99.70 ,99.70 ,129.00 ,121.23 ,101.47 ,105.53 ,109.64 ,116.81 ,115.79 ,108.89 ,98.10 ,146.27 ,117.64 ,117.62 ,,,,,,,,,,,,,,,
2014-07-08,112.30 ,126.84 ,169.60 ,,,,1154.45 ,1557.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,110.86 ,126.61 ,168.00 ,,,,1143.23 ,1544.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,109.61 ,126.76 ,166.00 ,,,,1147.94 ,1553.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,107.53 ,126.85 ,164.00 ,,,,1155.09 ,1566.04 ,,,,,,,,,,,,,,,,,,,,105.70 ,,,,,,,,,,,,,,
2014-07-14,107.79 ,126.90 ,162.00 ,,,,1166.88 ,1576.09 ,,,,,104.54 ,99.97 ,99.97 ,129.86 ,121.69 ,101.47 ,105.59 ,109.50 ,116.59 ,116.45 ,108.78 ,98.06 ,146.70 ,117.64 ,117.97 ,,,,,,,,,,,,,,,
2014-07-15,108.50 ,126.75 ,162.00 ,,,,1169.92 ,1578.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,108.76 ,126.71 ,162.00 ,,,,1157.36 ,1564.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,108.97 ,126.59 ,162.20 ,,,,1169.20 ,1555.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,109.24 ,126.43 ,162.20 ,,,,1152.95 ,1565.05 ,,,,,,,,,,,,,,,,,,,,106.86 ,,,,,,,,,,,,,,
2014-07-21,109.30 ,126.30 ,163.40 ,,,,1143.23 ,1566.69 ,,,,,103.68 ,99.80 ,99.80 ,130.18 ,121.47 ,101.47 ,105.49 ,110.89 ,116.21 ,116.20 ,108.90 ,98.46 ,146.44 ,117.64 ,117.93 ,,,,,,,,,,,,,,,
2014-07-22,108.81 ,126.34 ,164.60 ,,,,1151.19 ,1577.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,106.52 ,126.36 ,165.80 ,,,,1139.42 ,1564.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-24,106.70 ,126.42 ,166.80 ,,,,1135.03 ,1565.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,107.93 ,126.49 ,168.00 ,,,,1151.69 ,1576.97 ,,,,,,,,,,,,,,,,,,,,114.18 ,,,,,,,,,,,,,,
2014-07-28,108.20 ,126.48 ,168.40 ,,,,1164.06 ,1610.16 ,,,,,105.80 ,100.06 ,100.06 ,130.08 ,121.58 ,101.47 ,105.58 ,110.04 ,115.59 ,115.45 ,108.41 ,98.29 ,146.47 ,117.64 ,117.59 ,,,,,,,,,,,,,,,
2014-07-29,108.64 ,126.65 ,168.40 ,,,,1181.42 ,1623.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,111.25 ,126.81 ,168.40 ,,,,1181.51 ,1632.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,109.98 ,126.96 ,168.40 ,114.82 ,100.00 ,100.61 ,1193.72 ,1642.29 ,,856.10 ,598.30 ,1100.00 ,,,,,,,,,,,,,,,,,919576.00 ,6.60 ,7.30 ,111219702.20 ,3738450.30 ,5868679.10 ,1671.37 ,545.95 ,603356.89 ,2024029.85 ,102.62 ,4.90 ,2.08 ,2.82 
2014-08-01,109.51 ,127.12 ,168.40 ,,,,1175.36 ,1622.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,109.92 ,127.37 ,168.40 ,,,,1213.89 ,1652.37 ,,,,,104.75 ,99.96 ,99.96 ,128.74 ,120.64 ,101.47 ,105.53 ,110.83 ,117.55 ,115.83 ,108.38 ,98.26 ,147.16 ,117.64 ,117.86 ,,,,,,,,,,,,,,,
2014-08-05,110.03 ,127.32 ,168.80 ,,,,1216.14 ,1667.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,109.99 ,127.39 ,169.20 ,,,,1216.45 ,1672.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,112.33 ,127.34 ,169.60 ,,,,1200.32 ,1652.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,113.55 ,127.33 ,170.00 ,,,,1208.75 ,1667.28 ,,,,,,,,,,,,,,,,,,,,108.18 ,,,,,,,,,,,,,,
2014-08-11,113.76 ,127.20 ,170.00 ,,,,1243.61 ,1686.78 ,,,,,105.12 ,100.10 ,100.10 ,129.27 ,122.26 ,101.47 ,105.59 ,110.39 ,116.98 ,115.68 ,109.21 ,98.13 ,146.96 ,117.64 ,117.89 ,,,,,,,,,,,,,,,
2014-08-12,113.92 ,127.18 ,170.00 ,,,,1240.85 ,1689.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,113.43 ,127.06 ,170.00 ,,,,1231.68 ,1690.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,111.24 ,127.12 ,170.00 ,,,,1249.43 ,1689.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,109.98 ,127.12 ,170.00 ,,,,1259.14 ,1712.21 ,,,,,,,,,,,,,,,,,,,,108.57 ,,,,,,,,,,,,,,
2014-08-18,109.14 ,127.21 ,170.00 ,,,,1272.51 ,1736.40 ,,,,,104.55 ,99.96 ,99.96 ,129.29 ,120.89 ,101.47 ,105.59 ,111.59 ,117.13 ,116.35 ,108.91 ,98.28 ,147.49 ,117.64 ,118.20 ,,,,,,,,,,,,,,,
2014-08-19,108.46 ,127.21 ,170.00 ,,,,1271.34 ,1745.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,107.46 ,127.07 ,169.60 ,,,,1285.43 ,1753.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,107.16 ,126.85 ,169.20 ,,,,1268.27 ,1745.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,107.81 ,126.51 ,169.20 ,,,,1274.48 ,1755.08 ,,,,,,,,,,,,,,,,,,,,108.30 ,,,,,,,,,,,,,,
2014-08-25,107.26 ,126.33 ,169.20 ,,,,1267.08 ,1743.01 ,,,,,105.30 ,99.97 ,99.97 ,129.98 ,120.65 ,101.47 ,105.74 ,110.02 ,117.10 ,116.57 ,108.27 ,98.21 ,148.79 ,117.64 ,118.32 ,,,,,,,,,,,,,,,
2014-08-26,107.62 ,126.31 ,169.20 ,,,,1245.22 ,1714.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,108.50 ,126.44 ,169.60 ,,,,1247.42 ,1723.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,110.27 ,126.53 ,170.00 ,,,,1237.60 ,1713.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,110.13 ,126.73 ,170.00 ,,,,1243.08 ,1732.62 ,,,,,,,,,,,,,,,,,,,,113.90 ,,,,,,,,,,,,,,
2014-08-31,,,,111.80 ,100.00 ,99.06 ,,,,884.00 ,623.60 ,1150.00 ,,,,,,,,,,,,,,,,,912633.00 ,5.90 ,7.10 ,128710670.50 ,4294034.50 ,6821667.70 ,2368.51 ,659.09 ,589654.43 ,2056961.67 ,102.62 ,5.00 ,2.18 ,2.75 
2014-09-01,111.17 ,126.79 ,170.00 ,,,,1265.59 ,1759.99 ,,,,,104.59 ,99.97 ,99.97 ,129.94 ,121.77 ,101.47 ,105.67 ,110.82 ,117.43 ,115.94 ,108.91 ,98.07 ,148.30 ,117.64 ,118.17 ,,,,,,,,,,,,,,,
2014-09-02,111.97 ,126.77 ,170.00 ,,,,1280.17 ,1788.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,111.97 ,126.77 ,170.00 ,,,,1281.30 ,1807.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,112.58 ,126.79 ,170.00 ,,,,1294.22 ,1825.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,112.32 ,126.35 ,170.00 ,,,,1307.98 ,1838.55 ,,,,,,,,,,,,,,,,,,,,108.29 ,,,,,,,,,,,,,,
2014-09-08,,,,,,,,,,,,,104.77 ,99.99 ,99.99 ,130.75 ,121.63 ,101.47 ,105.70 ,110.31 ,116.83 ,116.77 ,108.62 ,98.32 ,147.89 ,117.64 ,118.27 ,,,,,,,,,,,,,,,
2014-09-09,113.59 ,128.42 ,170.00 ,,,,1310.04 ,1854.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,112.69 ,128.11 ,170.00 ,,,,1330.12 ,1867.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,112.45 ,127.75 ,188.80 ,,,,1313.42 ,1861.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,110.33 ,127.37 ,207.60 ,,,,1341.11 ,1892.62 ,,,,,,,,,,,,,,,,,,,,108.23 ,,,,,,,,,,,,,,
2014-09-15,110.92 ,127.70 ,207.60 ,,,,1368.87 ,1904.39 ,,,,,105.07 ,99.76 ,99.76 ,129.87 ,121.25 ,101.47 ,105.62 ,110.90 ,116.77 ,116.76 ,109.07 ,98.85 ,146.49 ,117.64 ,118.15 ,,,,,,,,,,,,,,,
2014-09-16,109.11 ,125.95 ,207.60 ,,,,1316.76 ,1850.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-17,109.54 ,126.24 ,208.40 ,,,,1321.25 ,1864.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,108.93 ,126.20 ,190.40 ,,,,1334.84 ,1883.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,109.13 ,126.55 ,171.60 ,,,,1356.12 ,1910.11 ,,,,,,,,,,,,,,,,,,,,108.73 ,,,,,,,,,,,,,,
2014-09-22,109.82 ,126.90 ,171.60 ,,,,1326.16 ,1898.30 ,,,,,104.36 ,99.97 ,99.97 ,130.06 ,119.73 ,101.47 ,105.66 ,110.64 ,116.86 ,116.24 ,109.15 ,98.87 ,147.06 ,117.64 ,117.97 ,,,,,,,,,,,,,,,
2014-09-23,109.44 ,126.71 ,171.60 ,,,,1345.19 ,1923.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,110.55 ,126.51 ,172.00 ,,,,1357.11 ,1946.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,109.32 ,126.38 ,171.80 ,,,,1351.28 ,1940.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,110.80 ,126.58 ,171.80 ,,,,1360.49 ,1940.20 ,,,,,,,,,,,,,,,,,,,,114.66 ,,,,,,,,,,,,,,
2014-09-28,111.38 ,127.26 ,189.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,109.14 ,127.58 ,198.80 ,,,,1382.47 ,1971.10 ,,,,,104.45 ,100.06 ,100.06 ,130.10 ,121.52 ,101.47 ,105.55 ,111.22 ,116.89 ,116.93 ,109.25 ,98.99 ,147.18 ,117.64 ,118.33 ,,,,,,,,,,,,,,,
2014-09-30,109.14 ,128.03 ,214.80 ,112.32 ,100.00 ,100.00 ,1386.60 ,1983.48 ,377.80 ,1036.60 ,733.90 ,1150.00 ,,,,,,,,,,,,,,,,,1001515.00 ,6.30 ,6.70 ,147737428.00 ,4892984.50 ,7935273.10 ,3095.37 ,750.63 ,512881.65 ,1879954.99 ,102.46 ,5.20 ,2.08 ,2.47 
2014-10-08,110.68 ,128.63 ,214.20 ,,,,1409.20 ,2011.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,110.76 ,129.04 ,213.00 ,,,,1401.93 ,2009.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,110.89 ,128.47 ,194.80 ,,,,1369.48 ,1998.75 ,,,,,,,,,,,,,,,,,,,,118.95 ,,,,,,,,,,,,,,
2014-10-11,111.65 ,127.89 ,184.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,110.63 ,127.28 ,168.40 ,,,,1369.87 ,2000.41 ,,,,,104.04 ,100.03 ,100.03 ,130.49 ,121.05 ,101.47 ,105.62 ,110.36 ,117.01 ,117.02 ,108.41 ,98.51 ,147.67 ,117.64 ,118.34 ,,,,,,,,,,,,,,,
2014-10-14,110.57 ,126.52 ,168.40 ,,,,1376.00 ,2005.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,110.54 ,125.83 ,168.80 ,,,,1372.03 ,2014.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,111.53 ,125.34 ,169.40 ,,,,1379.46 ,2004.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,110.93 ,124.91 ,170.00 ,,,,1358.38 ,1966.75 ,,,,,,,,,,,,,,,,,,,,115.54 ,,,,,,,,,,,,,,
2014-10-20,112.38 ,124.93 ,170.00 ,,,,1374.96 ,2007.04 ,,,,,104.87 ,100.09 ,100.09 ,130.78 ,120.99 ,101.47 ,105.62 ,110.47 ,117.11 ,117.06 ,109.04 ,98.05 ,147.81 ,117.64 ,118.43 ,,,,,,,,,,,,,,,
2014-10-21,112.37 ,124.97 ,170.00 ,,,,1385.13 ,1993.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-22,111.89 ,125.01 ,169.60 ,,,,1386.99 ,1988.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,111.59 ,124.86 ,169.00 ,,,,1340.29 ,1953.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,112.59 ,124.70 ,168.40 ,,,,1336.41 ,1964.58 ,,,,,,,,,,,,,,,,,,,,114.99 ,,,,,,,,,,,,,,
2014-10-27,112.25 ,124.79 ,168.40 ,,,,1327.54 ,1976.36 ,,,,,104.69 ,100.13 ,100.13 ,130.63 ,121.38 ,101.47 ,105.70 ,111.21 ,116.31 ,117.16 ,109.22 ,98.56 ,148.01 ,117.64 ,118.52 ,,,,,,,,,,,,,,,
2014-10-28,112.98 ,125.08 ,168.40 ,,,,1368.82 ,2033.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,111.10 ,125.21 ,168.40 ,,,,1385.54 ,2069.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,111.55 ,125.47 ,168.40 ,,,,1396.04 ,2063.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,110.73 ,125.73 ,168.40 ,113.41 ,100.00 ,100.00 ,1417.31 ,2068.18 ,,1135.80 ,811.20 ,1150.00 ,,,,,,,,,,,,,,,,116.20 ,978104.00 ,4.50 ,4.60 ,166907836.60 ,5513695.20 ,9195865.00 ,3755.35 ,834.52 ,431912.06 ,1679131.90 ,102.36 ,5.30 ,2.14 ,2.43 
2014-11-03,110.68 ,125.87 ,168.40 ,,,,1452.09 ,2088.58 ,,,,,104.87 ,100.11 ,100.11 ,129.73 ,120.91 ,101.47 ,105.67 ,109.99 ,117.02 ,117.19 ,109.18 ,98.27 ,147.19 ,117.64 ,118.31 ,,,,,,,,,,,,,,,
2014-11-04,108.59 ,125.85 ,168.40 ,,,,1444.18 ,2060.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,109.84 ,126.27 ,168.40 ,,,,1443.09 ,2066.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,108.53 ,126.29 ,168.40 ,,,,1440.82 ,2083.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,108.33 ,126.35 ,168.00 ,,,,1438.82 ,2062.50 ,,,,,,,,,,,,,,,,,,,,113.86 ,,,,,,,,,,,,,,
2014-11-10,107.87 ,126.23 ,168.00 ,,,,1446.75 ,2090.99 ,,,,,103.72 ,99.55 ,99.55 ,130.04 ,120.56 ,101.47 ,105.64 ,110.54 ,117.43 ,117.37 ,109.12 ,98.58 ,147.58 ,117.64 ,118.49 ,,,,,,,,,,,,,,,
2014-11-11,107.24 ,126.03 ,168.00 ,,,,1382.41 ,2026.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,106.48 ,125.51 ,168.80 ,,,,1388.64 ,2054.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,106.75 ,125.34 ,170.00 ,,,,1354.80 ,2029.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,106.77 ,125.10 ,171.40 ,,,,1360.02 ,2027.30 ,,,,,,,,,,,,,,,,,,,,114.63 ,,,,,,,,,,,,,,
2014-11-17,106.95 ,126.02 ,164.40 ,,,,1373.87 ,2051.14 ,,,,,104.03 ,99.86 ,99.86 ,130.12 ,120.77 ,101.47 ,105.58 ,110.85 ,116.97 ,117.17 ,109.21 ,98.43 ,147.65 ,117.64 ,118.38 ,,,,,,,,,,,,,,,
2014-11-18,108.56 ,126.75 ,157.60 ,,,,1368.81 ,2051.21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,106.82 ,127.78 ,150.20 ,,,,1374.49 ,2060.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,107.53 ,128.66 ,142.40 ,,,,1368.78 ,2059.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,108.62 ,129.43 ,135.00 ,,,,1400.22 ,2082.77 ,,,,,,,,,,,,,,,,,,,,114.03 ,,,,,,,,,,,,,,
2014-11-24,109.29 ,128.42 ,142.00 ,,,,1421.40 ,2100.95 ,,,,,104.14 ,100.00 ,100.00 ,129.98 ,120.73 ,101.47 ,105.62 ,110.29 ,116.20 ,116.20 ,109.12 ,98.77 ,147.69 ,117.64 ,118.07 ,,,,,,,,,,,,,,,
2014-11-25,111.01 ,127.92 ,149.20 ,,,,1428.26 ,2122.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,111.93 ,126.83 ,157.40 ,,,,1466.21 ,2123.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-27,111.01 ,125.77 ,165.60 ,,,,1462.87 ,2138.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,109.75 ,124.85 ,173.40 ,,,,1452.78 ,2136.06 ,,,,,,,,,,,,,,,,,,,,115.32 ,,,,,,,,,,,,,,
2014-11-30,,,,107.98 ,100.00 ,99.98 ,,,,1230.90 ,881.40 ,1150.00 ,,,,,,,,,,,,,,,,,970528.00 ,4.30 ,5.90 ,186430165.00 ,6152873.60 ,10634494.00 ,4297.71 ,912.72 ,417444.26 ,1479824.33 ,102.70 ,5.90 ,2.37 ,2.71 
2014-12-01,109.32 ,124.85 ,173.40 ,,,,1416.50 ,2106.25 ,,,,,103.22 ,99.72 ,99.72 ,129.01 ,121.72 ,101.47 ,105.69 ,109.79 ,116.33 ,116.68 ,108.98 ,99.12 ,147.35 ,117.64 ,118.16 ,,,,,,,,,,,,,,,
2014-12-02,107.90 ,124.50 ,172.60 ,,,,1445.37 ,2146.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
