指标名称,OECD综合领先指标,OECD综合领先指标:美国,OECD综合领先指标:日本,OECD综合领先指标:欧元区,美国:供应管理协会(ISM):制造业PMI,美国:失业率:季调,美国:新增非农就业人数:总计:季调,美国:密歇根大学消费者信心指数,欧元区:制造业PMI,欧元区:失业人数:季调,欧元区19国:消费者信心指数:季调,日本:失业人数:总计:季调,日本:失业率:季调,日本:消费者信心指数,城镇居民人均消费性支出:累计值,城镇居民人均消费性支出:衣着:累计值,美元指数,PMI,消费者信心指数(月),CPI:当月同比,CPI:衣着:当月同比,CPI:衣着:服装:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,PPI:全部工业品:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:衣着类:环比,PPI:生活资料:衣着类:累计同比,M1:同比,M2:同比,现金净投放:当月值,社会融资规模:新增人民币贷款:当月值,金融机构:新增人民币贷款:当月值,金融机构:各项贷款余额,GDP:现价:当季值,城镇登记失业率,出口金额:纺织纱线、织物及制品:当月值,出口金额:纺织纱线、织物及制品:累计值,出口金额:纺织纱线、织物及制品:累计同比,出口金额:服装及衣着附件:当月值,出口金额:服装及衣着附件:累计值,出口金额:服装及衣着附件:累计同比,出口金额:鞋类:当月值,出口金额:鞋类:累计值,出口金额:鞋类:累计同比,社会消费品零售总额:当月值,社会消费品零售总额:当月同比,社会消费品零售总额:累计值,限额以上企业餐饮收入总额:当月值,限额以上企业商品零售总额:当月值,零售额:服装类:当月值,零售额:服装鞋帽、针、纺织品类:当月值,零售额:金银珠宝类:当月值,零售额:服装鞋帽、针、纺织品类:累计值,零售额:服装类:累计值,零售额:金银珠宝类:累计值,固定资产投资完成额:累计值,固定资产投资完成额:累计同比,固定资产投资完成额:制造业:累计值,固定资产投资完成额:制造业:纺织业:累计值,固定资产投资完成额:制造业:纺织服装、服饰业:累计值,工业增加值:当月同比,工业增加值:纺织业:当月同比,工业增加值:纺织服装、服饰业:当月同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:累计同比,工业增加值:纺织业:累计同比,工业增加值:纺织服装、服饰业:累计同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:累计同比,纺织业:主营业务收入:累计值,纺织服装、服饰业:主营业务收入:累计值,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计值,纺织业:主营业务收入:累计同比,纺织服装、服饰业:主营业务收入:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计同比,纺织业:利润总额:累计值,纺织服装、服饰业:利润总额:累计值,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计值,纺织业:利润总额:累计同比,纺织服装、服饰业:利润总额:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计同比,纺织服装、服饰业:亏损企业单位数:累计值,纺织服装、服饰业:亏损企业亏损总额:累计值,纺织业:亏损企业单位数:累计值,纺织业:亏损企业亏损总额:累计值,产量:服装:当月值,产量:羽绒服:当月值,产量:西服套装:当月值,产量:衬衫:当月值,产量:皮革服装:当月值,纺织业:产成品存货,纺织服装、服饰业:产成品存货,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货,纺织业:产成品存货:同比,纺织服装、服饰业:产成品存货:同比,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货:同比,中国棉花价格指数:328,中国棉花价格指数:527,中国棉花价格指数:229,Cotlook:A指数,进口数量:棉纱线:当月值,棉花:国内消费总计:中国,棉花:出口:中国,全球:播种面积:棉花,播种面积:棉花:中国,播种面积:棉花:美国,播种面积:棉花:巴基斯坦,播种面积:棉花:乌兹别克斯坦,播种面积:棉花:巴西,播种面积:棉花:土库曼斯坦,播种面积:棉花:土耳其,播种面积:棉花:欧盟28国,实际市场价格:全球:羊毛:细,实际市场价格:全球:羊毛:粗,市场价:粘胶短纤:1.5D/38mm,市场价:涤纶短纤:1.4D*38mm,农产品集贸市场价格指数:棉花(籽棉):当月同比,广东:规模以上工业增加值:制造业:纺织业:当月值,上海:规模以上工业总产值:纺织业:当月值,上海:规模以上工业总产值:纺织服装、服饰业:当月值
2014-03-19,,,,,,,,,,,,,,,,,80.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19428.00 ,17782.00 ,20272.00 ,98.25 ,,,,,,,,,,,,,,,,,,,,
2014-03-20,,,,,,,,,,,,,,,,,80.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19428.00 ,17769.00 ,20263.00 ,97.80 ,,,,,,,,,,,,,,,11850.00 ,8750.00 ,,,,
2014-03-21,,,,,,,,,,,,,,,,,80.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19422.00 ,17762.00 ,20258.00 ,97.35 ,,,,,,,,,,,,,,,11750.00 ,8700.00 ,,,,
2014-03-24,,,,,,,,,,,,,,,,,79.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19417.00 ,17746.00 ,20251.00 ,98.60 ,,,,,,,,,,,,,,,11700.00 ,8700.00 ,,,,
2014-03-25,,,,,,,,,,,,,,,,,80.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19414.00 ,17739.00 ,20252.00 ,95.80 ,,,,,,,,,,,,,,,11700.00 ,8750.00 ,,,,
2014-03-26,,,,,,,,,,,,,,,,,80.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19411.00 ,17730.00 ,20254.00 ,98.90 ,,,,,,,,,,,,,,,11650.00 ,8750.00 ,,,,
2014-03-27,,,,,,,,,,,,,,,,,80.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19409.00 ,17728.00 ,20252.00 ,96.40 ,,,,,,,,,,,,,,,11600.00 ,8800.00 ,,,,
2014-03-28,,,,,,,,,,,,,,,,,80.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19407.00 ,17721.00 ,20252.00 ,97.30 ,,,,,,,,,,,,,,,11600.00 ,8800.00 ,,,,
2014-03-31,100.49 ,100.71 ,101.01 ,100.33 ,53.70 ,6.70 ,272.00 ,80.00 ,53.00 ,18741.00 ,-9.50 ,240.00 ,3.60 ,37.40 ,5094.00 ,531.93 ,80.11 ,50.30 ,107.90 ,2.38 ,2.33 ,2.56 ,5.20 ,1.63 ,-2.30 ,0.83 ,0.00 ,0.80 ,5.40 ,12.10 ,-3942.00 ,10497.00 ,10497.00 ,749089.78 ,140618.30 ,4.08 ,828352.31 ,2303111.00 ,2.10 ,1035430.56 ,3509200.41 ,-0.60 ,315394.97 ,1197423.95 ,3.70 ,19800.55 ,12.24 ,62081.24 ,612.70 ,9618.00 ,642.80 ,911.70 ,222.70 ,3058.30 ,2211.00 ,808.40 ,68321.71 ,17.60 ,23581.63 ,807.70 ,512.11 ,8.80 ,6.10 ,7.70 ,6.70 ,8.70 ,6.60 ,8.50 ,8.10 ,81397371.80 ,43724474.00 ,28764426.70 ,8.21 ,9.37 ,11.10 ,3805952.20 ,2327478.00 ,1773166.40 ,12.44 ,9.68 ,19.51 ,3133.00 ,271032.00 ,3783.00 ,419239.30 ,231204.13 ,2341.67 ,4530.41 ,8403.36 ,5250700.00 ,14198666.10 ,8245798.30 ,2989325.70 ,11.29 ,11.35 ,6.68 ,19406.00 ,17705.00 ,20249.00 ,98.10 ,178157.37 ,38.00 ,0.06 ,35.72 ,5.50 ,3.83 ,3.00 ,1.31 ,1.40 ,0.58 ,0.49 ,0.35 ,1077.57 ,1070.84 ,11550.00 ,8850.00 ,102.40 ,447981.00 ,18.18 ,28.66 
2014-04-01,,,,,,,,,,,,,,,,,80.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19403.00 ,17705.00 ,20245.00 ,97.75 ,,,,,,,,,,,,,,,11550.00 ,8900.00 ,,,,
2014-04-02,,,,,,,,,,,,,,,,,80.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19375.00 ,17673.00 ,20225.00 ,96.05 ,,,,,,,,,,,,,,,11550.00 ,8900.00 ,,,,
2014-04-03,,,,,,,,,,,,,,,,,80.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19360.00 ,17668.00 ,20217.00 ,95.30 ,,,,,,,,,,,,,,,11550.00 ,8900.00 ,,,,
2014-04-04,,,,,,,,,,,,,,,,,80.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18985.00 ,17498.00 ,19818.00 ,94.70 ,,,,,,,,,,,,,,,11600.00 ,8900.00 ,,,,
2014-04-07,,,,,,,,,,,,,,,,,80.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.60 ,,,,,,,,,,,,,,,,,,,,
2014-04-08,,,,,,,,,,,,,,,,,79.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18957.00 ,17490.00 ,19790.00 ,93.85 ,,,,,,,,,,,,,,,11600.00 ,8900.00 ,,,,
2014-04-09,,,,,,,,,,,,,,,,,79.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18668.00 ,17207.00 ,19509.00 ,94.85 ,,,,,,,,,,,,,,,11600.00 ,8900.00 ,,,,
2014-04-10,,,,,,,,,,,,,,,,,79.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18526.00 ,17088.00 ,19393.00 ,93.50 ,,,,,,,,,,,,,,,11600.00 ,8900.00 ,,,,
2014-04-11,,,,,,,,,,,,,,,,,79.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18515.00 ,17088.00 ,19343.00 ,92.20 ,,,,,,,,,,,,,,,11600.00 ,8850.00 ,,,,
2014-04-14,,,,,,,,,,,,,,,,,79.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18507.00 ,17058.00 ,19318.00 ,92.20 ,,,,,,,,,,,,,,,11600.00 ,8850.00 ,,,,
2014-04-15,,,,,,,,,,,,,,,,,79.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18498.00 ,17033.00 ,19310.00 ,93.85 ,,,,,,,,,,,,,,,11600.00 ,8800.00 ,,,,
2014-04-16,,,,,,,,,,,,,,,,,79.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18494.00 ,17015.00 ,19310.00 ,92.85 ,,,,,,,,,,,,,,,11600.00 ,8800.00 ,,,,
2014-04-17,,,,,,,,,,,,,,,,,79.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18472.00 ,16979.00 ,19287.00 ,93.85 ,,,,,,,,,,,,,,,11600.00 ,8800.00 ,,,,
2014-04-18,,,,,,,,,,,,,,,,,79.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18396.00 ,16913.00 ,19240.00 ,,,,,,,,,,,,,,,,11600.00 ,8850.00 ,,,,
2014-04-21,,,,,,,,,,,,,,,,,79.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18311.00 ,16867.00 ,19185.00 ,,,,,,,,,,,,,,,,11550.00 ,8900.00 ,,,,
2014-04-22,,,,,,,,,,,,,,,,,79.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18167.00 ,16781.00 ,19043.00 ,93.00 ,,,,,,,,,,,,,,,11550.00 ,8900.00 ,,,,
2014-04-23,,,,,,,,,,,,,,,,,79.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18058.00 ,16733.00 ,18933.00 ,94.00 ,,,,,,,,,,,,,,,,,,,,
2014-04-24,,,,,,,,,,,,,,,,,79.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17943.00 ,16636.00 ,18838.00 ,93.70 ,,,,,,,,,,,,,,,12000.00 ,8900.00 ,,,,
2014-04-25,,,,,,,,,,,,,,,,,79.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17806.00 ,16546.00 ,18707.00 ,94.20 ,,,,,,,,,,,,,,,11800.00 ,8900.00 ,,,,
2014-04-28,,,,,,,,,,,,,,,,,79.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17698.00 ,16458.00 ,18601.00 ,94.20 ,,,,,,,,,,,,,,,11800.00 ,8900.00 ,,,,
2014-04-29,,,,,,,,,,,,,,,,,79.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17527.00 ,16356.00 ,18455.00 ,93.30 ,,,,,,,,,,,,,,,11800.00 ,8900.00 ,,,,
2014-04-30,100.49 ,100.78 ,100.79 ,100.29 ,54.90 ,6.20 ,329.00 ,84.10 ,53.40 ,18584.00 ,-8.80 ,238.00 ,3.60 ,37.00 ,,,79.53 ,50.40 ,104.80 ,1.80 ,2.30 ,2.46 ,5.00 ,1.82 ,-2.00 ,0.73 ,0.01 ,0.76 ,5.50 ,13.20 ,286.00 ,7745.00 ,7745.00 ,756835.15 ,,,1055600.96 ,3358522.79 ,4.30 ,1319779.82 ,4828582.10 ,0.80 ,410502.71 ,1607294.43 ,7.60 ,19701.20 ,11.90 ,81782.41 ,592.20 ,9417.45 ,627.60 ,894.20 ,208.40 ,3944.70 ,2831.10 ,1011.10 ,107077.83 ,17.30 ,37151.77 ,1240.22 ,819.17 ,8.70 ,7.40 ,7.70 ,6.90 ,8.70 ,6.80 ,8.30 ,7.80 ,111145071.60 ,59247930.70 ,39354212.10 ,9.03 ,9.92 ,11.17 ,5215966.80 ,3220080.40 ,2396633.60 ,12.08 ,10.78 ,16.29 ,2746.00 ,322065.90 ,3222.00 ,498946.30 ,238371.44 ,2082.42 ,4364.35 ,8611.58 ,4855900.00 ,14375275.60 ,8334226.40 ,3215527.00 ,12.30 ,10.99 ,9.47 ,17518.00 ,16353.00 ,18399.00 ,95.10 ,182084.38 ,38.00 ,0.06 ,35.77 ,5.50 ,3.83 ,3.00 ,1.31 ,1.40 ,0.58 ,0.49 ,0.35 ,1088.02 ,1098.16 ,11800.00 ,8900.00 ,103.00 ,472755.00 ,19.35 ,26.73 
2014-05-01,,,,,,,,,,,,,,,,,79.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.30 ,,,,,,,,,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,,,,,,79.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.30 ,,,,,,,,,,,,,,,,,,,,
2014-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17465.00 ,16337.00 ,18351.00 ,,,,,,,,,,,,,,,,11850.00 ,8900.00 ,,,,
2014-05-05,,,,,,,,,,,,,,,,,79.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17470.00 ,16352.00 ,18357.00 ,,,,,,,,,,,,,,,,,,,,,
2014-05-06,,,,,,,,,,,,,,,,,79.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17470.00 ,16352.00 ,18351.00 ,95.80 ,,,,,,,,,,,,,,,11900.00 ,8850.00 ,,,,
2014-05-07,,,,,,,,,,,,,,,,,79.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17470.00 ,16353.00 ,18348.00 ,95.20 ,,,,,,,,,,,,,,,11900.00 ,8850.00 ,,,,
2014-05-08,,,,,,,,,,,,,,,,,79.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17471.00 ,16352.00 ,18346.00 ,93.80 ,,,,,,,,,,,,,,,11900.00 ,8800.00 ,,,,
2014-05-09,,,,,,,,,,,,,,,,,79.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17472.00 ,16353.00 ,18337.00 ,94.30 ,,,,,,,,,,,,,,,11900.00 ,8750.00 ,,,,
2014-05-12,,,,,,,,,,,,,,,,,79.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17465.00 ,16353.00 ,18325.00 ,93.70 ,,,,,,,,,,,,,,,11900.00 ,8750.00 ,,,,
2014-05-13,,,,,,,,,,,,,,,,,80.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17465.00 ,16353.00 ,18323.00 ,93.00 ,,,,,,,,,,,,,,,11900.00 ,8750.00 ,,,,
2014-05-14,,,,,,,,,,,,,,,,,80.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17463.00 ,16344.00 ,18315.00 ,92.90 ,,,,,,,,,,,,,,,11850.00 ,8750.00 ,,,,
2014-05-15,,,,,,,,,,,,,,,,,80.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17428.00 ,16326.00 ,18290.00 ,92.70 ,,,,,,,,,,,,,,,11850.00 ,8800.00 ,,,,
2014-05-16,,,,,,,,,,,,,,,,,80.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17427.00 ,16325.00 ,18283.00 ,92.55 ,,,,,,,,,,,,,,,11850.00 ,8800.00 ,,,,
2014-05-19,,,,,,,,,,,,,,,,,80.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17425.00 ,16325.00 ,18283.00 ,92.45 ,,,,,,,,,,,,,,,11900.00 ,8800.00 ,,,,
2014-05-20,,,,,,,,,,,,,,,,,80.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17422.00 ,16325.00 ,18283.00 ,92.15 ,,,,,,,,,,,,,,,12000.00 ,8800.00 ,,,,
2014-05-21,,,,,,,,,,,,,,,,,80.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17420.00 ,16323.00 ,18276.00 ,92.15 ,,,,,,,,,,,,,,,12000.00 ,8800.00 ,,,,
2014-05-22,,,,,,,,,,,,,,,,,80.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17409.00 ,16310.00 ,18253.00 ,92.35 ,,,,,,,,,,,,,,,12000.00 ,8850.00 ,,,,
2014-05-23,,,,,,,,,,,,,,,,,80.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17402.00 ,16307.00 ,18242.00 ,90.85 ,,,,,,,,,,,,,,,12000.00 ,8850.00 ,,,,
2014-05-26,,,,,,,,,,,,,,,,,80.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17397.00 ,16297.00 ,18229.00 ,,,,,,,,,,,,,,,,12000.00 ,8850.00 ,,,,
2014-05-27,,,,,,,,,,,,,,,,,80.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17397.00 ,16295.00 ,18228.00 ,90.15 ,,,,,,,,,,,,,,,12000.00 ,8900.00 ,,,,
2014-05-28,,,,,,,,,,,,,,,,,80.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17395.00 ,16295.00 ,18222.00 ,89.50 ,,,,,,,,,,,,,,,12000.00 ,8950.00 ,,,,
2014-05-29,,,,,,,,,,,,,,,,,80.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17392.00 ,16289.00 ,18209.00 ,89.40 ,,,,,,,,,,,,,,,11950.00 ,8950.00 ,,,,
2014-05-30,,,,,,,,,,,,,,,,,80.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17392.00 ,16289.00 ,18201.00 ,90.70 ,,,,,,,,,,,,,,,11950.00 ,8950.00 ,,,,
2014-05-31,100.47 ,100.84 ,100.58 ,100.22 ,55.40 ,6.30 ,246.00 ,81.90 ,52.20 ,18518.00 ,-7.40 ,236.00 ,3.60 ,39.80 ,,,,50.80 ,102.30 ,2.48 ,2.50 ,2.67 ,5.00 ,2.05 ,-1.45 ,0.82 ,0.05 ,0.77 ,5.70 ,13.40 ,-564.00 ,8708.00 ,8708.00 ,765543.54 ,,,1045768.46 ,4404156.80 ,5.10 ,1451376.44 ,6279888.80 ,2.70 ,450842.11 ,2058100.81 ,9.30 ,21249.80 ,12.51 ,103032.20 ,648.80 ,9649.77 ,643.50 ,921.70 ,235.80 ,4784.40 ,3418.00 ,1231.40 ,153716.49 ,17.20 ,53044.14 ,1747.78 ,1167.49 ,8.80 ,7.70 ,8.60 ,5.00 ,8.70 ,7.00 ,8.40 ,7.20 ,142812613.30 ,75682318.30 ,50486570.60 ,8.84 ,9.86 ,10.04 ,6782643.70 ,4067387.40 ,3140958.70 ,10.68 ,12.03 ,17.67 ,2688.00 ,376741.70 ,3030.00 ,582223.70 ,262356.87 ,2307.53 ,4531.16 ,9513.95 ,6283300.00 ,14623250.60 ,8654958.00 ,3379526.80 ,12.28 ,12.58 ,11.85 ,,,,,152409.62 ,36.00 ,0.05 ,34.33 ,5.30 ,3.79 ,3.00 ,1.32 ,0.90 ,0.60 ,0.41 ,0.36 ,1096.85 ,1057.29 ,,,103.50 ,516783.00 ,18.74 ,23.63 
2014-06-02,,,,,,,,,,,,,,,,,80.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.70 ,,,,,,,,,,,,,,,,,,,,
2014-06-03,,,,,,,,,,,,,,,,,80.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17390.00 ,16278.00 ,18200.00 ,91.05 ,,,,,,,,,,,,,,,12000.00 ,8950.00 ,,,,
2014-06-04,,,,,,,,,,,,,,,,,80.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17390.00 ,16278.00 ,18200.00 ,91.90 ,,,,,,,,,,,,,,,12000.00 ,8950.00 ,,,,
2014-06-05,,,,,,,,,,,,,,,,,80.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17390.00 ,16271.00 ,18197.00 ,90.65 ,,,,,,,,,,,,,,,12000.00 ,9050.00 ,,,,
2014-06-06,,,,,,,,,,,,,,,,,80.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17389.00 ,16266.00 ,18186.00 ,90.15 ,,,,,,,,,,,,,,,12050.00 ,9150.00 ,,,,
2014-06-09,,,,,,,,,,,,,,,,,80.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17386.00 ,16255.00 ,18177.00 ,89.55 ,,,,,,,,,,,,,,,12050.00 ,9350.00 ,,,,
