指标名称,市场价:顺丁橡胶(BR9000):全国,市场价(平均价):氯丁橡胶(M-40):华东地区,经销价:丁苯橡胶(齐鲁1502):中石化华北,市场价(平均价):丁基橡胶(268):华东地区,市场价(平均价):丁基橡胶(268):华北地区,(停止)出厂价:丁腈橡胶(2907):兰州石化,进口数量:天然橡胶:当月值,进口数量:合成橡胶:当月值,现货价:天然橡胶(国产5号标胶):国内,出厂价:丁二烯:中石化华东,出厂价:丁二烯:中石化华南,进口平均单价:氯丁二烯橡胶胶乳:当月值,市场价:苯乙烯(一级品):全国,产量:乙烯:当月值,出厂价:异丁烯:滨州裕华,价格指数:机械设备:传动带,价格指数:机械设备:输送带,进口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,出口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,价格指数:电工电气:高压绝缘材料,产量:金属硅:全国:累计值,产量:轮胎:当月值,产量:汽车:当月值,产量:新能源汽车:当月值,申万行业指数:橡胶,工业增加值:橡胶和塑料制品业:当月同比,橡胶和塑料制品业:营业收入:累计值,出口交货值:橡胶和塑料制品业:当月值,进口数量:硫化橡胶制避孕套(40141000):当月值,出口数量:硫化橡胶制避孕套(40141000):当月同比,进口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值,出口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值
2014-11-06,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4225.06 ,,,,,,,
2014-11-07,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,103.40 ,101.48 ,,,103.81 ,,,,,4157.16 ,,,,,,,
2014-11-09,,43000.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10,13293.30 ,,11400.00 ,,,,,,,8600.00 ,8600.00 ,,9866.70 ,,,,,,,,,,,,4181.26 ,,,,,,,
2014-11-11,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4024.07 ,,,,,,,
2014-11-12,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4089.01 ,,,,,,,
2014-11-13,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4024.94 ,,,,,,,
2014-11-14,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,103.40 ,101.48 ,,,107.30 ,,,,,4041.06 ,,,,,,,
2014-11-15,,,,,,,,,14089.00 ,,,,,,,,,,,,,,,,,,,,,,,
2014-11-16,,43000.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,,,11400.00 ,,,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4128.65 ,,,,,,,
2014-11-18,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4155.27 ,,,,,,,
2014-11-19,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4158.79 ,,,,,,,
2014-11-20,12737.00 ,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,9443.80 ,,,,,,,,,,,,4194.89 ,,,,,,,
2014-11-21,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8600.00 ,8600.00 ,,,,,103.40 ,101.48 ,,,108.54 ,,,,,4207.21 ,,,,,,,
2014-11-23,,43000.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-24,,,11400.00 ,,,,,,,8600.00 ,8600.00 ,,,,,,,,,,,,,,4236.25 ,,,,,,,
2014-11-25,,43000.00 ,11400.00 ,29500.00 ,29800.00 ,,,,,8200.00 ,8600.00 ,,,,,,,,,,,,,,4262.59 ,,,,,,,
2014-11-26,,43000.00 ,11200.00 ,29500.00 ,29800.00 ,,,,,8200.00 ,8600.00 ,,,,,,,,,,,,,,4312.98 ,,,,,,,
2014-11-27,,43000.00 ,11200.00 ,29500.00 ,29800.00 ,,,,,8200.00 ,8600.00 ,,,,,,,,,,,,,,4347.17 ,,,,,,,
2014-11-28,,43000.00 ,11200.00 ,29500.00 ,29800.00 ,,,,,8200.00 ,8600.00 ,,,,,103.40 ,101.48 ,,,106.01 ,,,,,4355.26 ,,,,,,,
2014-11-30,12290.00 ,43000.00 ,,29500.00 ,29800.00 ,,21.89 ,11.24 ,,,,2944.28 ,9116.70 ,147.00 ,,,,167.21 ,2332.41 ,,1740219.00 ,9426.24 ,232.70 ,,,8.10 ,,327.60 ,255.61 ,1.30 ,716.27 ,5511.50 
2014-12-01,,,11200.00 ,,,,,,13533.00 ,8000.00 ,8200.00 ,,,,,,,,,,,,,,4393.90 ,,,,,,,
2014-12-02,,43000.00 ,11200.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,,,,,,,,,,,,,4431.18 ,,,,,,,
2014-12-03,,43000.00 ,11200.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,,,,,,,,,,,,,4422.55 ,,,,,,,
2014-12-04,,42833.33 ,11200.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,,,,,,,,,,,,,4438.27 ,,,,,,,
2014-12-05,,42750.00 ,11200.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,,,,103.40 ,101.48 ,,,102.35 ,,,,,4253.03 ,,,,,,,
2014-12-07,,42700.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,,,10900.00 ,,,,,,,8000.00 ,8200.00 ,,,,,,,,,,,,,,4228.32 ,,,,,,,
2014-12-09,,42500.00 ,10900.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,,,,,,,,,,,,,4056.45 ,,,,,,,
2014-12-10,11480.00 ,42500.00 ,10900.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,7581.30 ,,,,,,,,,,,,4175.80 ,,,,,,,
2014-12-11,,42500.00 ,10900.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,,,,,,,,,,,,,4233.99 ,,,,,,,
2014-12-12,,42500.00 ,10900.00 ,29500.00 ,29800.00 ,,,,,8000.00 ,8200.00 ,,,,,103.40 ,101.48 ,,,102.90 ,,,,,4290.92 ,,,,,,,
2014-12-14,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,,,10400.00 ,,,,,,13633.00 ,8000.00 ,8000.00 ,,,,,,,,,,,,,,4325.48 ,,,,,,,
2014-12-16,,42500.00 ,10000.00 ,29500.00 ,29800.00 ,,,,,7700.00 ,8000.00 ,,,,,,,,,,,,,,4294.03 ,,,,,,,
2014-12-17,,,10000.00 ,,,,,,,7700.00 ,7700.00 ,,,,,,,,,,,,,,4218.48 ,,,,,,,
2014-12-18,,42500.00 ,10000.00 ,29500.00 ,29800.00 ,,,,,7700.00 ,7700.00 ,,,,,,,,,,,,,,4197.74 ,,,,,,,
2014-12-19,,42500.00 ,,29500.00 ,29800.00 ,,,,,7700.00 ,7700.00 ,,,,,103.40 ,101.48 ,,,104.38 ,,,,,4116.85 ,,,,,,,
2014-12-20,10410.00 ,,,,,,,,,,,,6810.70 ,,,,,,,,,,,,,,,,,,,
2014-12-21,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,,,10000.00 ,,,,,,,7700.00 ,7700.00 ,,,,,,,,,,,,,,3913.43 ,,,,,,,
2014-12-23,,42500.00 ,10000.00 ,29500.00 ,29800.00 ,,,,,7700.00 ,7700.00 ,,,,,,,,,,,,,,3908.31 ,,,,,,,
2014-12-24,,42500.00 ,10000.00 ,29500.00 ,29800.00 ,,,,,7700.00 ,7700.00 ,,,,,,,,,,,,,,3998.14 ,,,,,,,
2014-12-25,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7300.00 ,7700.00 ,,,,,,,,,,,,,,4058.26 ,,,,,,,
2014-12-26,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7300.00 ,7700.00 ,,,,,103.40 ,101.48 ,,,103.13 ,,,,,4073.21 ,,,,,,,
2014-12-28,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,9800.00 ,,,,,,,7300.00 ,7700.00 ,,,,,,,,,,,,,,4003.26 ,,,,,,,
2014-12-30,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7300.00 ,7500.00 ,,,,,,,,,,,,,,3942.13 ,,,,,,,
2014-12-31,9882.00 ,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,28.37 ,12.97 ,,7300.00 ,7500.00 ,3459.13 ,7342.90 ,149.30 ,,,,231.77 ,2497.65 ,,1889344.00 ,9562.12 ,225.30 ,,3989.45 ,8.00 ,,349.60 ,252.79 ,2.20 ,917.05 ,6391.41 
2015-01-01,,,,,,,,,14144.00 ,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7300.00 ,7300.00 ,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-01-05,,,9800.00 ,,,,,,,7300.00 ,7300.00 ,,,,10000.00 ,,,,,,,,,,3999.18 ,,,,,,,
2015-01-06,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7100.00 ,7300.00 ,,,,10000.00 ,,,,,,,,,,4042.72 ,,,,,,,
2015-01-07,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7100.00 ,7300.00 ,,,,10000.00 ,,,,,,,,,,4051.05 ,,,,,,,
2015-01-08,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7100.00 ,7300.00 ,,,,10000.00 ,,,,,,,,,,4041.27 ,,,,,,,
2015-01-09,,42500.00 ,9800.00 ,29500.00 ,29800.00 ,,,,,7100.00 ,6800.00 ,,,,10000.00 ,103.40 ,101.48 ,,,106.11 ,,,,,4036.24 ,,,,,,,
2015-01-10,9485.30 ,,,,,,,,,,,,6935.70 ,,,,,,,,,,,,,,,,,,,
2015-01-11,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,,,9300.00 ,,,,,,,6800.00 ,6800.00 ,,,,10000.00 ,,,,,,,,,,3964.80 ,,,,,,,
2015-01-13,,42500.00 ,9300.00 ,29500.00 ,29800.00 ,,,,,6800.00 ,6800.00 ,,,,10000.00 ,,,,,,,,,,4057.01 ,,,,,,,
2015-01-14,,42500.00 ,9300.00 ,29500.00 ,29800.00 ,,,,,6800.00 ,6800.00 ,,,,10000.00 ,,,,,,,,,,4004.13 ,,,,,,,
2015-01-15,,42500.00 ,9300.00 ,29500.00 ,29800.00 ,,,,13844.00 ,6400.00 ,6800.00 ,,,,10000.00 ,,,,,,,,,,4059.37 ,,,,,,,
2015-01-16,,42500.00 ,9300.00 ,29500.00 ,29800.00 ,,,,,6400.00 ,6800.00 ,,,,10000.00 ,103.40 ,101.48 ,,,106.88 ,,,,,4106.80 ,,,,,,,
2015-01-18,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,9300.00 ,,,,,,,6400.00 ,6800.00 ,,,,10000.00 ,,,,,,,,,,4024.89 ,,,,,,,
2015-01-20,8659.30 ,42500.00 ,9300.00 ,29500.00 ,29800.00 ,,,,,6400.00 ,6400.00 ,,6871.40 ,,10000.00 ,,,,,,,,,,4185.17 ,,,,,,,
2015-01-21,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,6400.00 ,6400.00 ,,,,10000.00 ,,,,,,,,,,4273.40 ,,,,,,,
2015-01-22,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,5900.00 ,6000.00 ,,,,10000.00 ,,,,,,,,,,4318.56 ,,,,,,,
2015-01-23,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,5900.00 ,6000.00 ,,,,10000.00 ,106.01 ,106.27 ,,,103.35 ,,,,,4296.82 ,,,,,,,
2015-01-25,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,8900.00 ,,,,,,,5900.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4364.71 ,,,,,,,
2015-01-27,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4459.10 ,,,,,,,
2015-01-28,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4379.22 ,,,,,,,
2015-01-29,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4339.57 ,,,,,,,
2015-01-30,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,106.26 ,101.48 ,,,103.56 ,,,,,4299.09 ,,,,,,,
2015-01-31,8043.80 ,,,,,,21.73 ,13.38 ,,,,3149.87 ,6993.80 ,,,,,249.67 ,2687.38 ,,158375.00 ,,,,,,,,268.98 ,-7.60 ,1062.21 ,5423.16 
2015-02-01,,42500.00 ,,29500.00 ,29800.00 ,,,,14067.00 ,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,8900.00 ,,,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4325.34 ,,,,,,,
2015-02-03,,42500.00 ,8900.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4363.49 ,,,,,,,
2015-02-04,,42500.00 ,9100.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4386.26 ,,,,,,,
2015-02-05,,42500.00 ,9100.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4317.94 ,,,,,,,
2015-02-06,,42500.00 ,9100.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,,,10000.00 ,108.59 ,100.71 ,,,104.51 ,,,,,4260.51 ,,,,,,,
2015-02-08,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,9100.00 ,,,,,,,5500.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4253.61 ,,,,,,,
2015-02-10,8381.40 ,42500.00 ,9400.00 ,29500.00 ,29800.00 ,,,,,5500.00 ,5500.00 ,,7109.30 ,,10000.00 ,,,,,,,,,,4276.56 ,,,,,,,
2015-02-11,,42500.00 ,9400.00 ,29500.00 ,29800.00 ,,,,,5700.00 ,5500.00 ,,,,10000.00 ,,,,,,,,,,4311.49 ,,,,,,,
2015-02-12,,42500.00 ,9400.00 ,29500.00 ,29800.00 ,,,,,5700.00 ,5800.00 ,,,,10000.00 ,,,,,,,,,,4353.93 ,,,,,,,
2015-02-13,,42500.00 ,9400.00 ,29500.00 ,29800.00 ,,,,,5700.00 ,5800.00 ,,,,10000.00 ,106.01 ,100.71 ,,,106.11 ,,,,,4396.36 ,,,,,,,
2015-02-15,,42500.00 ,9400.00 ,29500.00 ,29800.00 ,,,,14067.00 ,5700.00 ,5800.00 ,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-02-16,,,9400.00 ,,,,,,,5700.00 ,5800.00 ,,,,10000.00 ,,,,,,,,,,4424.69 ,,,,,,,
2015-02-17,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,4462.15 ,,,,,,,
2015-02-18,,,,,,,,,,,,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-02-22,,42500.00 ,,29500.00 ,29800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,,,,,,,,,,,,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-02-24,,,,,,,,,,,,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-02-25,,,9400.00 ,,,,,,,5700.00 ,5800.00 ,,,,10000.00 ,,,,,,,,,,4446.51 ,,,,,,,
2015-02-26,,42500.00 ,9400.00 ,29500.00 ,29800.00 ,,,,,5700.00 ,5800.00 ,,,,10000.00 ,,,,,,,,,,4463.66 ,,,,,,,
2015-02-27,,42500.00 ,9700.00 ,29500.00 ,29800.00 ,,,,,5700.00 ,5800.00 ,,,,10000.00 ,,,,,,,,,,4507.70 ,,,,,,,
2015-02-28,8871.70 ,42500.00 ,9700.00 ,29500.00 ,29800.00 ,,17.72 ,9.20 ,,6000.00 ,5800.00 ,3626.57 ,7496.70 ,,10000.00 ,,,192.71 ,2888.99 ,,329048.00 ,,,,,,,,155.90 ,-14.10 ,570.75 ,4914.39 
2015-03-01,,42500.00 ,,29250.00 ,29600.00 ,,,,14078.00 ,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,9700.00 ,,,,,,,6000.00 ,6100.00 ,,,,10500.00 ,,,,,,,,,,4576.15 ,,,,,,,
2015-03-03,,42500.00 ,9700.00 ,28200.00 ,28300.00 ,,,,,6300.00 ,6400.00 ,,,,10500.00 ,,,,,,,,,,4606.11 ,,,,,,,
2015-03-04,,42500.00 ,9700.00 ,28200.00 ,28300.00 ,,,,,6300.00 ,6400.00 ,,,,10500.00 ,,,,,,,,,,4705.22 ,,,,,,,
2015-03-05,,42500.00 ,9700.00 ,28200.00 ,28300.00 ,,,,,6300.00 ,6400.00 ,,,,11000.00 ,,,,,,,,,,4725.86 ,,,,,,,
2015-03-06,,42500.00 ,9700.00 ,28200.00 ,28300.00 ,,,,,6300.00 ,6400.00 ,,,,11000.00 ,106.01 ,100.71 ,,,104.51 ,,,,,4684.13 ,,,,,,,
2015-03-08,,42500.00 ,,28200.00 ,28300.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,9700.00 ,,,,,,,6300.00 ,6400.00 ,,,,11000.00 ,,,,,,,,,,4758.80 ,,,,,,,
2015-03-10,8956.40 ,42500.00 ,9700.00 ,28200.00 ,28300.00 ,,,,,6300.00 ,6400.00 ,,8446.40 ,,11000.00 ,,,,,,,,,,4811.30 ,,,,,,,
2015-03-11,,42500.00 ,9700.00 ,28200.00 ,28300.00 ,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,4799.85 ,,,,,,,
2015-03-12,,42500.00 ,9700.00 ,28200.00 ,28300.00 ,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,4743.55 ,,,,,,,
2015-03-13,,42500.00 ,9700.00 ,28100.00 ,28300.00 ,,,,,6500.00 ,6600.00 ,,,,11000.00 ,100.94 ,100.71 ,,,106.11 ,,,,,4785.63 ,,,,,,,
2015-03-15,,42500.00 ,,28040.00 ,28300.00 ,,,,13844.00 ,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,9700.00 ,,,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,4885.76 ,,,,,,,
2015-03-17,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,4939.49 ,,,,,,,
2015-03-18,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,5090.87 ,,,,,,,
2015-03-19,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,5079.67 ,,,,,,,
2015-03-20,8779.40 ,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,8171.90 ,,11000.00 ,,,,,,,,,,5148.48 ,,,,,,,
2015-03-22,,40000.00 ,,27800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,9700.00 ,,,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,5256.22 ,,,,,,,
2015-03-24,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,5354.58 ,,,,,,,
2015-03-25,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,11000.00 ,,,,,,,,,,5571.04 ,,,,,,,
2015-03-26,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,10000.00 ,,,,,,,,,,5594.07 ,,,,,,,
2015-03-27,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,10000.00 ,108.59 ,105.50 ,,,104.51 ,,,,,5583.23 ,,,,,,,
2015-03-29,,40000.00 ,,27800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,9700.00 ,,,,,,,6500.00 ,6600.00 ,,,,10000.00 ,,,,,,,,,,5555.79 ,,,,,,,
2015-03-31,8725.70 ,40000.00 ,9700.00 ,27800.00 ,,,22.04 ,14.24 ,,6500.00 ,6600.00 ,2603.23 ,8420.00 ,146.00 ,10000.00 ,,,269.67 ,1348.22 ,,521253.00 ,8437.13 ,245.10 ,,5577.56 ,7.70 ,,290.50 ,382.58 ,-1.10 ,1021.38 ,3360.63 
2015-04-01,,40000.00 ,9700.00 ,27800.00 ,,,,,13511.00 ,6500.00 ,6600.00 ,,,,10000.00 ,,,,,,,,,,5753.60 ,,,,,,,
2015-04-02,,40000.00 ,9700.00 ,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,10000.00 ,,,,,,,,,,5921.47 ,,,,,,,
2015-04-03,,40000.00 ,,27800.00 ,,,,,,6500.00 ,6600.00 ,,,,10000.00 ,108.59 ,105.16 ,,,100.95 ,,,,,6126.21 ,,,,,,,
2015-04-05,,40000.00 ,,27800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,,,9700.00 ,,,,,,,,,,,,10000.00 ,,,,,,,,,,,,,,,,,
2015-04-07,,,9700.00 ,,,,,,,6500.00 ,6600.00 ,,,,10000.00 ,,,,,,,,,,6245.78 ,,,,,,,
2015-04-08,,40000.00 ,9700.00 ,27800.00 ,,,,,,6800.00 ,6900.00 ,,,,10000.00 ,,,,,,,,,,6204.96 ,,,,,,,
2015-04-09,,40000.00 ,9700.00 ,27150.00 ,27000.00 ,,,,,6800.00 ,6900.00 ,,,,10000.00 ,,,,,,,,,,6073.38 ,,,,,,,
2015-04-10,8980.70 ,40000.00 ,9700.00 ,27366.67 ,27000.00 ,,,,,7000.00 ,7100.00 ,,9232.10 ,,10000.00 ,108.59 ,105.16 ,,,103.86 ,,,,,6145.35 ,,,,,,,
2015-04-12,,40000.00 ,,27475.00 ,27000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,9900.00 ,,,,,,,7000.00 ,7100.00 ,,,,10000.00 ,,,,,,,,,,6254.05 ,,,,,,,
2015-04-14,,40000.00 ,9900.00 ,27800.00 ,,,,,,7000.00 ,7100.00 ,,,,10000.00 ,,,,,,,,,,6297.35 ,,,,,,,
2015-04-15,,40000.00 ,10100.00 ,27800.00 ,,,,,13422.00 ,7400.00 ,7500.00 ,,,,10000.00 ,,,,,,,,,,6038.53 ,,,,,,,
2015-04-16,,40000.00 ,10100.00 ,27800.00 ,,,,,,7400.00 ,7500.00 ,,,,10000.00 ,,,,,,,,,,6154.21 ,,,,,,,
2015-04-17,,40000.00 ,10100.00 ,27800.00 ,,,,,,7800.00 ,7900.00 ,,,,10000.00 ,106.01 ,100.71 ,,,102.57 ,,,,,6152.80 ,,,,,,,
2015-04-19,,40000.00 ,,27800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,10009.20 ,,10400.00 ,,,,,,,7800.00 ,7900.00 ,,10254.20 ,,10000.00 ,,,,,,,,,,5998.76 ,,,,,,,
2015-04-21,,40000.00 ,10400.00 ,26500.00 ,,,,,,8300.00 ,8400.00 ,,,,11000.00 ,,,,,,,,,,6161.19 ,,,,,,,
2015-04-22,,40000.00 ,10400.00 ,26500.00 ,,,,,,8300.00 ,8400.00 ,,,,11000.00 ,,,,,,,,,,6326.98 ,,,,,,,
2015-04-23,,40000.00 ,10400.00 ,26500.00 ,,,,,,8300.00 ,8400.00 ,,,,11000.00 ,,,,,,,,,,6386.83 ,,,,,,,
2015-04-24,,40000.00 ,10400.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,11000.00 ,106.01 ,100.71 ,,,102.02 ,,,,,6305.31 ,,,,,,,
2015-04-26,,40000.00 ,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,10400.00 ,,,,,,,8400.00 ,8400.00 ,,,,11000.00 ,,,,,,,,,,6304.14 ,,,,,,,
2015-04-28,,40000.00 ,10400.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,11500.00 ,,,,,,,,,,6120.52 ,,,,,,,
2015-04-29,,40000.00 ,10400.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,11500.00 ,,,,,,,,,,6250.24 ,,,,,,,
2015-04-30,10969.40 ,40000.00 ,10400.00 ,26500.00 ,,,21.89 ,12.96 ,,8400.00 ,8400.00 ,3218.69 ,10805.00 ,123.00 ,11500.00 ,,,307.09 ,2291.06 ,,745654.00 ,8153.33 ,209.60 ,,6232.17 ,7.20 ,,314.20 ,457.48 ,-11.60 ,842.36 ,5254.38 
2015-05-01,,,,,,,,,13938.00 ,,,,,,11500.00 ,105.59 ,100.71 ,,,99.45 ,,,,,,,,,,,,
2015-05-03,,40000.00 ,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,10600.00 ,,,,,,,8400.00 ,8400.00 ,,,,11500.00 ,,,,,,,,,,6209.34 ,,,,,,,
2015-05-05,,40000.00 ,10600.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,11500.00 ,,,,,,,,,,5963.79 ,,,,,,,
2015-05-06,,40000.00 ,10600.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,11500.00 ,,,,,,,,,,5895.90 ,,,,,,,
2015-05-07,,40000.00 ,10600.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,12000.00 ,,,,,,,,,,5788.69 ,,,,,,,
2015-05-08,,40000.00 ,10600.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,12000.00 ,106.01 ,100.71 ,,,99.24 ,,,,,5970.91 ,,,,,,,
2015-05-10,11017.00 ,40000.00 ,,26500.00 ,,,,,,,,,11010.00 ,,,,,,,,,,,,,,,,,,,
2015-05-11,,,10600.00 ,,,,,,,8400.00 ,8400.00 ,,,,12000.00 ,,,,,,,,,,6216.39 ,,,,,,,
2015-05-12,,40000.00 ,10600.00 ,26500.00 ,,,,,,8400.00 ,8400.00 ,,,,12000.00 ,,,,,,,,,,6419.88 ,,,,,,,
2015-05-13,,40000.00 ,10600.00 ,26500.00 ,27000.00 ,,,,,8400.00 ,8400.00 ,,,,12000.00 ,,,,,,,,,,6384.21 ,,,,,,,
2015-05-14,,40000.00 ,10600.00 ,26500.00 ,27000.00 ,,,,,8400.00 ,8400.00 ,,,,12000.00 ,,,,,,,,,,6432.28 ,,,,,,,
